population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AMR,-1,0.5,100,1,0.8558323457324057,-1,0.03995963133818202
AMR,-1,0.5,100,2,0.863296994553836,-1,0.018100273246571784
AMR,-1,0.5,100,3,0.5145944464205121,-1,0.04184244497793953
AMR,-1,0.5,100,4,0.4447323550136196,-1,0.030851439662637533
AMR,-1,0.5,100,5,0.8524915965442647,-1,0.13520056722382845
AMR,-1,0.5,100,6,0.7164543318930636,-1,0.001965199181412672
AMR,-1,0.5,100,7,0.8680974256551718,-1,0.004622038341539926
AMR,-1,0.5,100,8,0.667461719295161,-1,0.00467222133757736
AMR,-1,0.5,100,9,0.6135781251706829,-1,0.025211388826444952
AMR,-1,0.5,100,10,0.659699331540377,-1,0.06670543258696936
AMR,-1,0.5,100,11,0.7462707501632198,-1,0.00028552371313093504
AMR,-1,0.5,100,12,0.45156942738792377,-1,0.27284190534172365
AMR,-1,0.5,100,13,0.7778687278819932,-1,0.024683482247354383
AMR,-1,0.5,100,14,0.4680466343682262,-1,0.29109157136569974
AMR,-1,0.5,100,15,0.4885194097995229,-1,9.449664540738313e-05
AMR,-1,0.5,100,16,0.665811992618363,-1,0.016436769391749616
AMR,-1,0.5,100,17,0.677956855303651,-1,0.07164279988527801
AMR,-1,0.5,100,18,0.899974531284648,-1,0.0567794991255218
AMR,-1,0.5,100,19,0.5739312571496848,-1,0.023788206125084553
AMR,-1,0.5,100,20,0.8140558123888288,-1,0.002269551056975723
