population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-0.25,0.9,1,1,0.7821012996433262,0.07205303116861109,0.035598467539251485
AFR,-0.25,0.9,1,2,0.912567591437092,0.6707032290449816,0.7188974571989293
AFR,-0.25,0.9,1,3,0.9136799136675895,0.7214465375037928,0.7324377942730904
AFR,-0.25,0.9,1,4,0.9006211636607967,0.7363163216023428,0.813331580721932
AFR,-0.25,0.9,1,5,0.7954112455425745,0.09233440111706949,0.024620862924592965
AFR,-0.25,0.9,1,6,0.9007310309885409,0.560505522557435,0.5145739909630093
AFR,-0.25,0.9,1,7,0.9146493654448598,0.6421151257678491,0.6708426421730098
AFR,-0.25,0.9,1,8,0.9352703770044013,0.7162495976082719,0.7638689478845302
AFR,-0.25,0.9,1,9,0.742691910522793,0.026294154654591922,8.121498658811874e-05
AFR,-0.25,0.9,1,10,0.87449713685571,0.8194108385461456,0.8285667169373673
AFR,-0.25,0.9,1,11,0.9159052120838113,0.34649042519699486,0.386920766529978
AFR,-0.25,0.9,1,12,0.8342887774142772,0.7911302664761926,0.7935261970674701
AFR,-0.25,0.9,1,13,0.8903414890229852,0.133307435385934,0.02644668187184417
AFR,-0.25,0.9,1,14,0.8672582838991917,0.8236972927222203,0.7282785095435209
AFR,-0.25,0.9,1,15,0.8621038435296478,0.006222080246538577,0.036191011721029995
AFR,-0.25,0.9,1,16,0.9320340823444747,0.803159018164333,0.7921705481575956
AFR,-0.25,0.9,1,17,0.8508308525397499,0.6695058420826094,0.6579509491948815
AFR,-0.25,0.9,1,18,0.8670740299978608,0.032124013183098286,0.040301091328548075
AFR,-0.25,0.9,1,19,0.8434819877116934,0.038688213372934876,7.48394997961117e-06
AFR,-0.25,0.9,1,20,0.8935994269914657,0.7188231097271413,0.7411571677462891
