IID,predict,actual,pheno_num
HG00732,5.81022,-0.251069,1
HG01052,6.62659,-0.491385,1
HG01064,3.07878,0.104101,1
HG01069,1.93359,-0.045691,1
HG01079,6.35397,-1.138669,1
HG01085,4.2294,-0.953893,1
HG01111,5.36571,-0.765023,1
HG01142,-0.919528,-0.949734,1
HG01168,5.85368,0.180816,1
HG01182,-0.781487,-0.65156,1
HG01183,2.22406,-0.896148,1
HG01200,9.6993,0.643728,1
HG01269,1.68317,-0.900845,1
HG01286,0.343885,-1.049668,1
HG01326,2.09765,-0.535892,1
HG01342,1.57822,-0.796383,1
HG01359,-1.64004,-0.594067,1
HG01360,1.79454,-0.534562,1
HG01374,4.13739,1.07264,1
HG01375,2.85471,-0.13804,1
HG01384,4.70871,2.22331,1
HG01389,5.45747,0.237577,1
HG01395,5.92216,2.650991,1
HG01403,4.07239,0.0325,1
HG01413,4.58262,-0.802391,1
HG01414,6.25724,0.511104,1
HG01440,-2.39197,-0.104364,1
HG01447,4.48608,0.803419,1
HG01455,5.14416,-0.015997,1
HG01461,2.30184,1.218672,1
HG01465,2.43195,-0.545116,1
HG01488,7.35091,1.146694,1
HG01565,-1.18165,0.681509,1
HG01918,-5.49691,-1.575267,1
HG01926,-4.27138,0.188217,1
HG01944,-3.02385,-0.210658,1
HG01945,-0.723422,-0.413444,1
HG01951,-6.45004,-1.261128,1
HG01979,1.04314,-0.692086,1
HG02008,-2.23635,1.78287,1
HG02104,-4.61236,-1.181431,1
HG02105,-6.29549,-0.572825,1
HG02252,-1.48056,0.903296,1
HG02312,-0.172762,4.33483,1
HG02348,-4.00596,-0.51327,1
NA19648,2.47952,-1.010186,1
NA19655,1.06238,-0.125927,1
NA19658,5.95115,0.78403,1
NA19664,4.47005,-0.004681,1
NA19684,5.41223,-0.524249,1
NA19734,-2.71315,-0.817289,1
NA19741,-5.69269,-0.136809,1
NA19752,5.1463,-1.086466,1
NA19759,-3.7648,0.077545,1
NA19770,1.12399,-0.87089,1
HG00732,-10.2178,0.753019,2
HG01052,-11.0542,-3.259724,2
HG01064,-9.67444,0.703402,2
HG01069,-6.29468,0.263008,2
HG01079,-11.586,-0.318338,2
HG01085,-13.286,-0.506616,2
HG01111,-7.06629,-2.215111,2
HG01142,-5.94222,-0.388461,2
HG01168,-10.9123,0.421985,2
HG01182,-6.42041,1.364228,2
HG01183,-8.37637,0.562282,2
HG01200,-11.21,-4.080705,2
