population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AMR,-1,0.3,100,1,0.8410856394895369,-1,0.0027374001440375164
AMR,-1,0.3,100,2,0.7231431500536382,-1,0.002273816791254009
AMR,-1,0.3,100,3,0.6533672450499697,-1,0.012811002245671423
AMR,-1,0.3,100,4,0.49903368874906606,-1,0.022118955996121115
AMR,-1,0.3,100,5,0.8643756999044726,-1,0.07487465366706239
AMR,-1,0.3,100,6,0.5637223467342697,-1,0.01949634472245569
AMR,-1,0.3,100,7,0.8808480567100229,-1,0.00910007430333016
AMR,-1,0.3,100,8,0.8137704795642915,-1,0.0017222730482835654
AMR,-1,0.3,100,9,0.6451485052578259,-1,6.372124906739824e-05
AMR,-1,0.3,100,10,0.6505633414445797,-1,0.0629541386351717
AMR,-1,0.3,100,11,0.8915224889957888,-1,0.03828803200465796
AMR,-1,0.3,100,12,0.43103518400551366,-1,0.09786312909617947
AMR,-1,0.3,100,13,0.7494228183835446,-1,0.0012152845494887042
AMR,-1,0.3,100,14,0.5011190704660728,-1,0.0827485372899881
AMR,-1,0.3,100,15,0.5598366386278283,-1,0.0008246329629651846
AMR,-1,0.3,100,16,0.6922250065983212,-1,0.05365221548771841
AMR,-1,0.3,100,17,0.4553962862664812,-1,0.0018730830153257706
AMR,-1,0.3,100,18,0.8609780518260565,-1,0.03296630023286084
AMR,-1,0.3,100,19,0.8079869085766054,-1,0.03656002723697185
AMR,-1,0.3,100,20,0.9244253748040152,-1,0.032598180652337196
