population/superpopulation,power,her,num_causals,pheno_num,train,val,test
SAS,-1,0.9,1,1,0.9232811014981434,0.19825245730733945,0.07191362393338718
SAS,-1,0.9,1,2,0.9344246121479959,0.8089172188582932,0.694720985271607
SAS,-1,0.9,1,3,0.9201641224122392,0.013187884700978559,0.03762582231676704
SAS,-1,0.9,1,4,0.903323764566714,0.22925228224215569,0.1828198443448657
SAS,-1,0.9,1,5,0.9364929325347479,0.6285571921295628,0.4758414492938582
SAS,-1,0.9,1,6,0.9344606090658526,0.7093437544577262,0.7028383367745878
SAS,-1,0.9,1,7,0.932699510196401,0.765407389842778,0.8145117712443
SAS,-1,0.9,1,8,0.9272279658854666,0.004430698402574812,0.002047578150236699
SAS,-1,0.9,1,9,0.9288364220622426,0.8623857377633416,0.8534133590352663
SAS,-1,0.9,1,10,0.9346273117610034,0.8054268665234477,0.8385229744666325
SAS,-1,0.9,1,11,0.9342182106018623,0.8455326723030251,0.8276105394764331
SAS,-1,0.9,1,12,0.9403366614031994,0.733803025761457,0.8179825310718942
SAS,-1,0.9,1,13,0.9291427950257679,0.2773109960789759,0.3021268205154559
SAS,-1,0.9,1,14,0.9258938310654347,0.019789509532802393,0.0009755385175823729
SAS,-1,0.9,1,15,0.9084366794740968,0.5868844824080706,0.3988735247723426
SAS,-1,0.9,1,16,0.9345021159622183,0.5183582098848856,0.5200177231449519
SAS,-1,0.9,1,17,0.912129163792135,0.7953745508148585,0.7881437152891625
SAS,-1,0.9,1,18,0.9261601222755936,0.007010688156931207,0.0031132322551094636
SAS,-1,0.9,1,19,0.9296361286551398,0.6328230306278246,0.7388673262431632
SAS,-1,0.9,1,20,0.9167290628299906,0.7925405698647252,0.7191234575291543
