population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-0.25,0.5,512,1,0.9262771915164879,0.3285683677971073,0.16029919541548532
EUR,-0.25,0.5,512,2,0.9128733301349944,0.47192882004426645,0.20952044892464258
EUR,-0.25,0.5,512,3,0.9244471081870299,0.46023738395419583,0.13856030866633376
EUR,-0.25,0.5,512,4,0.93309206107491,0.44562413516957394,0.23163296665076358
EUR,-0.25,0.5,512,5,0.9161653726236851,0.3172235615490528,0.08963655219586793
EUR,-0.25,0.5,512,6,0.9261672731230337,0.40705600731220665,0.17207355898495247
EUR,-0.25,0.5,512,7,0.9208446558276565,0.3817902186455812,0.2512736063705128
EUR,-0.25,0.5,512,8,0.9197389555418196,0.4058195218757908,0.180740633542659
EUR,-0.25,0.5,512,9,0.9308757011198623,0.4207765487379288,0.16874897051528093
EUR,-0.25,0.5,512,10,0.9317994730530388,0.4312230225779752,0.2067199832445258
EUR,-0.25,0.5,512,11,0.927668852113557,0.3679823435443247,0.21497666663499299
EUR,-0.25,0.5,512,12,0.9280721145696057,0.39347893369681003,0.23909086552563616
EUR,-0.25,0.5,512,13,0.9163321181439444,0.3089247769038198,0.19218056063274283
EUR,-0.25,0.5,512,14,0.9163761707903336,0.23972065419273988,0.19619933766838174
EUR,-0.25,0.5,512,15,0.934250947703125,0.38842369507354313,0.23702705341867217
EUR,-0.25,0.5,512,16,0.9289886273020049,0.5410007171702489,0.2728631819658757
EUR,-0.25,0.5,512,17,0.9229107996224005,0.25512302803138026,0.3309105132130996
EUR,-0.25,0.5,512,18,0.9082402329080127,0.32235979684872307,0.2662939776194932
EUR,-0.25,0.5,512,19,0.9239809283190983,0.38417501745576793,0.14849321348831782
EUR,-0.25,0.5,512,20,0.9228020140447116,0.35361326115782593,0.1634620269403244
