population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AMR,-0.25,0.1,250,1,0.8869584791361423,-1,0.00014533785884521014
AMR,-0.25,0.1,250,2,0.776318297163563,-1,0.0030363463364659967
AMR,-0.25,0.1,250,3,0.8904731501919185,-1,7.689831211485175e-05
AMR,-0.25,0.1,250,4,0.6113626173001284,-1,0.009478974677595715
AMR,-0.25,0.1,250,5,0.8884160224580695,-1,0.006436909142499616
AMR,-0.25,0.1,250,6,0.7021842132263628,-1,0.06010884437042299
AMR,-0.25,0.1,250,7,0.4766134858804241,-1,0.07854857201827162
AMR,-0.25,0.1,250,8,0.7529336045784838,-1,0.00652169001366794
AMR,-0.25,0.1,250,9,0.5847328098631454,-1,0.02692438422680929
AMR,-0.25,0.1,250,10,0.9132277278556311,-1,0.007306933854387518
AMR,-0.25,0.1,250,11,0.8361205950059934,-1,5.052035313809996e-05
AMR,-0.25,0.1,250,12,0.8857017760706367,-1,0.0014329495038495521
AMR,-0.25,0.1,250,13,0.6827504218884433,-1,0.017620653678123707
AMR,-0.25,0.1,250,14,0.5537221934250696,-1,0.0015357100995907675
AMR,-0.25,0.1,250,15,0.714137112299149,-1,0.002144622348124225
AMR,-0.25,0.1,250,16,0.8874953725572634,-1,0.008599542341252304
AMR,-0.25,0.1,250,17,0.8637969509338839,-1,0.004343802046426828
AMR,-0.25,0.1,250,18,0.7787341259832176,-1,0.02445835642050631
AMR,-0.25,0.1,250,19,0.7497746388024237,-1,0.0013947728748982323
AMR,-0.25,0.1,250,20,0.9217888243739225,-1,3.373056798714814e-07
