population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-0.25,0.5,1,1,0.8184574722204394,0.003638864777916188,0.010686289319350289
AFR,-0.25,0.5,1,2,0.9187137151239867,0.3127204013268977,0.594940855646897
AFR,-0.25,0.5,1,3,0.9153289032782855,0.5647303567925827,0.5852343215189331
AFR,-0.25,0.5,1,4,0.9080413823403715,0.4846314307282326,0.5591766358749986
AFR,-0.25,0.5,1,5,0.9343359207372017,0.006328770066923402,0.006428493643601423
AFR,-0.25,0.5,1,6,0.8881164513053255,0.34892308931033483,0.2706637336709175
AFR,-0.25,0.5,1,7,0.8904756351579175,0.3222168367291725,0.33638272668649466
AFR,-0.25,0.5,1,8,0.9389924462320539,0.6504381988734463,0.6398108098630937
AFR,-0.25,0.5,1,9,0.8877488040143874,0.07089945397838461,0.03865678634147525
AFR,-0.25,0.5,1,10,0.8801629513305503,0.49164564448384096,0.49097704538874415
AFR,-0.25,0.5,1,11,0.9159154310426406,0.20972231763187002,0.11725754129744216
AFR,-0.25,0.5,1,12,0.90460565499018,0.39023823999220975,0.33757431070174404
AFR,-0.25,0.5,1,13,0.8861975473715511,0.029808276440939377,0.004285360153251471
AFR,-0.25,0.5,1,14,0.8424184241212272,0.5914307208176807,0.47690727850780523
AFR,-0.25,0.5,1,15,0.9075936779166532,0.009401269184097324,0.04900124507639263
AFR,-0.25,0.5,1,16,0.9330566695026289,0.5374738646417898,0.4633522222891315
AFR,-0.25,0.5,1,17,0.898578465892527,0.3370586089655543,0.24891451152862912
AFR,-0.25,0.5,1,18,0.9374931274465391,0.00686966948996406,0.0015547724649302987
AFR,-0.25,0.5,1,19,0.9136834875892078,0.013797160274326644,0.010359242828184494
AFR,-0.25,0.5,1,20,0.9398700683378625,0.4408061552321851,0.3081027578320806
