population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-1,0.9,512,1,0.928186879595539,0.5733225807546661,0.430553954871142
EUR,-1,0.9,512,2,0.9197027543037936,0.48280595502150186,0.4883374159189197
EUR,-1,0.9,512,3,0.9185293370892923,0.5209216040072836,0.4567096419632044
EUR,-1,0.9,512,4,0.9200873585649297,0.5671335581060628,0.47633306551339016
EUR,-1,0.9,512,5,0.9247375451213152,0.580603397111111,0.4547752060894183
EUR,-1,0.9,512,6,0.9279625104369191,0.5498281745022939,0.4395681100167851
EUR,-1,0.9,512,7,0.9178800117211783,0.5723784013903864,0.5334820145339327
EUR,-1,0.9,512,8,0.9320276650433107,0.4923499208587369,0.5366998404759487
EUR,-1,0.9,512,9,0.9211971320369666,0.4951319825013928,0.42030973288432316
EUR,-1,0.9,512,10,0.9176273582203943,0.4961173890678276,0.463471795828308
EUR,-1,0.9,512,11,0.9297594047161072,0.5033324723542024,0.5036675484020643
EUR,-1,0.9,512,12,0.9232826066005099,0.5696909216868862,0.42446189968801795
EUR,-1,0.9,512,13,0.9219799189451116,0.5431868290039813,0.48832035149884534
EUR,-1,0.9,512,14,0.9237298968942351,0.5555711640548213,0.4172061724225682
EUR,-1,0.9,512,15,0.9306733605381708,0.5943827930691964,0.5208081499811992
EUR,-1,0.9,512,16,0.9365230146260016,0.564048881461654,0.2996369438837245
EUR,-1,0.9,512,17,0.918561561977187,0.6023923284027674,0.43299185124668726
EUR,-1,0.9,512,18,0.9242523354194303,0.5575943946630719,0.46363633659808046
EUR,-1,0.9,512,19,0.9250632684284572,0.5183986744316349,0.4441790978270805
EUR,-1,0.9,512,20,0.9207726761883334,0.5260529159964666,0.41357469085670645
