population/superpopulation,power,her,num_causals,pheno_num,train,val,test
SAS,-1,0.5,1,1,0.9276143182556114,0.16735873365004145,0.037379426407538205
SAS,-1,0.5,1,2,0.9191115191579874,0.3701413665212596,0.42245909725150094
SAS,-1,0.5,1,3,0.9342721383147885,0.03936763118834038,0.020620297722428405
SAS,-1,0.5,1,4,0.9291480230775783,0.09965787022477514,0.03068980570356608
SAS,-1,0.5,1,5,0.9366442078661767,0.38238553146261844,0.4886417422898601
SAS,-1,0.5,1,6,0.9322909369791551,0.3972397279144228,0.25693916107048603
SAS,-1,0.5,1,7,0.9340306672570392,0.5915457952961295,0.4336997694730874
SAS,-1,0.5,1,8,0.9222796375174505,0.01049708071655801,0.025112416920086235
SAS,-1,0.5,1,9,0.9281868916440458,0.5083640927654097,0.48251842215503593
SAS,-1,0.5,1,10,0.9222588615382665,0.5117147653473966,0.49261774618952114
SAS,-1,0.5,1,11,0.936146206536166,0.671555644723503,0.6924664040091937
SAS,-1,0.5,1,12,0.9379859546679719,0.41064786548867227,0.4374879028853192
SAS,-1,0.5,1,13,0.9274174413094871,0.1696918383437897,0.17665849101414072
SAS,-1,0.5,1,14,0.9254056598013497,0.021222320785475524,0.0681024394670377
SAS,-1,0.5,1,15,0.9023656676847682,0.4887295567211913,0.18586359950622242
SAS,-1,0.5,1,16,0.9267777118064506,0.06237388219049499,0.1803552979789305
SAS,-1,0.5,1,17,0.9179643511493607,0.4899725033421005,0.5678342652434718
SAS,-1,0.5,1,18,0.9275978653685929,0.015266225046684978,0.00910523293204414
SAS,-1,0.5,1,19,0.9187788557309003,0.2692845058844023,0.44008127945488756
SAS,-1,0.5,1,20,0.9168434810750479,0.316413908324166,0.35903750981609694
