population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-1,0.9,1,1,0.9228660743881651,0.024470856305460746,0.011209204977817376
EAS,-1,0.9,1,2,0.8641448325751366,0.7291445182640429,0.7212108012711222
EAS,-1,0.9,1,3,0.9233030417840173,0.004485458847492381,0.005577703614078156
EAS,-1,0.9,1,4,0.8187511268362793,0.313089653817609,0.046886705805564866
EAS,-1,0.9,1,5,0.9346960155648966,0.9268972790005102,0.9542802755241179
EAS,-1,0.9,1,6,0.8687954874009577,0.7053556056429394,0.7736200362869267
EAS,-1,0.9,1,7,0.9275840036837356,0.5168493414589113,0.6890721420623299
EAS,-1,0.9,1,8,0.9167980931414749,0.013965146028578977,0.017476869253149317
EAS,-1,0.9,1,9,0.928052005184686,0.8042788328729179,0.7602175739099591
EAS,-1,0.9,1,10,0.8059436102456505,0.6743457874430601,0.7571970331716336
EAS,-1,0.9,1,11,0.9243766094019116,0.04906842430669878,0.009496387414747792
EAS,-1,0.9,1,12,0.9131541225871985,0.7026932748889263,0.7608031010435617
EAS,-1,0.9,1,13,0.9122805927511612,0.013365008748406263,4.3524577181858856e-08
EAS,-1,0.9,1,14,0.873506576075752,0.012417891119212153,0.03306843604888271
EAS,-1,0.9,1,15,0.8955599898337886,0.015315796429101039,0.005824163739746975
EAS,-1,0.9,1,16,0.9203854016132873,0.06915037258656984,0.009965894348078524
EAS,-1,0.9,1,17,0.9194085641606784,0.7304256292760103,0.7824264066926285
EAS,-1,0.9,1,18,0.9322996367090456,0.0043123730089591646,0.0010474940979241561
EAS,-1,0.9,1,19,0.909803037340216,0.036484245332909,0.003305594619087223
EAS,-1,0.9,1,20,0.9369795088102871,0.7341480007713185,0.7515388398965859
