population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-0.25,0.3,512,1,0.937507085447099,0.0519198753750854,0.028753136757897327
EAS,-0.25,0.3,512,2,0.8841053784016419,0.038640165304902205,0.006736089538738448
EAS,-0.25,0.3,512,3,0.8136882792036013,0.01007881068491908,0.05548527095716893
EAS,-0.25,0.3,512,4,0.8880022203092103,0.04724171114606022,0.0397775319687639
EAS,-0.25,0.3,512,5,0.8970876956090925,0.02998447833876038,0.012658918841575719
EAS,-0.25,0.3,512,6,0.9195014038655683,0.09756212192762184,0.03774008725713959
EAS,-0.25,0.3,512,7,0.8321981758806749,0.02908860864349556,0.05069142406254224
EAS,-0.25,0.3,512,8,0.9114514237493156,0.0930158506438308,0.007093638849177633
EAS,-0.25,0.3,512,9,0.8829727390718937,0.03602675425696836,0.04728585222744407
EAS,-0.25,0.3,512,10,0.9133828489615807,0.04218009227473049,0.025286571197971387
EAS,-0.25,0.3,512,11,0.9038566611080391,0.09287206147997269,0.0008467147315299894
EAS,-0.25,0.3,512,12,0.8737201628383511,0.023592778187576238,0.1168108873070476
EAS,-0.25,0.3,512,13,0.8774347211440309,0.055938178792785516,0.0317957816038774
EAS,-0.25,0.3,512,14,0.8678408175198554,0.04614814239675156,0.024928026364391086
EAS,-0.25,0.3,512,15,0.8610615900877834,0.05217990023165372,0.028463385594919108
EAS,-0.25,0.3,512,16,0.8964031100898394,0.013257283228181939,0.0315295700334076
EAS,-0.25,0.3,512,17,0.8029445180136944,0.045562801832221465,0.06595544249512192
EAS,-0.25,0.3,512,18,0.8729431121800205,0.0375997084288452,0.0009409351698721058
EAS,-0.25,0.3,512,19,0.8881765235359336,0.03425157592512565,0.10861278179671524
EAS,-0.25,0.3,512,20,0.8264607747454062,0.046247395855456216,0.08318717421335699
