IID,predict,actual,pheno_num
HG00102,1.50916,-0.584272,1
HG00103,0.80622,-0.82464,1
HG00110,1.76968,-0.879897,1
HG00115,2.3728,-0.423643,1
HG00131,1.72084,-0.10776,1
HG00132,2.26372,0.447675,1
HG00136,1.22512,-0.179083,1
HG00139,1.99763,0.52104,1
HG00149,1.32246,-1.096785,1
HG00174,2.09348,4.034735,1
HG00187,1.80926,-0.820087,1
HG00188,1.2161,0.062498,1
HG00232,0.0,0.009136,1
HG00233,0.80622,3.054989,1
HG00244,1.21211,-0.207527,1
HG00266,1.08301,0.369467,1
HG00267,1.27142,-1.079621,1
HG00271,3.13819,0.488349,1
HG00276,0.409884,-0.326767,1
HG00304,2.18961,-0.337111,1
HG00310,0.957881,-0.166312,1
HG00319,1.77315,0.015788,1
HG00325,1.60919,-0.529349,1
HG00327,2.82641,-0.407895,1
HG00328,3.54419,-0.854988,1
HG00329,1.53172,0.396732,1
HG00343,0.409884,-0.690219,1
HG00349,1.97793,3.782574,1
HG00357,2.90907,-0.032476,1
HG00361,2.24171,-0.830632,1
HG01507,2.37426,-0.500807,1
HG01509,2.64813,-0.591982,1
HG01512,0.921769,-0.574565,1
HG01519,2.02419,0.373063,1
HG01525,0.80622,3.536546,1
HG01615,0.80622,0.301816,1
HG01618,2.31453,-0.402442,1
HG01620,1.09656,-0.25582,1
HG01631,3.19693,0.419086,1
HG01668,2.89552,0.417649,1
HG01675,1.41617,-0.404514,1
HG01679,1.46276,0.125878,1
HG01707,1.40409,0.299618,1
HG01770,0.0,-0.646408,1
HG01771,0.432448,-0.360242,1
HG01779,2.94454,0.137205,1
HG01791,0.525433,-0.637464,1
HG02220,1.72474,0.741569,1
NA07056,2.62596,0.006827,1
NA07347,2.86316,-0.23787,1
NA10851,2.61694,-0.584345,1
NA11843,3.75254,-0.057212,1
NA11920,3.84174,-0.414768,1
NA11995,2.29858,-0.455741,1
NA12043,2.69023,-1.209013,1
NA12154,1.4402,-0.617812,1
NA12342,0.970178,0.148052,1
NA12716,0.432448,0.215773,1
NA12749,1.92534,-0.133422,1
NA12751,2.22239,0.042068,1
NA12761,1.73828,-1.019394,1
NA12778,2.04489,-0.595023,1
NA12874,1.21285,0.470334,1
NA20506,1.72474,-1.558448,1
NA20511,2.52706,-0.392139,1
NA20512,1.49561,4.380405,1
NA20513,1.56804,3.525819,1
NA20514,4.71664,-0.200245,1
NA20515,1.60529,-0.190075,1
NA20525,0.0,0.34769,1
NA20536,2.29229,-0.060964,1
NA20541,2.24642,0.385582,1
NA20542,2.04525,-0.526129,1
NA20760,0.0,-0.346251,1
NA20761,1.55575,-0.413824,1
NA20765,0.785521,0.405188,1
NA20787,2.09348,-0.885057,1
NA20792,1.55757,0.129982,1
NA20796,0.80622,-0.543143,1
NA20799,1.00775,-0.553441,1
NA20818,1.3452,-0.372454,1
NA20819,1.52901,-0.756334,1
HG00102,0.0,0.689433,2
HG00103,-0.486321,-0.720491,2
HG00110,-0.486321,1.017388,2
HG00115,0.0,0.429673,2
HG00131,-0.972642,-0.615407,2
HG00132,-3.26454,-2.145541,2
HG00136,0.0,-0.181194,2
HG00139,-0.486321,-0.435675,2
HG00149,0.0,1.130151,2
HG00174,0.0,-0.324225,2
HG00187,0.0,0.808854,2
HG00188,0.0,0.314991,2
HG00232,-0.486321,0.649391,2
HG00233,-0.486321,0.646479,2
HG00244,0.0,0.868364,2
HG00266,0.0,0.508054,2
HG00267,-0.486321,0.957425,2
HG00271,-0.486321,0.143405,2
HG00276,-0.826427,-0.492652,2
HG00304,-0.486321,0.137572,2
HG00310,0.0,-0.500619,2
HG00319,-0.486321,1.188447,2
HG00325,-0.486321,-0.618467,2
HG00327,0.0,1.025987,2
HG00328,-0.486321,0.676066,2
HG00329,-0.486321,0.719425,2
HG00343,0.0,0.292658,2
HG00349,-2.77822,-1.252047,2
HG00357,-0.486321,0.11514,2
HG00361,0.0,0.578247,2
HG01507,-0.972642,1.641704,2
HG01509,-0.486321,1.308154,2
HG01512,-0.826427,-0.079321,2
HG01519,-3.26454,-1.894795,2
HG01525,0.0,0.708366,2
HG01615,-0.486321,-0.188896,2
HG01618,0.0,-0.125301,2
HG01620,-0.486321,1.144058,2
HG01631,0.0,-0.000266,2
HG01668,-0.826427,1.24719,2
HG01675,-0.486321,-0.302142,2
HG01679,-0.486321,-0.240473,2
HG01707,-1.31275,0.799539,2
HG01770,0.0,0.442625,2
HG01771,-0.486321,-1.116861,2
HG01779,0.0,0.581568,2
HG01791,-0.486321,0.361874,2
HG02220,-0.486321,-0.121382,2
NA07056,0.0,0.224471,2
NA07347,0.0,-0.381243,2
NA10851,-0.972642,-0.265794,2
NA11843,0.0,-0.513574,2
NA11920,0.0,-0.308295,2
NA11995,0.0,0.067433,2
NA12043,0.0,0.124648,2
NA12154,-1.31275,0.518462,2
NA12342,0.0,-0.230415,2
NA12716,-1.31275,0.897392,2
NA12749,0.0,0.382293,2
NA12751,-0.486321,0.497078,2
NA12761,0.0,0.811281,2
NA12778,-0.486321,0.379368,2
NA12874,0.0,0.964561,2
NA20506,-0.486321,0.401359,2
NA20511,-0.826427,0.712366,2
NA20512,-0.486321,1.124398,2
NA20513,-0.486321,0.688793,2
NA20514,-2.77822,-1.175972,2
NA20515,-0.486321,0.325377,2
NA20525,0.0,-0.077922,2
NA20536,0.0,1.277449,2
NA20541,-0.486321,0.465757,2
NA20542,0.0,-0.189572,2
NA20760,0.0,-0.881551,2
NA20761,-0.486321,0.356209,2
NA20765,-0.486321,0.618328,2
NA20787,0.0,0.898948,2
NA20792,0.0,0.879272,2
NA20796,-2.2919,-2.249508,2
NA20799,0.0,0.654438,2
NA20818,0.0,0.751836,2
NA20819,-0.486321,-0.484182,2
HG00102,0.856693,-0.168616,3
HG00103,-0.477213,0.768836,3
HG00110,0.300252,-0.680176,3
HG00115,1.31553,-0.036717,3
HG00131,0.332856,-0.599781,3
HG00132,0.730145,-0.88827,3
HG00136,0.719395,-0.85574,3
HG00139,0.230014,-0.642655,3
HG00149,0.299735,-0.172799,3
HG00174,0.342731,-0.33991,3
HG00187,0.784579,-0.195434,3
HG00188,0.923362,-0.327454,3
HG00232,1.22465,0.070685,3
HG00233,0.367545,-0.290305,3
HG00244,0.121063,0.698763,3
HG00266,0.428277,-1.002787,3
HG00267,0.682642,-0.063418,3
HG00271,0.649831,0.104431,3
HG00276,0.119976,0.272965,3
HG00304,1.49686,-0.14475,3
HG00310,0.181528,0.009081,3
HG00319,0.906411,-0.64514,3
HG00325,0.740111,-0.334499,3
HG00327,0.854489,-0.138639,3
HG00328,0.6558,-0.767134,3
HG00329,0.996547,-0.020362,3
HG00343,0.795995,-0.811802,3
HG00349,1.34956,-0.796345,3
HG00357,1.37076,0.761117,3
HG00361,0.737528,0.120076,3
HG01507,0.122385,0.256561,3
HG01509,0.590348,-0.202133,3
HG01512,0.346014,0.319128,3
HG01519,1.50661,-0.129609,3
HG01525,0.719776,0.287359,3
HG01615,-1.30754,0.331465,3
HG01618,0.840223,0.201291,3
HG01620,0.10018,-0.443003,3
HG01631,1.49783,-0.356234,3
HG01668,1.1467,0.792283,3
HG01675,0.505244,0.29893,3
HG01679,-0.202716,-0.610209,3
HG01707,0.068549,0.104082,3
HG01770,1.09835,-0.882421,3
HG01771,0.452292,-0.411559,3
HG01779,0.613959,-0.970926,3
HG01791,1.45202,-1.598041,3
HG02220,0.206436,-0.802359,3
NA07056,0.709581,-0.641206,3
NA07347,-0.362867,-0.28121,3
NA10851,-0.019977,-0.835601,3
NA11843,0.579172,0.927341,3
NA11920,0.305494,-0.666544,3
NA11995,-0.301087,0.304561,3
NA12043,0.228976,-1.264113,3
NA12154,0.313358,0.710158,3
NA12342,-0.168216,0.239326,3
NA12716,1.62514,-0.766859,3
NA12749,0.666619,-0.950187,3
NA12751,0.871383,-0.03121,3
NA12761,1.45773,0.413142,3
NA12778,1.81827,-0.034596,3
NA12874,0.956925,-0.110063,3
NA20506,0.031367,-0.728803,3
NA20511,1.06893,0.205098,3
NA20512,0.966052,-1.346451,3
NA20513,0.301635,-2.050601,3
NA20514,-0.31302,0.179818,3
NA20515,0.536451,0.14957,3
NA20525,0.129159,-0.806948,3
NA20536,0.486291,0.785756,3
NA20541,0.719235,0.086021,3
NA20542,-0.448726,0.114584,3
NA20760,1.05841,0.081843,3
NA20761,0.947957,-1.331958,3
NA20765,0.863528,-0.017351,3
