population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-1,0.7,250,1,0.9169599931018707,0.14507009783660646,0.03315152048287297
EAS,-1,0.7,250,2,0.8050733539521789,0.3060836811848756,0.45511146978072897
EAS,-1,0.7,250,3,0.9167677999868489,0.3137339314553384,0.25059554997802436
EAS,-1,0.7,250,4,0.9226126377454987,0.049155730826241736,0.014249078111728958
EAS,-1,0.7,250,5,0.831280492945333,0.06517083682436042,0.008501848470192891
EAS,-1,0.7,250,6,0.8746158103620043,0.4445519621311596,0.4517762158459531
EAS,-1,0.7,250,7,0.8648228279322286,0.4508007859588197,0.5553458940392796
EAS,-1,0.7,250,8,0.8904854640639642,0.0551734988826246,0.16941013293108656
EAS,-1,0.7,250,9,0.7864032621337561,0.3639403810446902,0.39363976033323805
EAS,-1,0.7,250,10,0.8975979515779688,0.3332434642522789,0.13459306751985442
EAS,-1,0.7,250,11,0.9102045286618473,0.1752232180205059,0.11851547638870671
EAS,-1,0.7,250,12,0.9265203820829374,0.19426366652661978,0.1282118871296357
EAS,-1,0.7,250,13,0.8291751326085481,0.2918307908397289,0.2349135458949037
EAS,-1,0.7,250,14,0.8881575453909887,0.4214243127061848,0.2958930113930843
EAS,-1,0.7,250,15,0.9116227672614856,0.29139122239029525,0.10751086739742165
EAS,-1,0.7,250,16,0.9213993737333479,0.21532464041275506,0.2684980396057838
EAS,-1,0.7,250,17,0.8723184320022652,0.2794627339137734,0.2817197574235424
EAS,-1,0.7,250,18,0.9250033263619519,0.24279260076815215,0.2113093284731815
EAS,-1,0.7,250,19,0.7867203493063363,0.2575750007196686,0.2687111567917397
EAS,-1,0.7,250,20,0.8815437960234508,0.18391736677777154,0.25099216118918244
