population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AMR,-1,0.3,250,1,0.7137734866590799,-1,0.0009936104002804392
AMR,-1,0.3,250,2,0.9158977740782402,-1,1.8662631369866397e-05
AMR,-1,0.3,250,3,0.4294522410331076,-1,0.06823820479219572
AMR,-1,0.3,250,4,0.5383102997901765,-1,0.00024360545117328337
AMR,-1,0.3,250,5,0.8781581089169969,-1,0.02280475758919674
AMR,-1,0.3,250,6,0.6201842962572087,-1,0.013611980805056057
AMR,-1,0.3,250,7,0.8341243108445765,-1,0.013756147191070068
AMR,-1,0.3,250,8,0.867371858114847,-1,0.00014057179322807825
AMR,-1,0.3,250,9,0.9100599394498485,-1,0.004744060345951134
AMR,-1,0.3,250,10,0.7628758086866565,-1,0.017014631008503322
AMR,-1,0.3,250,11,0.7596822830135929,-1,0.0474686057339609
AMR,-1,0.3,250,12,0.7045447443309416,-1,0.0032475627292600446
AMR,-1,0.3,250,13,0.9110088258271135,-1,0.01084296671776319
AMR,-1,0.3,250,14,0.8190729688823828,-1,0.010981183272141414
AMR,-1,0.3,250,15,0.7350815520963557,-1,0.0005443769964031119
AMR,-1,0.3,250,16,0.7863319018577979,-1,0.0016014538359727045
AMR,-1,0.3,250,17,0.8664708012080847,-1,0.020137961058200968
AMR,-1,0.3,250,18,0.8736289528280462,-1,0.0022301173889118647
AMR,-1,0.3,250,19,0.8467101257326268,-1,0.0004082756647241337
AMR,-1,0.3,250,20,0.82926816977824,-1,0.006215341253432193
