IID,predict,actual,pheno_num
HG00407,0.0,-0.367736,1
HG00421,0.0,0.41754,1
HG00436,0.0,-0.559977,1
HG00443,-0.305231,0.44904,1
HG00445,0.0,0.633594,1
HG00451,0.0,0.949767,1
HG00500,0.0,1.421957,1
HG00536,0.0,-0.060702,1
HG00543,-0.305231,0.117522,1
HG00560,0.0,-0.138932,1
HG00580,0.0,0.464894,1
HG00596,0.0,-0.8841,1
HG00610,-0.305231,-0.161054,1
HG00611,0.0,1.671235,1
HG00619,0.0,-0.179647,1
HG00626,0.0,-0.396068,1
HG00672,0.0,0.161941,1
HG00692,-0.610462,-0.368311,1
HG00699,0.0,-0.259676,1
HG00867,-0.305231,-0.225671,1
HG00978,0.0,-0.002643,1
HG01596,0.0,-0.40203,1
HG01798,-0.305231,-1.906463,1
HG01815,-0.305231,-0.82457,1
HG01816,-0.610462,0.550849,1
HG01817,0.0,0.391066,1
HG01847,-0.305231,-0.776129,1
HG01858,0.0,-0.307199,1
HG01865,0.0,-1.941307,1
HG02028,0.0,1.413469,1
HG02060,0.0,-0.266214,1
HG02086,-0.305231,0.210725,1
HG02087,-0.305231,-0.952337,1
HG02116,-0.305231,-0.623203,1
HG02166,-0.305231,-0.561284,1
HG02178,0.0,-0.298066,1
HG02187,0.0,-1.103756,1
HG02353,-0.305231,0.336344,1
HG02367,-0.610462,-0.562925,1
HG02373,0.0,-0.311505,1
HG02384,-0.305231,-0.607311,1
HG02394,0.0,-0.936996,1
HG02395,-0.305231,1.036208,1
HG02512,0.0,0.30182,1
NA18525,0.0,0.275201,1
NA18528,0.0,0.175828,1
NA18530,0.0,0.482077,1
NA18534,-0.305231,-0.828882,1
NA18539,-0.305231,-0.094453,1
NA18544,0.0,-1.014084,1
NA18547,0.0,-0.812528,1
NA18564,0.0,-0.504831,1
NA18572,0.0,0.235088,1
NA18615,-0.305231,-1.886735,1
NA18616,-0.305231,1.083933,1
NA18626,0.0,1.159821,1
NA18635,0.0,0.892901,1
NA18641,-0.610462,0.216986,1
NA18747,0.0,0.966775,1
NA18748,0.0,0.721906,1
NA18939,0.0,0.267543,1
NA18940,-0.305231,0.819289,1
NA18953,0.0,-0.827164,1
NA18957,0.0,0.141988,1
NA18974,-0.305231,-0.314739,1
NA18978,0.0,0.261092,1
NA18981,0.0,0.015563,1
NA18986,-0.305231,-0.487549,1
NA18991,0.0,-0.59508,1
NA18992,0.0,-0.11616,1
NA18993,0.0,-0.128185,1
NA18995,0.0,0.678581,1
NA19005,0.0,0.208248,1
NA19059,0.0,-0.096883,1
NA19070,0.0,0.892378,1
NA19082,-0.610462,-0.189361,1
NA19085,0.0,0.847755,1
NA19086,-0.305231,-0.873737,1
HG00407,2.20447,0.449896,2
HG00421,4.12336,0.248429,2
HG00436,5.43772,1.042289,2
HG00443,-0.253238,-0.55119,2
HG00445,2.54295,1.12209,2
HG00451,6.78424,0.254519,2
HG00500,2.2928,-0.151763,2
HG00536,0.338228,-0.649055,2
HG00543,0.657906,0.691269,2
HG00560,0.822382,0.214723,2
HG00580,1.77088,0.423759,2
