IID,predict,actual,pheno_num
HG01894,-0.363138,1.685523,1
HG02013,-0.363138,-2.192344,1
HG02332,-0.363138,-0.329146,1
HG02343,0.0,0.640129,1
HG02427,-0.363138,0.214545,1
HG02449,0.0,-0.096673,1
HG02455,-0.363138,1.264966,1
HG02471,-0.726276,-0.673466,1
HG02496,-0.363138,-0.106365,1
HG02497,-0.363138,-0.786473,1
HG02549,-0.363138,1.02378,1
HG02557,-0.363138,-0.919627,1
HG02558,-0.363138,-1.48533,1
HG02568,0.0,0.365409,1
HG02570,0.0,-0.948057,1
HG02611,-0.363138,0.174691,1
HG02628,0.0,0.129652,1
HG02678,0.0,-0.144987,1
HG02703,-0.726276,0.202122,1
HG02760,-0.363138,0.027679,1
HG02804,-0.363138,-1.593692,1
HG02810,0.0,0.284913,1
HG02814,-0.363138,-2.550658,1
HG02851,-0.363138,0.701914,1
HG02882,-0.363138,-0.453984,1
HG02884,0.0,0.071782,1
HG02891,0.0,0.2756,1
HG02895,0.0,-0.584975,1
HG02922,-0.363138,0.32497,1
HG02923,0.0,0.085423,1
HG02943,-0.363138,-0.85412,1
HG02944,-0.363138,1.461206,1
HG02971,0.0,0.33309,1
HG02981,-0.363138,-0.229782,1
HG03025,-0.363138,1.387312,1
HG03039,0.0,1.391568,1
HG03040,0.0,1.670531,1
HG03046,0.0,-1.355819,1
HG03073,0.0,-0.5634,1
HG03078,0.0,1.119517,1
HG03079,0.0,1.560039,1
HG03085,-0.726276,-1.720702,1
HG03099,0.0,1.166391,1
HG03109,-0.363138,0.706583,1
HG03169,-0.363138,0.707265,1
HG03199,0.0,0.127648,1
HG03224,0.0,1.740005,1
HG03265,0.0,-0.979069,1
HG03270,-0.363138,0.594843,1
HG03291,-0.363138,-0.042049,1
HG03342,-0.363138,-1.244826,1
HG03351,0.0,0.787822,1
HG03369,-0.726276,-0.042195,1
HG03380,-0.363138,0.488968,1
HG03385,0.0,0.928876,1
HG03388,-0.363138,-1.327214,1
HG03394,0.0,-0.523388,1
HG03436,0.0,-0.120776,1
HG03455,0.0,0.050629,1
HG03457,-0.363138,-0.603632,1
HG03458,0.0,0.034164,1
HG03485,-0.363138,-0.585715,1
HG03521,0.0,-1.085095,1
HG03563,0.0,0.105713,1
NA18486,-0.726276,0.314947,1
NA18498,-0.726276,-1.216014,1
NA18505,-0.363138,-1.644314,1
NA18861,-0.726276,-0.82483,1
NA18867,0.0,-0.375934,1
NA18874,-0.363138,-0.900604,1
NA18881,0.0,-1.176037,1
NA18915,-0.363138,-0.310898,1
NA18916,-0.363138,-0.143128,1
NA19017,-0.363138,0.925899,1
NA19019,-0.363138,-0.155598,1
NA19020,0.0,-0.159622,1
NA19026,0.0,-0.201078,1
NA19108,-0.363138,-0.023509,1
NA19137,-0.363138,1.33234,1
NA19144,-0.363138,0.21857,1
NA19149,0.0,1.376851,1
NA19190,-0.363138,-0.240192,1
