population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-1,0.1,10,1,0.9306137959954651,0.007022115713424312,9.536888168058713e-05
EUR,-1,0.1,10,2,0.9221195375784502,0.11698817731312021,0.01365434761257545
EUR,-1,0.1,10,3,0.9056742648490141,0.02022577848988354,0.02043593073237455
EUR,-1,0.1,10,4,0.9083896367879388,0.020431435890867312,0.001013140384004657
EUR,-1,0.1,10,5,0.9197819358378179,0.04355835422491389,9.755538025046224e-05
EUR,-1,0.1,10,6,0.9112403431723917,0.035464120283590576,0.00021425559342757767
EUR,-1,0.1,10,7,0.924978428799521,0.013495099562153284,5.8063375215242946e-05
EUR,-1,0.1,10,8,0.9149383698022714,0.0034703409908612252,0.0034456918471798418
EUR,-1,0.1,10,9,0.913087224176809,0.09856780150628516,0.0005489786801743486
EUR,-1,0.1,10,10,0.8954794080426641,0.06331479644379667,0.11973705008917487
EUR,-1,0.1,10,11,0.9280833056872634,0.013041520296614527,0.0037479916159527194
EUR,-1,0.1,10,12,0.9267019493784382,0.06799608470583561,0.0004377726307921643
EUR,-1,0.1,10,13,0.897660136016666,0.16441252898756017,0.24071207907245512
EUR,-1,0.1,10,14,0.9106630009066717,0.09066832820169621,0.00509475484052823
EUR,-1,0.1,10,15,0.921537891311699,0.004891349281559515,0.022778405623128266
EUR,-1,0.1,10,16,0.9184981309187475,0.005300721683267773,0.02444850389717892
EUR,-1,0.1,10,17,0.9161889336439939,0.00893739512863409,0.004134702437926989
EUR,-1,0.1,10,18,0.9249200755661432,0.03635280096784533,0.06048170683253266
EUR,-1,0.1,10,19,0.9310073611891768,0.013984567315729028,0.002209917708907292
EUR,-1,0.1,10,20,0.8728809999901675,0.019942178064729737,0.001066678410183143
