population/superpopulation,power,her,num_causals,pheno_num,train,val,test
SAS,-1,0.7,250,1,0.9104699581286664,0.20951173987143115,0.0713936183704665
SAS,-1,0.7,250,2,0.9266711377320759,0.10966564572003376,0.12077122753881174
SAS,-1,0.7,250,3,0.9365741151749535,0.23236903778222764,0.031931015122167825
SAS,-1,0.7,250,4,0.9301434613626074,0.23189041433761626,0.13089632549747837
SAS,-1,0.7,250,5,0.924549450500125,0.2421274179189046,0.11211366757574528
SAS,-1,0.7,250,6,0.936853323623484,0.05346207493213616,0.06305374029623097
SAS,-1,0.7,250,7,0.9294373483414817,0.1390000874985924,0.04817612071782763
SAS,-1,0.7,250,8,0.9208553136912656,0.3027508964192321,0.15257175786013225
SAS,-1,0.7,250,9,0.9270420552416065,0.15597419145730212,0.0831161172423196
SAS,-1,0.7,250,10,0.9394543351041957,0.2578997101084891,0.2649751786643207
SAS,-1,0.7,250,11,0.9369424984342564,0.10002189427616574,0.19588815885505473
SAS,-1,0.7,250,12,0.9202738165525997,0.1405217357336833,0.042949410319868764
SAS,-1,0.7,250,13,0.9350418562538535,0.10316280778304557,0.1283554740202027
SAS,-1,0.7,250,14,0.9287087220147096,0.34587859152115663,0.1302024077123663
SAS,-1,0.7,250,15,0.9210075163427638,0.1911099514862533,0.0710193722842792
SAS,-1,0.7,250,16,0.9328946470933996,0.16998059544269703,0.16708724371543063
SAS,-1,0.7,250,17,0.9364662889019744,0.06791550911666472,0.00257419891161841
SAS,-1,0.7,250,18,0.9285505149587038,0.24861064770452318,0.3354441126820922
SAS,-1,0.7,250,19,0.9234619548517388,0.08393544869647286,0.05882522888206069
SAS,-1,0.7,250,20,0.9332418910814559,0.23833018850404025,0.12282092773833744
