population/superpopulation,power,her,num_causals,pheno_num,train,val,test
SAS,-0.25,0.9,250,1,0.9263149742974306,0.3664899232604002,0.18870069079837712
SAS,-0.25,0.9,250,2,0.9236935011145647,0.2964741867884467,0.2541055883368118
SAS,-0.25,0.9,250,3,0.9280616673564515,0.3032576208993775,0.22306807804481746
SAS,-0.25,0.9,250,4,0.932652722955031,0.32359820772180986,0.06070625481641935
SAS,-0.25,0.9,250,5,0.9162884206348854,0.24487731178822142,0.25683289946431886
SAS,-0.25,0.9,250,6,0.9361523966980507,0.2691046722754923,0.2186667701042119
SAS,-0.25,0.9,250,7,0.9315814123780459,0.2686595593754982,0.24004981013617666
SAS,-0.25,0.9,250,8,0.9239906334247509,0.36629017155043087,0.2218469102560644
SAS,-0.25,0.9,250,9,0.9330584968443069,0.24461019897868694,0.2669076604475234
SAS,-0.25,0.9,250,10,0.9279385936436848,0.42198020528600605,0.24096582659740243
SAS,-0.25,0.9,250,11,0.9178547452690025,0.342454845589827,0.22538823585856052
SAS,-0.25,0.9,250,12,0.918172121432443,0.32133894869831564,0.12917354445467671
SAS,-0.25,0.9,250,13,0.9283626031806248,0.2679001314206903,0.24830245954582691
SAS,-0.25,0.9,250,14,0.9391865559669158,0.31360264575630403,0.17523763499437364
SAS,-0.25,0.9,250,15,0.9250607968506611,0.2141241644231823,0.13250811241040866
SAS,-0.25,0.9,250,16,0.9233562099167216,0.2606066139523479,0.16029827552755205
SAS,-0.25,0.9,250,17,0.9373683951016603,0.26258783545167197,0.07716159368147482
SAS,-0.25,0.9,250,18,0.9190802124199932,0.3789625437225312,0.22613802476327977
SAS,-0.25,0.9,250,19,0.9356796887469434,0.16688314279919844,0.13379141641191397
SAS,-0.25,0.9,250,20,0.9130348294857648,0.3294607508554518,0.2887420525453811
