population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AMR,-1,0.5,10,1,0.48692608994684194,-1,0.029374902495392246
AMR,-1,0.5,10,2,0.5742502998471187,-1,0.04617745534884474
AMR,-1,0.5,10,3,0.8747867582827041,-1,0.0019493847407792886
AMR,-1,0.5,10,4,0.7400223409444854,-1,0.0030083384163297503
AMR,-1,0.5,10,5,0.5432693352908803,-1,0.32388954307246315
AMR,-1,0.5,10,6,0.5694313345143804,-1,0.04014289666882358
AMR,-1,0.5,10,7,0.8702486579586041,-1,0.011188304451021973
AMR,-1,0.5,10,8,0.8911077175486815,-1,0.020324949090953615
AMR,-1,0.5,10,9,0.8042563908116255,-1,0.008422469514949373
AMR,-1,0.5,10,10,0.905450272466719,-1,0.002019379209499422
AMR,-1,0.5,10,11,0.7508673171780285,-1,0.003333763749695783
AMR,-1,0.5,10,12,0.4734713620993916,-1,0.10463945524993618
AMR,-1,0.5,10,13,0.5917969521859187,-1,0.46489736186556135
AMR,-1,0.5,10,14,0.469951194526206,-1,0.12677445404476373
AMR,-1,0.5,10,15,0.9160106839432751,-1,0.03199565239305603
AMR,-1,0.5,10,16,0.3976997383855024,-1,0.03683321883762066
AMR,-1,0.5,10,17,0.611461317309606,-1,0.1316943600331118
AMR,-1,0.5,10,18,0.8969698972522311,-1,0.0068088564032567425
AMR,-1,0.5,10,19,0.6186596426766334,-1,4.698205944627648e-05
AMR,-1,0.5,10,20,0.881663559044982,-1,0.00011773451060226921
