population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-0.25,0.7,10,1,0.9313367687802548,0.37238549483815386,0.251575549302627
EUR,-0.25,0.7,10,2,0.8896208761136725,0.49869728258307267,0.5526844332362875
EUR,-0.25,0.7,10,3,0.9167650388622948,0.3583602969103384,0.1863759503845425
EUR,-0.25,0.7,10,4,0.9128852179873983,0.04519367290866827,0.20499605415983482
EUR,-0.25,0.7,10,5,0.9214776203529711,0.6108072770270354,0.4681878685916316
EUR,-0.25,0.7,10,6,0.8978799868881056,0.32004449119175615,0.33836508939738863
EUR,-0.25,0.7,10,7,0.9226235863240897,0.3416923443447761,0.30651132139140125
EUR,-0.25,0.7,10,8,0.9095474045285901,0.2520760080803689,0.22154028187493474
EUR,-0.25,0.7,10,9,0.9276683627184779,0.4970762939935307,0.4074487974005317
EUR,-0.25,0.7,10,10,0.8763191115195409,0.6535052419622355,0.6250780419118914
EUR,-0.25,0.7,10,11,0.9168252038443804,0.2161254586130217,0.15737772037308065
EUR,-0.25,0.7,10,12,0.8996931271761459,0.3963994657501834,0.20499821170397556
EUR,-0.25,0.7,10,13,0.9275014197058652,0.6060731870932082,0.6623350596448012
EUR,-0.25,0.7,10,14,0.9282068971889167,0.5784882122766155,0.46516120503764785
EUR,-0.25,0.7,10,15,0.9244253013014669,0.12202950345545902,0.0148769116266132
EUR,-0.25,0.7,10,16,0.9217320036003985,0.24064097276903068,0.29122854528824976
EUR,-0.25,0.7,10,17,0.8880998216027468,0.03562065228649831,4.245177715780224e-05
EUR,-0.25,0.7,10,18,0.9006992595125219,0.49799913684276054,0.517766832760155
EUR,-0.25,0.7,10,19,0.9025880775440147,0.4202172272831696,0.30183756710733006
EUR,-0.25,0.7,10,20,0.8870799775104363,0.13013490524216872,0.13864202276787327
