population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AMR,-0.25,0.9,512,1,0.5228372995435876,-1,0.05566964518327754
AMR,-0.25,0.9,512,2,0.5599981242599035,-1,0.05819021244989931
AMR,-0.25,0.9,512,3,0.5358800221792164,-1,0.08067239561622262
AMR,-0.25,0.9,512,4,0.5349726509935141,-1,0.05675316448932781
AMR,-0.25,0.9,512,5,0.5004443847882726,-1,0.0726816388785724
AMR,-0.25,0.9,512,6,0.5704740976934496,-1,0.0697634450364179
AMR,-0.25,0.9,512,7,0.559871067095401,-1,0.05188756081393762
AMR,-0.25,0.9,512,8,0.5955858547087418,-1,0.05774856655936068
AMR,-0.25,0.9,512,9,0.5130083056418757,-1,0.08908292375737008
AMR,-0.25,0.9,512,10,0.5344463553519444,-1,0.011203271256556088
AMR,-0.25,0.9,512,11,0.5555057832338111,-1,0.05191246863521717
AMR,-0.25,0.9,512,12,0.515108000563645,-1,0.08280261969774753
AMR,-0.25,0.9,512,13,0.5693738023685727,-1,0.0880105915061197
AMR,-0.25,0.9,512,14,0.5039489853704605,-1,0.38025009499289764
AMR,-0.25,0.9,512,15,0.5526845964144131,-1,0.044558425860283066
AMR,-0.25,0.9,512,16,0.5470884616435859,-1,0.05448521239696667
AMR,-0.25,0.9,512,17,0.5609181791492166,-1,0.08036399586514921
AMR,-0.25,0.9,512,18,0.5397687516865699,-1,0.044932653637383364
AMR,-0.25,0.9,512,19,0.5634985633427109,-1,0.055296273720659796
AMR,-0.25,0.9,512,20,0.6118169116322161,-1,0.04430373646284209
