population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AMR,-0.25,0.5,512,1,0.715541170596821,-1,0.005760268106021339
AMR,-0.25,0.5,512,2,0.85747453897407,-1,0.0009960178473042976
AMR,-0.25,0.5,512,3,0.7240750837763272,-1,0.06889976968159191
AMR,-0.25,0.5,512,4,0.5851522320081906,-1,0.0058115613928926505
AMR,-0.25,0.5,512,5,0.5222024651580652,-1,0.024363893910535107
AMR,-0.25,0.5,512,6,0.6437202230475779,-1,0.0032789190384676314
AMR,-0.25,0.5,512,7,0.5885474605755736,-1,0.0004237951676699694
AMR,-0.25,0.5,512,8,0.7655991937202749,-1,0.004449103780000135
AMR,-0.25,0.5,512,9,0.6200095408938873,-1,0.02755209256136454
AMR,-0.25,0.5,512,10,0.9031694073076709,-1,0.0032765474754993993
AMR,-0.25,0.5,512,11,0.7934743567496426,-1,0.031193600905577795
AMR,-0.25,0.5,512,12,0.5675440666683109,-1,0.03308657425853773
AMR,-0.25,0.5,512,13,0.6334551967278641,-1,0.025864134323096342
AMR,-0.25,0.5,512,14,0.602548086209814,-1,0.05820360481353557
AMR,-0.25,0.5,512,15,0.5404146070471093,-1,0.05114310498324304
AMR,-0.25,0.5,512,16,0.696744931592007,-1,0.07557532337716405
AMR,-0.25,0.5,512,17,0.6254252103275806,-1,0.11494537358382441
AMR,-0.25,0.5,512,18,0.8923492685517871,-1,0.03098977071232555
AMR,-0.25,0.5,512,19,0.48794482995558486,-1,0.07939782824061885
AMR,-0.25,0.5,512,20,0.5614362468066564,-1,0.060309595402998364
