population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-0.25,0.9,250,1,0.9110725514055598,0.3491814799323926,0.3197676360800502
AFR,-0.25,0.9,250,2,0.8997032284633143,0.3501835607229394,0.40141592322700465
AFR,-0.25,0.9,250,3,0.9268470195553876,0.41204532256400217,0.2847580307508491
AFR,-0.25,0.9,250,4,0.9105264923752379,0.49922535927207784,0.48465991289706783
AFR,-0.25,0.9,250,5,0.9089899298608436,0.3216362391438004,0.3783368397050784
AFR,-0.25,0.9,250,6,0.8917596745632089,0.566954585361521,0.5649605944800927
AFR,-0.25,0.9,250,7,0.9379495632690945,0.6090859467002487,0.5374769444601579
AFR,-0.25,0.9,250,8,0.8975670060628844,0.22818536048597793,0.1933620883235301
AFR,-0.25,0.9,250,9,0.8664546441498804,0.5274223368544111,0.5336227870724999
AFR,-0.25,0.9,250,10,0.9118262182552596,0.38974681307534637,0.1323597407668979
AFR,-0.25,0.9,250,11,0.8992746851408211,0.42796955881629656,0.3683558012736315
AFR,-0.25,0.9,250,12,0.9379183103235801,0.11555664930656433,0.11869017445705693
AFR,-0.25,0.9,250,13,0.8855903283095448,0.39761242765768806,0.4108495936260638
AFR,-0.25,0.9,250,14,0.9247535673391089,0.37616073301405784,0.5422531393793759
AFR,-0.25,0.9,250,15,0.8676047300801406,0.3599059182325312,0.25882446851770097
AFR,-0.25,0.9,250,16,0.9132070372903179,0.40026820930041607,0.2790328323815748
AFR,-0.25,0.9,250,17,0.8968955712534196,0.47480135088896275,0.5011171082284691
AFR,-0.25,0.9,250,18,0.9060942681648342,0.4754302156567413,0.3711443148613072
AFR,-0.25,0.9,250,19,0.8709717111714134,0.49851454717707755,0.44694708915137205
AFR,-0.25,0.9,250,20,0.9482668191544124,0.6088424214128105,0.4485791995459317
