population/superpopulation,power,her,num_causals,pheno_num,train,val,test
SAS,-1,0.5,100,1,0.9109631208309618,0.27398123095849874,0.010638922790590071
SAS,-1,0.5,100,2,0.9341193326405635,0.04640441544171921,0.00012296419284122743
SAS,-1,0.5,100,3,0.9146109629869945,0.07343993633688634,0.13626026977401814
SAS,-1,0.5,100,4,0.9238437968245783,0.21106935354923864,0.028875506575155436
SAS,-1,0.5,100,5,0.9068466178502197,0.11984348737190902,0.1829790472478105
SAS,-1,0.5,100,6,0.9164274193039326,0.13785843527248728,0.1262945431239869
SAS,-1,0.5,100,7,0.9257078827058183,0.11472720892663835,0.05430349148344423
SAS,-1,0.5,100,8,0.9287721800955487,0.08702589332939907,0.04201357289302351
SAS,-1,0.5,100,9,0.929822789255895,0.06550468753120976,0.021300734477254852
SAS,-1,0.5,100,10,0.9363995243043555,0.16121898762985393,0.12985155266029566
SAS,-1,0.5,100,11,0.9203843657473284,0.15873032411036955,0.09985585962964011
SAS,-1,0.5,100,12,0.9147249258434321,0.15936863684000632,0.035786577313738466
SAS,-1,0.5,100,13,0.9188698283281393,0.045015193230915636,0.22445898817911497
SAS,-1,0.5,100,14,0.9367839287690927,0.1343184415335712,0.01107043297609823
SAS,-1,0.5,100,15,0.9167709344738386,0.017583595277675425,0.008911447904517618
SAS,-1,0.5,100,16,0.9326292452702696,0.07808704914980415,0.19328899991990156
SAS,-1,0.5,100,17,0.9028330428898864,0.03779203765956267,0.010635202824777864
SAS,-1,0.5,100,18,0.9166805601442802,0.06276580221600957,0.021095025857937197
SAS,-1,0.5,100,19,0.9368765962347754,0.21054454918394117,0.02902599691845244
SAS,-1,0.5,100,20,0.9201455159306269,0.1680477430324567,0.020995642328912798
