population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-0.25,0.3,512,1,0.9152723017219598,0.28763678265690873,0.06271703940492068
EUR,-0.25,0.3,512,2,0.9325305876055516,0.2190299049033484,0.04609749030803042
EUR,-0.25,0.3,512,3,0.9308025043083836,0.06283122979540072,0.013974736219954391
EUR,-0.25,0.3,512,4,0.9206151248492223,0.19993437237328593,0.041960753538154205
EUR,-0.25,0.3,512,5,0.9200608889528578,0.17592073442488032,0.09140744247796101
EUR,-0.25,0.3,512,6,0.9240669261097921,0.24459354289592533,0.14042498968172903
EUR,-0.25,0.3,512,7,0.909997464110814,0.06596935502400927,0.03428864174339047
EUR,-0.25,0.3,512,8,0.9270474984157028,0.27323904580736047,0.056890320753601495
EUR,-0.25,0.3,512,9,0.919753923614043,0.3099143602314986,0.035488380382399626
EUR,-0.25,0.3,512,10,0.9186794574787296,0.20578002142276924,0.04103913117433719
EUR,-0.25,0.3,512,11,0.9195904454886377,0.29037807412323463,0.1055274666292604
EUR,-0.25,0.3,512,12,0.9301691552439707,0.2755745375842397,0.06939500673288496
EUR,-0.25,0.3,512,13,0.9326883190553844,0.26059625203733844,0.029839498552424702
EUR,-0.25,0.3,512,14,0.916179867565655,0.38608950151317817,0.16974143132887462
EUR,-0.25,0.3,512,15,0.9228488473635139,0.237478115862459,0.17580026842220314
EUR,-0.25,0.3,512,16,0.9097561072200087,0.31397046581209415,0.03408867741240367
EUR,-0.25,0.3,512,17,0.914279539752504,0.35411208593703736,0.1321211872019719
EUR,-0.25,0.3,512,18,0.9299635420274021,0.08527761417117823,0.0446010975268037
EUR,-0.25,0.3,512,19,0.9122582757910265,0.3690048597285094,0.18546111882511798
EUR,-0.25,0.3,512,20,0.9188495290744794,0.37338698081205596,0.07802934504705923
