population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-1,0.1,250,1,0.9129904671135313,0.00806397892916655,0.00117288191811167
AFR,-1,0.1,250,2,0.9428422234694782,0.047431528606528314,0.03691620285579643
AFR,-1,0.1,250,3,0.9068297347338932,0.02816738334118971,0.006381714444805626
AFR,-1,0.1,250,4,0.8921281112197711,0.029384354973226123,0.0026765151666973807
AFR,-1,0.1,250,5,0.9232306916180282,0.013405950099328658,0.02489809991434415
AFR,-1,0.1,250,6,0.9082645790161773,0.03302741735366818,0.028735877133293963
AFR,-1,0.1,250,7,0.9349608913567583,0.04192084029115818,0.02603595544739851
AFR,-1,0.1,250,8,0.9232897763069999,0.05511317314701392,0.008219754185898126
AFR,-1,0.1,250,9,0.9153972359387448,0.07355184086044259,0.010836104264492842
AFR,-1,0.1,250,10,0.9278083048205376,0.0038598979223615952,0.0007838073435333658
AFR,-1,0.1,250,11,0.9216604146940899,0.028204696260815433,0.0009311655830565201
AFR,-1,0.1,250,12,0.9164699256095012,0.01625161640255141,0.004061929843064559
AFR,-1,0.1,250,13,0.9203371294864642,0.06714644621869338,0.02800966443142067
AFR,-1,0.1,250,14,0.9224257919113656,0.03674856438691785,4.166525990040167e-06
AFR,-1,0.1,250,15,0.8404723175920376,0.014666641833107598,0.0751100586692151
AFR,-1,0.1,250,16,0.9370605444493658,0.019528424753995008,0.005141230282209775
AFR,-1,0.1,250,17,0.9208085719017323,0.16213797076436268,0.06373952015918367
AFR,-1,0.1,250,18,0.9164573104564369,0.0977481896297529,0.00013093770522475156
AFR,-1,0.1,250,19,0.9326184860638247,0.053609878275645964,0.06879372231921806
AFR,-1,0.1,250,20,0.9317180034440885,0.004679151961445392,0.0010148536790841646
