population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-0.25,0.7,10,1,0.9304067742584751,0.6785164064792466,0.4240192852918453
EAS,-0.25,0.7,10,2,0.9321921135576446,0.5602062585743839,0.6217603028928371
EAS,-0.25,0.7,10,3,0.9125561884191233,0.010918093663207493,8.583671020054212e-05
EAS,-0.25,0.7,10,4,0.9094011570466234,0.21592457524533454,0.13938034546271294
EAS,-0.25,0.7,10,5,0.9305496651682297,0.3878396580084031,0.4532035436875779
EAS,-0.25,0.7,10,6,0.9117035594783439,0.6849835557570463,0.6607791639390004
EAS,-0.25,0.7,10,7,0.9276492026880091,0.47359184559810746,0.4460635288360955
EAS,-0.25,0.7,10,8,0.9067278987728022,0.19893672968279136,0.17512645035795277
EAS,-0.25,0.7,10,9,0.9266502806666548,0.5098060562129075,0.4384769028464151
EAS,-0.25,0.7,10,10,0.9087765181908334,0.6108219812652088,0.39202404597817575
EAS,-0.25,0.7,10,11,0.9154214578031308,0.08702349206541657,0.03788567017032614
EAS,-0.25,0.7,10,12,0.9331385038372391,0.31462612220713254,0.28882873267112197
EAS,-0.25,0.7,10,13,0.9029321012336854,0.014844753975413025,0.00011184316815168988
EAS,-0.25,0.7,10,14,0.7986107284339857,0.5401581724473269,0.6403574805245645
EAS,-0.25,0.7,10,15,0.805556952086865,0.05788256496235701,0.10212616089386822
EAS,-0.25,0.7,10,16,0.92201727385433,0.6937465355714042,0.49864685203292836
EAS,-0.25,0.7,10,17,0.9203757400507269,0.013529503718714756,0.032420036160307385
EAS,-0.25,0.7,10,18,0.9070589825230275,0.6633521749871394,0.6153359232348561
EAS,-0.25,0.7,10,19,0.8916943934792845,0.5897593378743967,0.6752432654879165
EAS,-0.25,0.7,10,20,0.925739119697399,0.7148951893824592,0.7641923342316737
