population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-1,0.7,512,1,0.932827109939157,0.5032872336147031,0.343029677412596
EUR,-1,0.7,512,2,0.9070023312008889,0.44053942040232413,0.3637102086808814
EUR,-1,0.7,512,3,0.9301054346440735,0.4318996559743202,0.3959411104173077
EUR,-1,0.7,512,4,0.9028482180224957,0.45823484296539657,0.27438480592520814
EUR,-1,0.7,512,5,0.9144973343729796,0.4662141151272115,0.40846165326929096
EUR,-1,0.7,512,6,0.9334259849987784,0.38843514333087814,0.2856252365334935
EUR,-1,0.7,512,7,0.9170631453186378,0.2798131747245603,0.24641781242799357
EUR,-1,0.7,512,8,0.917953116969018,0.4121479483889937,0.29522683469875194
EUR,-1,0.7,512,9,0.930160661058478,0.5310956942162459,0.3448114183486863
EUR,-1,0.7,512,10,0.9307042696217857,0.4026843498487497,0.22768156282486152
EUR,-1,0.7,512,11,0.9353367363108478,0.5097038564763572,0.3018099486998189
EUR,-1,0.7,512,12,0.9213782750957307,0.4343984714086884,0.33635271642824677
EUR,-1,0.7,512,13,0.9149635427625693,0.4423629492674423,0.35502341312295704
EUR,-1,0.7,512,14,0.930177507541824,0.37801291486307986,0.2816189004599299
EUR,-1,0.7,512,15,0.9069124074550385,0.5546502048032111,0.3129345078579404
EUR,-1,0.7,512,16,0.9182755748448517,0.3991164316939105,0.2863337494171478
EUR,-1,0.7,512,17,0.9241273955418328,0.4790775261084784,0.3605791527432435
EUR,-1,0.7,512,18,0.9125885957424149,0.46684414803350593,0.3929395185073707
EUR,-1,0.7,512,19,0.9248899779377596,0.43946722011715617,0.44464800277669975
EUR,-1,0.7,512,20,0.920447424757836,0.31691202958662046,0.4070280526252068
