IID,predict,actual,pheno_num
HG00732,23.0715,0.335653,1
HG01052,-1.9484,-1.271184,1
HG01064,8.16978,-1.890582,1
HG01069,17.7211,-0.710113,1
HG01079,33.5647,1.179666,1
HG01085,37.5923,-0.666419,1
HG01111,22.0994,-0.705497,1
HG01142,-20.211,-0.842678,1
HG01168,28.569,-1.057358,1
HG01182,-2.49795,1.544291,1
HG01183,-8.30861,1.065989,1
HG01200,30.8154,0.366117,1
HG01269,-4.58696,1.02507,1
HG01286,6.47856,-1.973315,1
HG01326,17.0561,-2.208905,1
HG01342,20.5077,0.052678,1
HG01359,-22.8907,-0.869148,1
HG01360,6.91403,0.519999,1
HG01374,27.6913,-1.37954,1
HG01375,-25.4867,0.007253,1
HG01384,-0.666423,0.245917,1
HG01389,32.1896,-0.736928,1
HG01395,43.0552,0.076014,1
HG01403,-3.74854,-0.111697,1
HG01413,8.31949,-0.348792,1
HG01414,19.8168,-0.193272,1
HG01440,-1.37144,0.545392,1
HG01447,2.60177,-2.061583,1
HG01455,17.1515,-1.110033,1
HG01461,19.1666,1.514774,1
HG01465,26.6283,0.704802,1
HG01488,27.8553,1.615908,1
HG01565,-11.4316,0.693358,1
HG01918,-19.0266,-0.670506,1
HG01926,-3.15068,-1.246733,1
HG01944,-20.0033,1.085529,1
HG01945,-27.1318,1.73595,1
HG01951,-37.5524,0.741085,1
HG01979,12.4106,-0.746368,1
HG02008,-7.63022,-0.874381,1
HG02104,-23.4948,-1.452237,1
HG02105,-30.6645,-0.212521,1
HG02252,-2.83189,0.8751,1
HG02312,9.6138,-0.376708,1
HG02348,-12.5506,0.643716,1
NA19648,13.0073,0.175398,1
NA19655,21.2441,-0.545544,1
NA19658,23.0464,0.209429,1
NA19664,-0.269551,-2.86212,1
NA19684,25.1161,1.23572,1
NA19734,-2.22795,-1.011297,1
NA19741,-22.8498,-0.426691,1
NA19752,26.0535,-0.704898,1
NA19759,-28.5627,-0.316945,1
NA19770,-0.218858,-0.846472,1
HG00732,6.72999,0.562454,2
HG01052,5.91512,-1.613192,2
HG01064,0.857474,-0.655575,2
HG01069,-0.398104,-1.57011,2
HG01079,-3.82028,0.473368,2
HG01085,9.80945,0.037568,2
HG01111,15.9267,-0.05804,2
HG01142,-1.20832,-0.498305,2
HG01168,-2.9157,0.226186,2
HG01182,16.2039,1.346535,2
HG01183,0.163515,1.684165,2
HG01200,-8.54832,-0.576133,2
HG01269,-1.62134,-0.388968,2
HG01286,-2.08482,0.336746,2
HG01326,7.94117,-0.328592,2
HG01342,-4.29226,-0.544528,2
HG01359,0.149936,-0.260902,2
HG01360,-6.1843,0.591681,2
HG01374,18.9529,-0.034246,2
HG01375,3.06623,-0.898573,2
HG01384,7.62368,-0.952826,2
HG01389,-8.10054,-0.954852,2
HG01395,0.729697,1.625508,2
HG01403,8.86746,0.554705,2
HG01413,14.7909,-2.071553,2
HG01414,11.0414,2.669731,2
HG01440,11.2255,-0.45945,2
HG01447,4.92453,-1.005561,2
HG01455,-10.9316,1.030964,2
HG01461,-1.79132,-1.957347,2
HG01465,-4.63956,-1.12336,2
HG01488,3.65144,1.82819,2
HG01565,-5.27711,1.01668,2
HG01918,-0.697878,0.256558,2
HG01926,1.41137,1.218485,2
HG01944,-0.194735,-0.429084,2
HG01945,3.9215,-1.582881,2
HG01951,4.75287,0.662118,2
HG01979,5.92704,0.681171,2
HG02008,-6.77082,2.107814,2
HG02104,5.06667,1.155926,2
HG02105,-1.68935,0.116096,2
HG02252,17.2157,0.126728,2
HG02312,16.8426,-0.369882,2
HG02348,6.714,-0.237897,2
NA19648,13.2077,0.750856,2
NA19655,3.65589,-0.871956,2
NA19658,-1.03464,0.437279,2
NA19664,3.23176,-0.740122,2
NA19684,5.58169,2.516845,2
NA19734,11.6011,1.107629,2
NA19741,10.5191,-0.829543,2
NA19752,-2.41914,0.110593,2
NA19759,3.28484,0.338534,2
NA19770,4.49524,0.889223,2
HG00732,-68.7007,1.860327,3
HG01052,-61.18,-1.635795,3
HG01064,-70.3308,-1.213366,3
HG01069,-21.5491,0.031277,3
HG01079,-69.38,-0.034428,3
