population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-0.25,0.1,10,1,0.9364056234942051,0.061239468278462744,0.014899524602830321
AFR,-0.25,0.1,10,2,0.8915108715214393,0.014831421933889753,0.08125188279221539
AFR,-0.25,0.1,10,3,0.9334629061606003,0.1936855353520135,0.08472581538127948
AFR,-0.25,0.1,10,4,0.916250135390568,0.1348355887451694,0.11940623398789568
AFR,-0.25,0.1,10,5,0.9296254220249753,0.0037318904828795955,0.04099438030772619
AFR,-0.25,0.1,10,6,0.9204779089687114,0.013798308830733323,1.3931617573538855e-05
AFR,-0.25,0.1,10,7,0.8986874417298875,0.0387379892742135,0.17875143648675218
AFR,-0.25,0.1,10,8,0.9258658104902412,0.22333341227040868,0.21278558736919004
AFR,-0.25,0.1,10,9,0.9226600506899132,0.004730250414225684,0.020698698710221078
AFR,-0.25,0.1,10,10,0.8914000282554487,0.0644857173200305,0.0005802501708720698
AFR,-0.25,0.1,10,11,0.9121124371159584,0.0224129630669249,0.0023269454925248603
AFR,-0.25,0.1,10,12,0.9173847117595326,0.038216355935070646,0.004824482064054146
AFR,-0.25,0.1,10,13,0.9267547417488823,0.020932280964904414,0.006954555678717498
AFR,-0.25,0.1,10,14,0.9008247515182932,0.09390355668605707,0.09292523904603117
AFR,-0.25,0.1,10,15,0.9196690147787547,0.06604712075109061,0.11006300750177299
AFR,-0.25,0.1,10,16,0.9126877919438732,0.004000773650160677,0.027010027289249276
AFR,-0.25,0.1,10,17,0.8910443106915287,0.06397385819380667,0.09769412448360214
AFR,-0.25,0.1,10,18,0.9279038325770652,0.3178377658064014,0.10710422329951398
AFR,-0.25,0.1,10,19,0.9374500736952714,0.12806774199256232,0.0729972675365753
AFR,-0.25,0.1,10,20,0.9227401299685685,0.07766128487072321,0.016813359357599467
