IID,predict,actual,pheno_num
HG00407,0.855829,2.018205,1
HG00421,0.106483,-0.031297,1
HG00436,0.291311,-0.437256,1
HG00443,-0.865857,-0.026392,1
HG00445,1.18289,0.856092,1
HG00451,-0.311094,0.386578,1
HG00500,-0.275364,0.5978,1
HG00536,0.917709,0.671829,1
HG00543,2.05346,-1.389642,1
HG00560,-0.079932,1.090639,1
HG00580,0.469055,-0.547722,1
HG00596,0.281702,0.915397,1
HG00610,1.52086,0.543634,1
HG00611,2.34567,0.884523,1
HG00619,-0.081292,-1.54748,1
HG00626,1.07669,-0.656541,1
HG00672,1.39463,1.658573,1
HG00692,0.036696,0.453332,1
HG00699,1.4941,-2.21453,1
HG00867,-1.40152,0.389782,1
HG00978,-0.665179,-0.226974,1
HG01596,2.55156,-0.16184,1
HG01798,0.04194,-0.102038,1
HG01815,2.33871,0.83913,1
HG01816,1.15449,0.598646,1
HG01817,0.760549,-1.572059,1
HG01847,0.060587,0.504012,1
HG01858,1.16889,-0.996745,1
HG01865,0.84777,-0.934454,1
HG02028,0.595697,1.432572,1
HG02060,0.107774,0.541977,1
HG02086,-1.47586,0.923237,1
HG02087,0.429061,-0.603122,1
HG02116,0.919803,-0.753292,1
HG02166,-1.89268,0.64143,1
HG02178,-0.151232,-0.164593,1
HG02187,-1.17974,-0.904828,1
HG02353,0.521416,-0.817699,1
HG02367,-1.05564,1.237465,1
HG02373,0.994912,-0.292886,1
HG02384,-1.23492,-1.931975,1
HG02394,1.31391,-0.901234,1
HG02395,-0.014875,0.947347,1
HG02512,1.40646,1.275596,1
NA18525,0.694445,-0.30986,1
NA18528,1.21477,0.540683,1
NA18530,-0.246416,1.304913,1
NA18534,1.88495,0.496686,1
NA18539,0.321801,1.633302,1
NA18544,1.91589,-0.87918,1
NA18547,0.382983,-0.33971,1
NA18564,1.09233,0.924959,1
NA18572,0.604325,1.781594,1
NA18615,-0.180193,0.263342,1
NA18616,0.598096,1.052517,1
NA18626,-0.181638,-0.292407,1
NA18635,-0.623843,-0.577814,1
NA18641,1.18736,0.005206,1
NA18747,-0.653546,-2.022561,1
NA18748,-0.374687,-1.215389,1
NA18939,0.580814,-0.335938,1
NA18940,0.877912,0.027722,1
NA18953,0.932036,2.860829,1
NA18957,0.463709,-0.244508,1
NA18974,0.557324,1.729592,1
NA18978,1.04888,-0.306349,1
NA18981,-0.532111,-0.088433,1
NA18986,3.4349,-0.084641,1
NA18991,0.124783,0.374854,1
NA18992,0.654426,0.883518,1
NA18993,-0.288368,-0.561955,1
NA18995,1.9582,0.642568,1
NA19005,1.02425,-0.428105,1
NA19059,1.12592,0.051897,1
NA19070,0.717418,0.223656,1
NA19082,0.887762,3.077798,1
NA19085,-0.844987,-0.217329,1
NA19086,0.038364,-0.089573,1
HG00407,0.0,0.36763,2
HG00421,0.0,0.720316,2
HG00436,0.0,-0.379913,2
HG00443,0.0,1.879213,2
