IID,predict,actual,pheno_num
HG01589,0.831998,0.747626,1
HG02654,0.0,-1.256831,1
HG02685,0.831998,0.124621,1
HG02691,0.831998,-0.7769,1
HG02731,0.0,0.106809,1
HG02734,0.831998,-0.287795,1
HG02736,0.0,1.572664,1
HG02774,0.0,-0.491967,1
HG02783,0.831998,1.624507,1
HG02784,0.0,-1.777429,1
HG03006,1.664,0.859174,1
HG03009,0.0,-0.307017,1
HG03016,0.0,0.571756,1
HG03021,0.0,-1.297614,1
HG03490,0.0,-1.519703,1
HG03603,0.831998,0.587509,1
HG03611,0.0,1.593775,1
HG03619,0.0,1.03147,1
HG03629,0.0,-1.698529,1
HG03643,0.831998,0.221945,1
HG03645,0.0,-0.18426,1
HG03649,0.0,0.87877,1
HG03653,0.0,1.054612,1
HG03673,0.0,-1.129258,1
HG03681,0.0,-1.846343,1
HG03691,0.0,-1.107605,1
HG03718,0.0,-1.831807,1
HG03744,0.0,-0.092226,1
HG03746,0.0,0.74272,1
HG03750,0.0,1.323288,1
HG03756,0.0,-0.548178,1
HG03774,0.831998,0.255197,1
HG03781,0.0,-0.84439,1
HG03787,0.0,0.437839,1
HG03802,0.0,-1.146982,1
HG03821,0.0,-0.53716,1
HG03823,0.0,-0.599046,1
HG03830,0.831998,0.661962,1
HG03851,0.0,-0.371115,1
HG03861,0.0,-0.542912,1
HG03866,0.0,0.642113,1
HG03869,0.0,1.029439,1
HG03897,0.831998,-0.18927,1
HG03910,0.0,0.006567,1
HG03940,0.831998,-0.378288,1
HG03941,0.0,0.23044,1
HG03943,0.0,0.298332,1
HG03978,0.0,0.151872,1
HG03999,0.0,0.337032,1
HG04001,0.0,-1.752419,1
HG04017,0.0,0.42161,1
HG04020,0.0,-1.011827,1
HG04025,0.0,-0.337373,1
HG04035,0.0,-0.579744,1
HG04047,0.0,-1.438059,1
HG04059,0.0,-2.815684,1
HG04061,0.0,0.505577,1
HG04100,0.0,1.545876,1
HG04131,0.0,-1.229081,1
HG04156,0.831998,0.733542,1
HG04162,0.0,0.391627,1
HG04183,1.664,0.913426,1
HG04211,0.0,-0.196201,1
HG04238,0.0,-1.155978,1
NA20845,0.831998,0.313328,1
NA20854,0.0,-0.5181,1
NA20856,0.0,0.80682,1
NA20869,0.0,-2.182186,1
NA20870,0.0,-0.592533,1
NA20878,0.0,-0.257348,1
NA20885,0.0,0.183982,1
NA20899,0.0,-0.571584,1
NA20900,0.0,-0.916085,1
NA20901,0.0,-0.422046,1
NA20903,0.0,-0.194055,1
NA20910,0.0,1.37071,1
NA21086,0.0,0.573449,1
NA21091,0.831998,0.621382,1
NA21092,0.831998,-0.339329,1
NA21094,0.0,-0.479337,1
NA21113,0.0,-1.649108,1
HG01589,-0.737468,0.62323,2
HG02654,0.0,-0.018384,2
HG02685,-0.804829,-1.390139,2
HG02691,-0.804829,-0.788356,2
HG02731,0.84387,1.115022,2
HG02734,-0.368734,0.545811,2
HG02736,0.0,-0.782706,2
HG02774,-0.368734,0.606629,2
HG02783,-0.368734,-1.201327,2
HG02784,0.475136,0.17108,2
HG03006,0.475136,0.141312,2
HG03009,0.475136,2.43151,2
HG03016,-0.368734,1.241397,2
HG03021,-0.804829,-0.826914,2
HG03490,0.0,0.423399,2
HG03603,0.0,0.718935,2
HG03611,0.84387,-0.422263,2
HG03619,-0.368734,0.641299,2
HG03629,-0.804829,-1.624581,2
HG03643,-0.368734,1.182829,2
HG03645,-0.368734,1.045675,2
HG03649,-0.368734,1.008491,2
HG03653,0.0,-1.477678,2
HG03673,-0.368734,-0.256429,2
HG03681,0.0,0.28658,2
HG03691,0.0,-0.288377,2
HG03718,-0.737468,-0.366042,2
HG03744,0.0,1.191997,2
HG03746,0.039041,-0.567234,2
HG03750,-0.368734,1.027442,2
HG03756,-0.368734,0.519866,2
HG03774,-0.737468,0.341101,2
HG03781,0.475136,1.846408,2
HG03787,-0.368734,0.343986,2
HG03802,0.0,-0.014215,2
HG03821,-1.17356,0.488195,2
HG03823,0.514177,-0.023219,2
HG03830,-0.368734,1.32126,2
HG03851,0.0,0.839113,2
HG03861,-0.368734,-1.555017,2
HG03866,-0.368734,1.741094,2
HG03869,-0.368734,-0.221522,2
HG03897,0.475136,-0.605157,2
HG03910,0.475136,1.038125,2
HG03940,0.475136,0.089039,2
HG03941,0.0,1.545699,2
HG03943,0.0,0.870285,2
HG03978,-0.368734,-0.232307,2
HG03999,0.475136,1.60154,2
HG04001,-0.368734,-0.337348,2
HG04017,0.475136,1.592765,2
HG04020,0.0,-0.46721,2
HG04025,0.106402,-1.641641,2
