population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-1,0.1,1,1,0.9237882164789756,0.017557945183129045,0.016328061191070928
EUR,-1,0.1,1,2,0.9189808470699418,0.11728754808198992,0.04764835401904409
EUR,-1,0.1,1,3,0.9195724586775491,0.056098253600588406,0.09495639003617787
EUR,-1,0.1,1,4,0.9039560353947823,0.07129508124415215,0.0011891230990877806
EUR,-1,0.1,1,5,0.905340647072246,0.09472692722425778,0.06604796006648805
EUR,-1,0.1,1,6,0.9059225643789917,0.11878260011665552,0.05363475781183688
EUR,-1,0.1,1,7,0.9265845568960784,0.09937520688112875,0.043216138324639775
EUR,-1,0.1,1,8,0.9176719551690041,0.04720772717859339,0.01091364738922816
EUR,-1,0.1,1,9,0.9227784627007196,0.037638163646818934,0.10372343742487085
EUR,-1,0.1,1,10,0.9305449482044876,0.0805093319428956,0.03882031826908858
EUR,-1,0.1,1,11,0.9279587575708031,0.01661507934180682,0.007782843456029615
EUR,-1,0.1,1,12,0.9180734196641731,0.1382088822699625,0.10523724818158084
EUR,-1,0.1,1,13,0.9127990585473692,0.3237910698546492,0.16516034311380204
EUR,-1,0.1,1,14,0.9077831349350179,0.06819739894502597,0.0011314189633488772
EUR,-1,0.1,1,15,0.9269103649644509,0.0762020378555236,0.35354434156388864
EUR,-1,0.1,1,16,0.9275820536757042,0.13606403607955506,0.0006763293855762812
EUR,-1,0.1,1,17,0.9123848217207146,0.08313217257367285,0.12127896935515584
EUR,-1,0.1,1,18,0.915974644421071,0.2897367816182885,0.13652120323752664
EUR,-1,0.1,1,19,0.9138992641656355,0.20287176817979513,0.14635376425721416
EUR,-1,0.1,1,20,0.9111887917283792,0.10987698189488002,0.18810236382105633
