population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-0.25,0.9,10,1,0.937207273006438,0.7999702808590022,0.7303242920731948
EAS,-0.25,0.9,10,2,0.9248698020028339,0.7749767687004525,0.720454643746113
EAS,-0.25,0.9,10,3,0.882160474376542,0.15808387740480134,0.0842527150341328
EAS,-0.25,0.9,10,4,0.8248258551537534,0.4394944269898306,0.34325220382455485
EAS,-0.25,0.9,10,5,0.9050651015865421,0.6621520202092502,0.5111795025528538
EAS,-0.25,0.9,10,6,0.915051908078396,0.8331341325371872,0.8296889663149163
EAS,-0.25,0.9,10,7,0.9319000108286344,0.6671920533028662,0.5892710038283294
EAS,-0.25,0.9,10,8,0.9226661314996025,0.44800743628308337,0.5662496974996996
EAS,-0.25,0.9,10,9,0.8795295799985079,0.6567796415465036,0.6197808141167511
EAS,-0.25,0.9,10,10,0.9156977931135809,0.7004251276617954,0.6432258528765548
EAS,-0.25,0.9,10,11,0.9233850000451919,0.04803167241452941,0.23433165795161587
EAS,-0.25,0.9,10,12,0.9225761489140164,0.6958050782643714,0.35974883697603255
EAS,-0.25,0.9,10,13,0.8796906271897018,0.060383850460300224,0.07482182993469083
EAS,-0.25,0.9,10,14,0.8348063902771807,0.7991938098109848,0.7240777010515734
EAS,-0.25,0.9,10,15,0.8011993492183956,0.12969853529135675,0.23145010423673643
EAS,-0.25,0.9,10,16,0.9230719419962383,0.7811391129720461,0.6933154922921773
EAS,-0.25,0.9,10,17,0.9291623801493861,0.06061468837517806,0.03565728262973808
EAS,-0.25,0.9,10,18,0.9113800238073241,0.813693005347663,0.672730620518449
EAS,-0.25,0.9,10,19,0.8481487769376703,0.8266668008019769,0.8452043627167211
EAS,-0.25,0.9,10,20,0.9171491328422787,0.7246654465117637,0.851920428373
