population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AMR,-0.25,0.1,10,1,0.6863247770440383,-1,0.011334210753565797
AMR,-0.25,0.1,10,2,0.8991258349088799,-1,7.836892425957998e-05
AMR,-0.25,0.1,10,3,0.6829837303278435,-1,0.0026246667560536224
AMR,-0.25,0.1,10,4,0.7052828821323507,-1,0.016581293098917184
AMR,-0.25,0.1,10,5,0.7515842474902596,-1,0.004912487375383282
AMR,-0.25,0.1,10,6,0.7572038979330068,-1,0.042474907687624214
AMR,-0.25,0.1,10,7,0.8162384608770696,-1,0.003229832078756597
AMR,-0.25,0.1,10,8,0.8912502273105851,-1,0.034178564277521355
AMR,-0.25,0.1,10,9,0.7943136718153149,-1,0.0030471380011293
AMR,-0.25,0.1,10,10,0.9141574769542702,-1,0.03731632385098541
AMR,-0.25,0.1,10,11,0.9088767057909101,-1,0.0017683610385163659
AMR,-0.25,0.1,10,12,0.4295340671924069,-1,0.0032815808648987365
AMR,-0.25,0.1,10,13,0.543640120924005,-1,0.01913559817611561
AMR,-0.25,0.1,10,14,0.9257276131543887,-1,5.166191989395098e-08
AMR,-0.25,0.1,10,15,0.5020011525776611,-1,0.03228125635125472
AMR,-0.25,0.1,10,16,0.4955473373217039,-1,0.016203460516385926
AMR,-0.25,0.1,10,17,0.8367333103289835,-1,0.0007899468789580796
AMR,-0.25,0.1,10,18,0.9093212367659691,-1,0.00014684315464375116
AMR,-0.25,0.1,10,19,0.9180791356457974,-1,0.009004323403393083
AMR,-0.25,0.1,10,20,0.8941613569498883,-1,0.06252967953910997
