population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-0.25,0.7,100,1,0.9161553296883596,0.29804584220951225,0.22385379378241987
EAS,-0.25,0.7,100,2,0.8970030541990544,0.045976182597022096,0.14487530023469047
EAS,-0.25,0.7,100,3,0.9176710620338568,0.5972627316830647,0.479878181112822
EAS,-0.25,0.7,100,4,0.9249373241400622,0.28574148439304675,0.2786714282572826
EAS,-0.25,0.7,100,5,0.8893152200814699,0.29028953853531847,0.26380126236267365
EAS,-0.25,0.7,100,6,0.9255553232596655,0.3567294857394785,0.46676118694102825
EAS,-0.25,0.7,100,7,0.9294495681203736,0.5476774406805593,0.3697879768407545
EAS,-0.25,0.7,100,8,0.8400043879299902,0.48882131766124964,0.3105298434221457
EAS,-0.25,0.7,100,9,0.7935744788152462,0.5587775002840789,0.560034224246379
EAS,-0.25,0.7,100,10,0.9072151720390316,0.29200735885962925,0.22897374218921063
EAS,-0.25,0.7,100,11,0.8941168320371016,0.36610267265319857,0.30746669610246014
EAS,-0.25,0.7,100,12,0.9178041862585458,0.08993900132832978,0.06212758792510038
EAS,-0.25,0.7,100,13,0.9279743568980137,0.23291676044893017,0.3414534501262586
EAS,-0.25,0.7,100,14,0.845326509111941,0.518110511503723,0.5030434761798801
EAS,-0.25,0.7,100,15,0.9234894818081211,0.37645849736832987,0.11890397812304253
EAS,-0.25,0.7,100,16,0.8492743644697603,0.36408419130552966,0.43095928132336814
EAS,-0.25,0.7,100,17,0.9318839603301771,0.3742072116657756,0.15328746087593811
EAS,-0.25,0.7,100,18,0.8939031777408555,0.21401197356758514,0.2662943887139393
EAS,-0.25,0.7,100,19,0.8204354631295967,0.4900877998527196,0.481605302449814
EAS,-0.25,0.7,100,20,0.912475110453939,0.11923647932343721,0.2925016077440408
