population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AMR,-0.25,0.7,250,1,0.5845422353300751,-1,0.01487787389399348
AMR,-0.25,0.7,250,2,0.5516206112634627,-1,0.07041448616844179
AMR,-0.25,0.7,250,3,0.8900693981629213,-1,0.03558926896939568
AMR,-0.25,0.7,250,4,0.47389277568322696,-1,0.0008363604282134514
AMR,-0.25,0.7,250,5,0.8302165312404275,-1,0.03358244591684977
AMR,-0.25,0.7,250,6,0.5684105810613067,-1,0.0737073463530113
AMR,-0.25,0.7,250,7,0.5578918748442615,-1,0.1031839026888295
AMR,-0.25,0.7,250,8,0.700558722808918,-1,0.08042591593128064
AMR,-0.25,0.7,250,9,0.7280113123548388,-1,0.06968228023962166
AMR,-0.25,0.7,250,10,0.8347162146538988,-1,0.029598455471637572
AMR,-0.25,0.7,250,11,0.8809996222595975,-1,0.023517258807393235
AMR,-0.25,0.7,250,12,0.47944107879471104,-1,0.014539697147908011
AMR,-0.25,0.7,250,13,0.6065036607888521,-1,0.010756691593628466
AMR,-0.25,0.7,250,14,0.6522762606569441,-1,0.07087504982998089
AMR,-0.25,0.7,250,15,0.6055504455802628,-1,0.11329102061091412
AMR,-0.25,0.7,250,16,0.5466729430603593,-1,0.025845785710006775
AMR,-0.25,0.7,250,17,0.876976627761094,-1,0.11859767728562992
AMR,-0.25,0.7,250,18,0.5565549645176017,-1,0.023062131606041557
AMR,-0.25,0.7,250,19,0.5209695598379994,-1,0.04162488744193468
AMR,-0.25,0.7,250,20,0.6448646227034929,-1,0.0068798066286867915
