population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-0.25,0.9,1,1,0.9282846197068362,0.0053375833562820645,0.0015662993308385327
EAS,-0.25,0.9,1,2,0.857041428391672,0.7516310962760637,0.6713156011120661
EAS,-0.25,0.9,1,3,0.893180191651709,0.013092091830416106,0.011616102837291168
EAS,-0.25,0.9,1,4,0.7616459686140079,0.34432379685579273,0.10980089104553091
EAS,-0.25,0.9,1,5,0.9446233098398218,0.9488940799670621,0.9699308693661823
EAS,-0.25,0.9,1,6,0.8868975728607889,0.7525124303928171,0.7461942514931357
EAS,-0.25,0.9,1,7,0.9355851024742226,0.687375143529926,0.6585849413270726
EAS,-0.25,0.9,1,8,0.9154703867419652,0.09806375046973587,0.006977428271679318
EAS,-0.25,0.9,1,9,0.9165617328104044,0.8502590222306491,0.7565747284482145
EAS,-0.25,0.9,1,10,0.7937764582888297,0.7468583002712199,0.7881871218899428
EAS,-0.25,0.9,1,11,0.9105329373856386,0.048310298814159616,0.00021096977180561725
EAS,-0.25,0.9,1,12,0.9037400427196263,0.7877988753774144,0.7643998754332662
EAS,-0.25,0.9,1,13,0.9288516989723109,0.046665858265162036,0.10503114527798976
EAS,-0.25,0.9,1,14,0.8872419407583111,0.02301437552958007,0.007133782460165195
EAS,-0.25,0.9,1,15,0.9069498772078802,0.005829799430434486,0.012514494086010089
EAS,-0.25,0.9,1,16,0.8749756831791278,0.019041399263544506,3.107123038212732e-05
EAS,-0.25,0.9,1,17,0.9064722667519484,0.7221246210430742,0.7920345720715027
EAS,-0.25,0.9,1,18,0.913327018001021,0.00860974094866187,0.00010713989115401819
EAS,-0.25,0.9,1,19,0.8846116026888251,0.007181042443288384,0.012615942141454225
EAS,-0.25,0.9,1,20,0.9226003343063783,0.6355973475097695,0.6975819646954183
