population/superpopulation,power,her,num_causals,pheno_num,train,val,test
SAS,-0.25,0.3,250,1,0.9271345143074109,0.07293947649570649,0.0001662365573779377
SAS,-0.25,0.3,250,2,0.9220037312791698,0.04388634215173801,0.019023988175325142
SAS,-0.25,0.3,250,3,0.929365299947183,0.033143799893201535,0.013295971750499683
SAS,-0.25,0.3,250,4,0.9376915872345034,0.03514145521823187,0.04945802503108499
SAS,-0.25,0.3,250,5,0.9166659425709677,0.0554898860602142,0.02463107758453035
SAS,-0.25,0.3,250,6,0.9150962371059902,0.038136531093138824,0.09823772056146578
SAS,-0.25,0.3,250,7,0.9319630979105257,0.008644170522947888,0.0011629477646047102
SAS,-0.25,0.3,250,8,0.9160040900416604,0.04126247873193446,0.003975817261726642
SAS,-0.25,0.3,250,9,0.9302920533444243,0.017465229354222817,0.0015115348238297303
SAS,-0.25,0.3,250,10,0.9262798314764739,0.07429518895521624,0.0033090556788593936
SAS,-0.25,0.3,250,11,0.9255554330299303,0.009302902658984378,0.030946744089106797
SAS,-0.25,0.3,250,12,0.9313781330376563,0.06238194035450154,0.018381383868330606
SAS,-0.25,0.3,250,13,0.9200259276007541,0.0555995088966158,0.040403525684887635
SAS,-0.25,0.3,250,14,0.9241588242385406,0.05882596589708305,0.005815046070702023
SAS,-0.25,0.3,250,15,0.9296877602923017,0.14873306174799197,0.020845151901426266
SAS,-0.25,0.3,250,16,0.9136726417776049,0.028800368039236586,0.0003874264949885514
SAS,-0.25,0.3,250,17,0.9252210881328028,0.01575644364038023,0.0029675189329324255
SAS,-0.25,0.3,250,18,0.909551879069168,0.025754308589198114,0.00048007840030663283
SAS,-0.25,0.3,250,19,0.9268056117169018,0.062373699900746406,0.01467969482198392
SAS,-0.25,0.3,250,20,0.9235275538738142,0.07094498509193305,0.0037619905204505366
