population/superpopulation,power,her,num_causals,pheno_num,train,val,test
SAS,-1,0.5,512,1,0.9317640580888953,0.15235586381764418,0.05749151458662628
SAS,-1,0.5,512,2,0.9147939392787092,0.14580238743725543,0.05162414422400621
SAS,-1,0.5,512,3,0.9356424616535279,0.06800681903360566,0.0016637467189636566
SAS,-1,0.5,512,4,0.9235883392402149,0.08380228470710498,0.005559690576024974
SAS,-1,0.5,512,5,0.919421505686347,0.12043177248072162,0.08925692647424137
SAS,-1,0.5,512,6,0.9329086234319257,0.08149587098379561,0.0836272391299884
SAS,-1,0.5,512,7,0.9277651908306449,0.07961075880082939,0.011423759378023885
SAS,-1,0.5,512,8,0.9355319692590536,0.03576634620162761,0.050323643589346274
SAS,-1,0.5,512,9,0.9254318520861403,0.006403124153489377,1.8975681786108175e-05
SAS,-1,0.5,512,10,0.9327067321296328,0.08905208094769844,0.027572331567501596
SAS,-1,0.5,512,11,0.9216679271507482,0.06953991217848654,0.02060320777676481
SAS,-1,0.5,512,12,0.9249796855697687,0.08987141398811611,0.042312142425752396
SAS,-1,0.5,512,13,0.9337764381163166,0.1841387009016775,0.004052238904720484
SAS,-1,0.5,512,14,0.928078599717983,0.12786295057423055,0.06787965890626273
SAS,-1,0.5,512,15,0.9320270732462952,0.07260758934507122,0.013867891108074579
SAS,-1,0.5,512,16,0.9332699420035585,0.017607784445504843,0.08101190563738091
SAS,-1,0.5,512,17,0.9362494544779268,0.2366586394250045,0.05163215315769639
SAS,-1,0.5,512,18,0.9225326567827722,0.0715234840473393,0.000469291893597654
SAS,-1,0.5,512,19,0.9253624557713803,0.10189044075634669,0.04371333507084944
SAS,-1,0.5,512,20,0.9218447836029058,0.04968975436166687,0.006152048806719782
