population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-1,0.3,100,1,0.9133317730373467,0.10396767118078344,0.011838373709074933
EAS,-1,0.3,100,2,0.9042249705687264,0.00571383628654483,0.009412378247401517
EAS,-1,0.3,100,3,0.920419425762852,0.09294975496869058,0.05333386713506643
EAS,-1,0.3,100,4,0.9323955215499107,0.009045911538613742,7.68748737561625e-05
EAS,-1,0.3,100,5,0.8176087916840731,0.0228632432529902,6.514189058199744e-06
EAS,-1,0.3,100,6,0.9145046604680166,0.020734985632466892,0.059635259378449657
EAS,-1,0.3,100,7,0.8467420678022485,0.07219609846011663,0.10095422273991186
EAS,-1,0.3,100,8,0.8753545029253685,0.08133275875433049,0.038055363892621534
EAS,-1,0.3,100,9,0.8145482155468811,0.14902073016889492,0.291207510213792
EAS,-1,0.3,100,10,0.9251428387805049,0.250619807868039,0.06842406874160234
EAS,-1,0.3,100,11,0.9065186518465018,0.15529296448631824,0.239388939345899
EAS,-1,0.3,100,12,0.794283050229423,0.042912349337802504,0.00048809478353566696
EAS,-1,0.3,100,13,0.9076390336923191,0.0313780260124694,0.0036516762048347993
EAS,-1,0.3,100,14,0.9089316120910854,0.16738681697359908,0.10795266193666701
EAS,-1,0.3,100,15,0.9141165343532347,0.01187596888069418,0.04539353934799938
EAS,-1,0.3,100,16,0.9073977091619887,0.1470833031153954,0.2758527447670917
EAS,-1,0.3,100,17,0.9138804043887157,0.06954783283509108,0.02903990212191749
EAS,-1,0.3,100,18,0.8374474099788722,0.03658117809278813,0.05188369892100759
EAS,-1,0.3,100,19,0.8817007270419904,0.10747072565273962,0.2529339049359065
EAS,-1,0.3,100,20,0.9209998675563099,0.013793906284002413,0.03110090613390294
