population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-0.25,0.3,1,1,0.8979268708933795,0.010763705882227376,0.00632366482497095
AFR,-0.25,0.3,1,2,0.9192490869656136,0.2114952262120489,0.3361551660277005
AFR,-0.25,0.3,1,3,0.9209345261808491,0.6583722188345223,0.4111622110968688
AFR,-0.25,0.3,1,4,0.8769492739259966,0.38607594806368223,0.5579752256166822
AFR,-0.25,0.3,1,5,0.8148122167071085,0.022612652511111584,0.007995877614768452
AFR,-0.25,0.3,1,6,0.929094481731841,0.13914500689145096,0.12322285421370527
AFR,-0.25,0.3,1,7,0.9275394435302952,0.31816724251329953,0.260835717028349
AFR,-0.25,0.3,1,8,0.9006268846161283,0.5347059709559517,0.6103245601165516
AFR,-0.25,0.3,1,9,0.9138818345236425,0.0006904131674272695,7.93100711640511e-06
AFR,-0.25,0.3,1,10,0.9207806738046321,0.26279823552959064,0.33553996785027
AFR,-0.25,0.3,1,11,0.9250791804062656,0.16449070100790814,0.09581489004588849
AFR,-0.25,0.3,1,12,0.9244508809996955,0.3928664808641688,0.12066202628865225
AFR,-0.25,0.3,1,13,0.9145524482901561,0.009508600831737527,0.0030646071443291545
AFR,-0.25,0.3,1,14,0.8585496517739271,0.4350349811801149,0.38613340026380033
AFR,-0.25,0.3,1,15,0.9171309850328486,0.0064787948626770665,0.003873089062022411
AFR,-0.25,0.3,1,16,0.9153553193296052,0.3441009781939128,0.4213455170994953
AFR,-0.25,0.3,1,17,0.832464793943658,0.14928088622590643,0.21732528807597565
AFR,-0.25,0.3,1,18,0.936196991547717,0.011975238517289072,0.0033081618883881213
AFR,-0.25,0.3,1,19,0.9297480080130365,0.01648452069321915,0.0061938668584398905
AFR,-0.25,0.3,1,20,0.863855308206143,0.2105876751257923,0.3027563243276152
