IID,predict,actual,pheno_num
HG01589,-0.786556,1.798189,1
HG02654,1.32464,2.985431,1
HG02685,0.435898,0.705954,1
HG02691,0.518583,0.594278,1
HG02731,-1.12424,-0.932853,1
HG02734,-1.8001,1.076291,1
HG02736,0.082685,0.526768,1
HG02774,0.082685,0.582548,1
HG02783,-1.12424,1.780001,1
HG02784,0.0,0.260774,1
HG03006,0.002555,0.643234,1
HG03009,-0.786556,-0.273569,1
HG03016,-1.02651,0.013299,1
HG03021,0.0,0.234609,1
HG03490,0.082685,2.844958,1
HG03603,-0.433343,0.566982,1
HG03611,-3.27756,-0.687503,1
HG03619,0.973987,0.223247,1
HG03629,0.0,-0.225352,1
HG03643,-0.235498,-0.009781,1
HG03645,-1.46241,0.539757,1
HG03649,-0.703871,2.377247,1
HG03653,-0.353213,-0.587354,1
HG03673,-1.83067,0.595911,1
HG03681,-1.04156,0.361593,1
HG03691,0.082685,0.434277,1
HG03718,-1.13977,-0.945859,1
HG03744,-0.353213,0.472651,1
HG03746,0.618219,0.206787,1
HG03750,0.518583,-0.02037,1
HG03756,-1.81515,-1.10764,1
HG03774,-1.04412,0.292098,1
HG03781,-0.930856,-0.045502,1
HG03787,-1.83067,0.380858,1
HG03802,-2.15331,-0.519011,1
HG03821,-2.50652,-0.109441,1
HG03823,0.435898,0.839412,1
HG03830,-0.353213,-0.110521,1
HG03851,0.0,1.53296,1
HG03861,0.28053,-0.552889,1
HG03866,-2.93987,-0.737512,1
HG03869,-1.12424,0.539821,1
HG03897,-1.46241,0.715038,1
HG03910,-0.270528,0.310411,1
HG03940,0.435898,0.246047,1
HG03941,0.0,0.374491,1
HG03943,-0.786556,-0.120123,1
HG03978,0.0,0.685392,1
HG03999,-0.706426,-0.053679,1
HG04001,-1.04156,-0.477216,1
HG04017,-0.786556,-0.314576,1
HG04020,-0.353213,0.121692,1
HG04025,0.0,-0.241858,1
HG04035,-0.353213,-0.823612,1
HG04047,-1.81562,-0.125661,1
HG04059,-0.353213,0.57857,1
HG04061,0.535534,2.978105,1
HG04100,0.082685,0.044158,1
HG04131,-2.26401,-0.650845,1
HG04156,-0.430788,0.809205,1
HG04162,-1.81515,-1.744026,1
HG04183,-0.433343,0.572731,1
HG04211,-0.353213,-0.16653,1
HG04238,0.435898,0.316829,1
NA20845,-0.786556,1.149729,1
NA20854,0.0,0.123346,1
NA20856,-1.04156,-1.347559,1
NA20869,-0.353213,0.717468,1
NA20870,0.0,0.08504,1
NA20878,0.0,0.642546,1
NA20885,-0.353213,0.696068,1
NA20899,-0.688347,-0.852943,1
NA20900,0.535534,1.317592,1
NA20901,-1.55759,0.553206,1
NA20903,-0.706426,-0.40468,1
NA20910,0.435898,0.088973,1
NA21086,-1.13977,-0.973972,1
NA21091,-0.433343,0.180186,1
NA21092,-1.55759,-0.139344,1
NA21094,-0.353213,0.560759,1
NA21113,-0.353213,0.005337,1
HG01589,0.379314,0.805926,2
HG02654,0.506767,-0.526312,2
HG02685,0.159552,-0.527657,2
HG02691,-0.020632,-0.119135,2
HG02731,0.281108,0.78632,2
HG02734,0.58013,0.801615,2
HG02736,0.0,-0.448108,2
HG02774,1.08744,0.624964,2
HG02783,0.358682,0.911163,2
HG02784,0.481924,1.539089,2
HG03006,0.708123,0.519659,2
HG03009,0.328809,0.530473,2
HG03016,0.687491,0.80554,2
HG03021,-0.399946,-0.42481,2
HG03490,0.328809,0.762929,2
HG03603,0.681054,0.245545,2
HG03611,1.44558,2.217241,2
HG03619,0.865449,0.03958,2
HG03629,0.886081,-1.275206,2
HG03643,0.708123,0.117813,2
HG03645,-0.427015,-0.699069,2
HG03649,-0.806329,-2.477331,2
HG03653,1.2654,1.400492,2
HG03673,0.0,0.138865,2
HG03681,-0.47752,-0.60789,2
HG03691,0.808507,-0.100444,2
HG03718,0.379314,0.012984,2
HG03744,-0.091769,0.344279,2
HG03746,0.835576,0.526307,2
HG03750,-0.399946,-0.114451,2
HG03756,-0.806329,-0.223197,2
HG03774,1.21712,1.482663,2
HG03781,0.379314,0.729091,2
HG03787,0.959444,0.871484,2
HG03802,0.758628,1.645262,2
HG03821,1.66757,1.068926,2
HG03823,0.358682,0.029514,2
HG03830,1.5437,0.046718,2
HG03851,-0.098206,-0.32215,2
HG03861,0.835576,-0.411908,2
HG03866,-0.420578,0.446324,2
HG03869,-0.299562,-0.323391,2
HG03897,0.173747,1.136522,2
HG03910,0.0,-0.233199,2
HG03940,1.26762,2.031234,2
HG03941,0.379314,-0.563967,2
HG03943,1.03693,-0.19372,2
HG03978,0.553061,-0.035434,2
HG03999,1.03693,1.753077,2
HG04001,0.488361,0.556316,2
HG04017,-0.091769,1.126589,2
HG04020,0.379314,-0.437432,2
HG04025,0.379314,-1.098806,2
HG04035,0.379314,-2.045521,2
HG04047,0.58013,1.273753,2
HG04059,0.908939,-0.699163,2
HG04061,0.708123,-0.363722,2
HG04100,0.58013,0.791622,2
HG04131,0.132483,-0.053204,2
HG04156,0.328809,-0.307664,2
HG04162,-0.406383,-0.707865,2
HG04183,0.379314,0.263412,2
HG04211,0.459066,2.176122,2
HG04238,1.52307,1.510555,2
NA20845,-0.027069,-0.3365,2
NA20854,0.352245,-0.445473,2
NA20856,1.06626,0.931948,2
NA20869,0.657618,-0.714207,2
NA20870,0.708123,-0.412118,2
NA20878,1.21489,-0.143858,2
NA20885,0.328809,-1.243176,2
NA20899,0.657618,-0.14561,2
NA20900,0.465503,-0.927128,2
NA20901,0.758628,0.070194,2
NA20903,0.079752,0.049167,2
NA20910,0.681054,-0.766887,2
NA21086,0.479698,-0.229633,2
NA21091,0.379314,0.478198,2
NA21092,0.146678,-0.825699,2
NA21094,0.886081,-1.495322,2
NA21113,1.66757,1.104648,2
HG01589,0.0,0.45988,3
HG02654,0.0,-0.262683,3
HG02685,0.0,-0.47864,3
HG02691,0.0,-0.111605,3
HG02731,-0.517644,-0.758551,3
HG02734,0.269285,0.583693,3
HG02736,0.0,-0.554043,3
HG02774,0.0,0.35833,3
HG02783,-0.517644,-0.296727,3
HG02784,0.0,0.159325,3
HG03006,0.0,-1.183273,3
HG03009,0.786929,0.193401,3
HG03016,0.0,0.340793,3
HG03021,0.0,0.468359,3
HG03490,0.0,-0.983893,3
HG03603,0.0,-0.557737,3
HG03611,-1.03529,-2.331397,3
HG03619,0.786929,1.489819,3
HG03629,0.949566,1.593335,3
HG03643,0.269285,0.99633,3
HG03645,0.786929,0.855764,3
HG03649,0.786929,-0.270644,3
HG03653,0.0,0.015,3
HG03673,0.269285,0.324719,3
HG03681,0.431922,-0.737412,3
HG03691,0.0,0.554516,3
HG03718,0.0,-0.063057,3
HG03744,0.0,0.639969,3
HG03746,0.0,-0.25177,3
HG03750,0.0,-0.208401,3
HG03756,-1.03529,-1.869646,3
HG03774,-0.517644,-0.366403,3
HG03781,0.269285,0.01581,3
HG03787,0.269285,1.31092,3
HG03802,-0.517644,0.50729,3
HG03821,-0.517644,-1.086883,3
HG03823,0.0,0.30658,3
HG03830,0.0,-0.328291,3
HG03851,0.0,0.190107,3
HG03861,-0.517644,-0.023016,3
HG03866,-0.517644,-0.593363,3
HG03869,-0.517644,-1.248646,3
HG03897,0.786929,1.416121,3
HG03910,0.0,-0.848422,3
HG03940,0.949566,2.603751,3
HG03941,0.0,-0.615674,3
HG03943,0.0,0.439092,3
HG03978,0.0,-0.484466,3
HG03999,0.0,-0.109508,3
HG04001,-0.517644,-1.412663,3
HG04017,0.786929,0.592607,3
HG04020,0.0,-1.465699,3
HG04025,0.0,-0.060823,3
HG04035,0.0,-0.589682,3
HG04047,0.786929,0.611259,3
HG04059,0.0,-0.486207,3
HG04061,0.949566,2.855002,3
HG04100,0.0,-0.318564,3
HG04131,-0.517644,-0.360986,3
HG04156,0.786929,1.133136,3
HG04162,-1.03529,-1.658389,3
HG04183,0.0,0.028169,3
HG04211,0.0,0.189911,3
HG04238,0.0,-0.620227,3
NA20845,0.786929,0.529354,3
NA20854,0.0,0.023343,3
NA20856,-0.517644,-0.691013,3
NA20869,0.0,-0.300611,3
NA20870,0.0,-0.490053,3
NA20878,0.0,-0.013567,3
NA20885,0.0,0.158573,3
NA20899,-0.517644,-0.861581,3
NA20900,0.949566,2.017271,3
NA20901,-0.517644,-1.837042,3
NA20903,0.0,-0.998558,3
NA20910,0.949566,0.486862,3
NA21086,0.0,-1.082779,3
NA21091,0.0,0.718206,3
NA21092,0.269285,1.343745,3
NA21094,0.0,0.666131,3
NA21113,0.0,-0.300962,3
HG01589,0.516713,-0.60756,4
HG02654,1.87965,4.279529,4
HG02685,0.953763,0.324051,4
HG02691,0.516713,0.635711,4
HG02731,0.43705,-0.989326,4
HG02734,0.953763,0.726587,4
HG02736,0.0,-1.250139,4
HG02774,0.953763,1.390933,4
HG02783,1.3166,-0.140189,4
HG02784,1.02729,1.099413,4
HG03006,1.47048,0.050124,4
HG03009,0.0,-1.7703,4
HG03016,0.43705,-0.218366,4
HG03021,0.43705,-1.141991,4
HG03490,0.0,3.31467,4
HG03603,1.98106,0.80694,4
HG03611,0.0,-0.325018,4
HG03619,0.852355,-0.365206,4
HG03629,0.590242,-0.653194,4
HG03643,1.80612,0.774742,4
HG03645,0.0,-1.072666,4
HG03649,0.43705,0.668634,4
HG03653,0.43705,0.220144,4
HG03673,0.0,-1.212586,4
HG03681,0.0,-0.91453,4
HG03691,1.02729,-1.061278,4
HG03718,0.8741,0.711859,4
HG03744,1.46434,1.92032,4
HG03746,1.4426,-1.240818,4
HG03750,0.0,-0.004002,4
HG03756,0.590242,0.214809,4
HG03774,1.3166,-0.135902,4
HG03781,0.590242,0.363694,4
HG03787,1.23694,0.838177,4
HG03802,0.43705,0.09989,4
HG03821,1.18048,1.706632,4
HG03823,0.590242,-1.050534,4
HG03830,2.13425,-0.441191,4
HG03851,0.0,-1.313548,4
HG03861,1.2894,1.040612,4
HG03866,0.590242,-0.123105,4
HG03869,0.590242,-1.114365,4
HG03897,1.39081,1.497987,4
HG03910,0.0,-2.032613,4
HG03940,0.953763,0.855569,4
HG03941,0.8741,0.038047,4
HG03943,1.02729,-0.683428,4
HG03978,0.43705,0.479417,4
HG03999,0.43705,0.217046,4
HG04001,0.43705,0.248896,4
HG04017,1.46434,0.701187,4
HG04020,0.43705,-0.760214,4
HG04025,0.43705,0.970385,4
HG04035,1.02729,1.103974,4
HG04047,1.02729,1.061397,4
HG04059,1.02729,0.27241,4
HG04061,1.4426,3.381518,4
HG04100,1.23694,-1.348367,4
HG04131,1.23694,0.295241,4
HG04156,0.953763,0.102753,4
