IID,predict,actual,pheno_num
HG00407,-1.23832,-0.142724,1
HG00421,-0.329058,-1.116796,1
HG00436,-0.329058,2.495424,1
HG00443,0.0,-1.045728,1
HG00445,0.0,-2.035503,1
HG00451,-0.329058,0.240124,1
HG00500,-0.658116,0.096729,1
HG00536,0.0,-0.779162,1
HG00543,-0.329058,-0.93493,1
HG00560,-0.329058,0.075205,1
HG00580,0.0,0.967379,1
HG00596,0.0,1.39935,1
HG00610,-0.329058,0.204203,1
HG00611,-0.329058,1.928566,1
HG00619,-0.783687,-0.862469,1
HG00626,0.0,0.778641,1
HG00672,0.0,2.035251,1
HG00692,-0.454629,0.132238,1
HG00699,-1.11274,0.77536,1
HG00867,-0.329058,-0.763213,1
HG00978,-1.23832,-0.647634,1
HG01596,0.0,-0.116795,1
HG01798,-0.454629,1.543197,1
HG01815,-0.329058,0.182196,1
HG01816,-0.783687,0.132747,1
HG01817,-0.329058,-0.029964,1
HG01847,0.0,-1.497484,1
HG01858,-0.329058,0.061586,1
HG01865,-0.329058,0.360016,1
HG02028,-0.454629,1.418836,1
HG02060,-0.329058,1.059178,1
HG02086,-0.658116,-0.660674,1
HG02087,-1.23832,1.431389,1
HG02116,-1.11274,0.787172,1
HG02166,-0.658116,0.411044,1
HG02178,0.0,1.995587,1
HG02187,0.0,0.203433,1
HG02353,0.0,-2.591657,1
HG02367,0.0,1.098048,1
HG02373,-0.329058,-0.478014,1
HG02384,-0.329058,0.472052,1
HG02394,0.0,-1.066032,1
HG02395,-0.329058,-0.117113,1
HG02512,-0.454629,2.227235,1
NA18525,-1.11274,-0.532281,1
NA18528,0.0,0.290381,1
NA18530,-0.329058,-0.364019,1
NA18534,-0.454629,0.87406,1
NA18539,-0.783687,-0.017707,1
NA18544,-0.783687,-0.080443,1
NA18547,-0.329058,0.701276,1
NA18564,-0.783687,0.469832,1
NA18572,-0.329058,0.541987,1
NA18615,0.0,-0.920655,1
NA18616,-0.329058,-0.089948,1
NA18626,0.0,-1.513882,1
NA18635,0.0,0.620194,1
NA18641,-0.329058,-1.181393,1
NA18747,-0.329058,-0.351582,1
NA18748,-0.783687,-1.668033,1
NA18939,0.0,1.215116,1
NA18940,-0.329058,0.333875,1
NA18953,-0.329058,1.027599,1
NA18957,-0.783687,0.18918,1
NA18974,-0.454629,0.405273,1
NA18978,-0.783687,0.992733,1
NA18981,-0.329058,0.609779,1
NA18986,-0.783687,0.243055,1
NA18991,0.0,0.216476,1
NA18992,-0.454629,1.605055,1
NA18993,0.0,-1.244177,1
NA18995,-1.23832,0.294535,1
NA19005,-0.454629,0.044548,1
NA19059,-0.454629,1.591982,1
NA19070,-0.329058,-1.366432,1
NA19082,0.0,1.72473,1
NA19085,0.0,-0.795491,1
NA19086,-0.783687,1.021481,1
HG00407,0.0,0.050247,2
HG00421,-0.613382,1.456901,2
HG00436,-0.306691,1.471346,2
HG00443,-0.306691,-0.216784,2
HG00445,0.0,-0.661956,2
HG00451,-0.306691,0.458411,2
HG00500,-0.306691,-0.248605,2
HG00536,0.0,2.871565,2
HG00543,-0.306691,1.188184,2
HG00560,-0.613382,-0.204489,2
HG00580,-0.306691,-1.234499,2
HG00596,0.0,-0.420585,2
HG00610,-0.306691,-1.631059,2
HG00611,-0.306691,-0.261467,2
HG00619,-0.306691,1.010292,2
HG00626,-0.613382,-0.431116,2
HG00672,-0.306691,-0.930606,2
HG00692,0.378483,-0.850711,2
HG00699,-0.306691,-0.67445,2
HG00867,-0.306691,-0.202804,2
HG00978,-0.613382,-0.055405,2
HG01596,0.0,0.799177,2
HG01798,0.378483,-0.165358,2
HG01815,0.0,-0.761955,2
HG01816,1.06366,-0.258557,2
HG01817,-0.306691,0.505396,2
HG01847,0.378483,-0.294696,2
HG01858,-0.306691,0.913676,2
HG01865,0.0,1.097153,2
HG02028,0.0,0.046929,2
HG02060,-0.306691,0.357799,2
HG02086,0.378483,0.536795,2
HG02087,0.685174,0.813264,2
