IID,predict,actual,pheno_num
HG01589,1.54851,2.90148,1
HG02654,0.0,-0.925543,1
HG02685,1.47272,0.001485,1
HG02691,0.0,0.219403,1
HG02731,2.94544,-0.615261,1
HG02734,1.54851,-0.055284,1
HG02736,1.47272,3.373529,1
HG02774,0.0,-0.097387,1
HG02783,0.0,2.787342,1
HG02784,0.0,-0.550015,1
HG03006,3.02123,2.319233,1
HG03009,0.0,-0.234442,1
HG03016,0.0,-0.555837,1
HG03021,0.0,-0.682462,1
HG03490,0.0,-1.326424,1
HG03603,1.54851,0.54133,1
HG03611,0.0,2.577364,1
HG03619,0.0,-0.467178,1
HG03629,0.0,-0.389256,1
HG03643,1.54851,0.714709,1
HG03645,0.0,1.724156,1
HG03649,0.0,1.04901,1
HG03653,0.0,-0.258006,1
HG03673,1.47272,-0.493788,1
HG03681,0.0,-0.266806,1
HG03691,0.0,1.629803,1
HG03718,0.0,-1.511685,1
HG03744,0.0,-1.470599,1
HG03746,0.0,0.224052,1
HG03750,0.0,0.816237,1
HG03756,0.0,-0.737204,1
HG03774,1.54851,3.21097,1
HG03781,0.0,-0.109164,1
HG03787,0.0,-0.884622,1
HG03802,0.0,-0.773092,1
HG03821,0.0,-0.621369,1
HG03823,0.0,-0.623991,1
HG03830,1.47272,0.877163,1
HG03851,0.0,1.687362,1
HG03861,0.0,-0.357937,1
HG03866,0.0,-0.465393,1
HG03869,0.0,-0.801555,1
HG03897,1.54851,0.511447,1
HG03910,0.0,0.967463,1
HG03940,1.54851,3.013881,1
HG03941,0.0,1.040597,1
HG03943,0.0,1.823019,1
HG03978,0.0,-1.073346,1
HG03999,0.0,-0.317918,1
HG04001,0.0,-0.654033,1
HG04017,0.0,-0.407245,1
HG04020,0.0,-0.490501,1
HG04025,0.0,0.180528,1
HG04035,0.0,-0.494928,1
HG04047,0.0,-0.586294,1
HG04059,0.0,-0.815194,1
HG04061,0.0,1.647006,1
HG04100,0.0,-1.037598,1
HG04131,0.0,-1.15943,1
HG04156,1.54851,1.096207,1
HG04162,0.0,-0.454693,1
HG04183,0.0,1.278623,1
HG04211,1.47272,-0.525291,1
HG04238,0.0,-0.773731,1
NA20845,0.0,0.391755,1
NA20854,0.0,-0.888534,1
NA20856,0.0,-0.591314,1
NA20869,0.0,-1.047708,1
NA20870,0.0,0.003227,1
NA20878,0.0,-0.098115,1
NA20885,0.0,1.274283,1
NA20899,0.0,-0.520231,1
NA20900,0.0,-1.226744,1
NA20901,0.0,-0.630024,1
NA20903,0.0,0.953292,1
NA20910,0.0,0.748007,1
NA21086,0.0,-0.358047,1
NA21091,1.54851,-0.112041,1
NA21092,1.54851,0.135086,1
NA21094,0.0,-1.145873,1
NA21113,0.0,-0.155874,1
HG01589,0.0,-0.259176,2
HG02654,0.0,0.602975,2
HG02685,-1.13917,-1.244109,2
HG02691,-1.13917,-0.848737,2
HG02731,0.906518,0.863704,2
HG02734,0.0,0.328082,2
HG02736,0.0,-0.139532,2
HG02774,0.0,0.802561,2
HG02783,0.0,0.541261,2
HG02784,0.906518,0.54732,2
HG03006,0.906518,-0.970014,2
HG03009,0.906518,1.028504,2
HG03016,0.0,0.117328,2
HG03021,-1.13917,-0.61232,2
HG03490,0.0,0.777339,2
HG03603,0.0,1.072992,2
HG03611,0.906518,0.973838,2
HG03619,0.0,-0.238419,2
HG03629,-1.13917,-0.995822,2
HG03643,0.0,0.637635,2
HG03645,0.0,0.377286,2
HG03649,0.0,1.078984,2
HG03653,0.0,0.22359,2
HG03673,0.0,0.580217,2
HG03681,0.0,0.684645,2
HG03691,0.0,-2.67069,2
HG03718,0.0,0.14504,2
HG03744,0.0,0.258015,2
HG03746,-0.232652,-0.730817,2
HG03750,0.0,0.733322,2
HG03756,0.0,0.511531,2
HG03774,0.0,0.104831,2
HG03781,0.906518,1.24671,2
HG03787,0.0,0.804613,2
HG03802,0.0,0.485744,2
HG03821,-1.13917,-0.86232,2
HG03823,0.673866,0.430025,2
HG03830,0.0,-0.372808,2
HG03851,0.0,-0.046417,2
HG03861,0.0,-2.555198,2
HG03866,0.0,-0.02068,2
HG03869,0.0,0.881295,2
HG03897,0.906518,1.752853,2
HG03910,0.906518,1.51385,2
HG03940,0.906518,0.666747,2
HG03941,0.0,0.411775,2
HG03943,0.0,0.207276,2
HG03978,0.0,0.375435,2
HG03999,0.906518,1.235773,2
HG04001,0.0,0.070643,2
HG04017,0.906518,1.309898,2
HG04020,0.0,0.757423,2
HG04025,0.906518,-2.105509,2
HG04035,0.0,-0.274294,2
HG04047,0.0,0.009959,2
HG04059,0.0,0.342292,2
HG04061,0.0,-0.770329,2
HG04100,-0.232652,-0.330244,2
HG04131,0.0,0.261746,2
HG04156,0.0,0.508118,2
HG04162,0.0,0.407896,2
HG04183,0.0,-1.946502,2
HG04211,0.906518,0.749452,2
HG04238,0.906518,1.469392,2
NA20845,0.0,0.102986,2
NA20854,0.0,0.40484,2
NA20856,0.0,0.266667,2
NA20869,0.906518,0.702814,2
NA20870,0.0,1.079465,2
NA20878,0.0,-0.871426,2
NA20885,-1.13917,-4.054267,2
NA20899,0.0,-0.708071,2
NA20900,0.0,-0.525989,2
NA20901,0.0,0.789422,2
NA20903,0.0,-0.197003,2
NA20910,0.0,0.25592,2
NA21086,0.0,0.004168,2
NA21091,0.0,0.692882,2
NA21092,-1.13917,-1.755092,2
NA21094,0.0,0.130824,2
NA21113,0.906518,0.943475,2
HG01589,0.0,0.28039,3
HG02654,0.0,0.915742,3
HG02685,0.0,0.327498,3
HG02691,0.0,0.447268,3
HG02731,0.0,0.32349,3
HG02734,0.0,0.484756,3
