IID,predict,actual,pheno_num
HG01894,-0.639682,-1.163639,1
HG02013,0.563031,-0.120503,1
HG02332,-1.85188,-1.589707,1
HG02343,-0.261742,0.880362,1
HG02427,-1.12342,-1.910142,1
HG02449,-0.284636,-0.441962,1
HG02455,-0.662576,1.87039,1
HG02471,-0.662576,-0.704451,1
HG02496,-1.78788,0.343509,1
HG02497,-1.05,-0.613021,1
HG02549,-0.954786,-1.583662,1
HG02557,1.00986,1.162035,1
HG02558,-1.92823,-3.50199,1
HG02568,-0.639682,-0.936131,1
HG02570,-1.10053,-0.598919,1
HG02611,0.563031,0.261367,1
HG02628,-0.757794,-1.56263,1
HG02678,-1.7631,-0.462841,1
HG02703,-1.16453,-1.32181,1
HG02760,-0.939911,-0.341097,1
HG02804,1.3297,0.125766,1
HG02810,-1.00531,-2.972647,1
HG02814,-1.18743,-0.500042,1
HG02851,-1.47394,-0.557412,1
HG02882,-1.25975,-2.053321,1
HG02884,-1.18426,-0.126936,1
HG02891,-0.429934,0.912271,1
HG02895,-2.57447,-1.019986,1
HG02922,0.400834,0.376764,1
HG02923,-1.42037,-0.88782,1
HG02943,-1.08215,-0.919921,1
HG02944,-2.53735,-0.723557,1
HG02971,0.24319,0.97796,1
HG02981,0.162197,-1.041788,1
HG03025,-0.534194,0.248575,1
HG03039,-2.95241,-1.063371,1
HG03040,-2.64161,-1.567517,1
HG03046,-1.10053,-0.74082,1
HG03073,0.285696,-0.531963,1
HG03078,-1.63961,-1.629679,1
HG03079,-1.25975,-0.67669,1
HG03085,1.3878,0.623393,1
HG03099,-1.7017,-0.393546,1
HG03109,0.824773,0.849433,1
HG03169,-0.982417,-1.658799,1
HG03199,-1.10053,-1.265265,1
HG03224,-0.500379,-0.13883,1
HG03265,0.058099,0.162651,1
HG03270,-1.37006,-0.711625,1
HG03291,-0.702297,-0.817666,1
HG03342,-0.342735,1.296527,1
HG03351,-1.44326,-0.001709,1
HG03369,-1.32515,-1.762171,1
HG03380,-1.14164,-1.728376,1
HG03385,-0.639682,-0.375868,1
HG03388,-1.16453,-0.912495,1
HG03394,-0.780688,-0.643377,1
HG03436,0.38682,-0.633192,1
HG03455,-0.662576,-0.59905,1
HG03457,1.3066,1.796867,1
HG03458,-0.982417,-0.555934,1
HG03485,-1.86092,-0.788878,1
HG03521,-1.36227,-1.650393,1
HG03563,-0.580193,0.829434,1
NA18486,-0.534194,0.026371,1
NA18498,-1.20165,-2.651805,1
NA18505,-2.12267,-2.701224,1
NA18861,0.322815,-0.948376,1
NA18867,0.563031,0.133185,1
NA18874,-0.780688,-1.858281,1
NA18881,-1.25975,-0.142113,1
NA18915,-0.119135,0.228438,1
NA18916,-1.01954,-1.076267,1
NA19017,-2.60968,-3.127705,1
NA19019,-0.319841,-0.097018,1
NA19020,-2.51446,-1.227584,1
NA19026,-1.21864,-1.157783,1
NA19108,-2.53735,-1.364204,1
NA19137,-1.35583,-1.550202,1
NA19144,-2.06333,-0.772601,1
NA19149,0.02098,-0.345861,1
NA19190,0.24319,0.123232,1
NA19200,-0.595597,-1.172506,1
NA19207,0.162197,0.374237,1
NA19225,-1.28664,0.099496,1
NA19257,-0.180538,-2.275488,1
NA19309,-0.319841,-1.399873,1
NA19315,-1.60249,-2.008794,1
NA19331,-0.821799,-0.486119,1
NA19379,0.400834,-1.419079,1
NA19383,-0.638292,-2.439207,1
NA19384,1.22561,0.61767,1
NA19390,-0.981027,-0.297063,1
NA19404,0.98697,0.600143,1
NA19431,0.563031,-1.232041,1
NA19439,-3.07452,-1.782195,1
NA19448,1.73054,1.248173,1
NA19449,0.185091,-1.246949,1
NA19462,-2.20366,-1.157306,1
NA19466,-0.662576,0.608553,1
NA19701,-1.39609,-1.533316,1
NA19711,-0.284636,0.749249,1
NA19923,0.162197,1.185443,1
NA20291,-1.92233,-0.279623,1
NA20294,0.185091,-1.65247,1
NA20340,-1.13765,-2.206445,1
NA20342,-1.20165,-0.106249,1
NA20355,-0.639682,-0.926096,1
NA20412,-1.75666,-0.138858,1
HG01894,0.745656,-0.031409,2
HG02013,0.167716,1.014836,2
HG02332,-0.319876,-0.259012,2
HG02343,0.520127,1.21599,2
HG02427,0.0,-1.552253,2
HG02449,0.487592,0.130788,2
HG02455,-0.778824,0.730687,2
HG02471,-0.426413,0.041188,2
HG02496,0.413345,0.164676,2
HG02497,1.30202,-0.473229,2
HG02549,0.540398,-1.220771,2
HG02557,1.06442,1.286382,2
HG02558,-0.689246,-1.54608,2
HG02568,0.474279,-1.578796,2
HG02570,0.060934,0.404191,2
HG02611,1.16706,-0.522572,2
HG02628,0.332311,-0.867843,2
HG02678,-0.258942,-0.489408,2
HG02703,-0.778824,-1.803613,2
HG02760,-0.106537,0.177254,2
HG02804,2.38364,0.363571,2
HG02810,-0.319876,-2.484554,2
HG02814,-0.458948,-1.297634,2
HG02851,0.381055,-0.72121,2
HG02882,-0.856962,-1.375075,2
HG02884,0.352411,-0.898688,2
HG02891,-0.319876,0.174233,2
HG02895,-0.291232,-0.613756,2
HG02922,1.22081,-0.06109,2
HG02923,0.393245,-0.422236,2
HG02943,0.868647,-0.812417,2
HG02944,-0.398014,-0.684408,2
HG02971,0.581061,0.382073,2
HG02981,-0.319876,-1.633614,2
HG03025,0.67947,0.553485,2
HG03039,-0.746289,-0.523993,2
HG03040,-0.319876,-0.926396,2
HG03046,0.413345,-0.521287,2
HG03073,0.028644,-0.7133,2
HG03078,0.441989,-3.037496,2
HG03079,-0.778824,-0.849272,2
HG03085,2.54722,-0.082998,2
HG03099,0.684722,-0.328531,2
HG03109,0.999346,0.300455,2
HG03169,0.093469,-1.122716,2
HG03199,0.684722,-1.767678,2
HG03224,-0.258942,-0.196768,2
HG03265,0.487592,0.01254,2
HG03270,0.528671,-0.40681,2
HG03291,1.22081,0.073496,2
HG03342,1.0046,0.215552,2
HG03351,0.060934,-1.549835,2
HG03369,-0.287341,-1.830231,2
HG03380,0.717257,0.117991,2
HG03385,-0.287341,-1.013309,2
HG03388,-0.426413,-1.172571,2
HG03394,-0.458948,-1.12135,2
HG03436,0.0,-1.017269,2
HG03455,0.032535,-0.509665,2
HG03457,2.00706,1.607352,2
HG03458,-0.639752,-0.050468,2
HG03485,-0.426413,-0.601361,2
HG03521,-0.15216,-1.32362,2
HG03563,1.35599,0.07956,2
NA18486,0.67947,0.284844,2
NA18498,0.061179,-0.918737,2
NA18505,-0.258697,-2.973957,2
NA18861,0.540398,0.040942,2
NA18867,1.51947,0.660059,2
NA18874,0.733221,-1.660893,2
NA18881,-0.045603,-0.099316,2
NA18915,1.35176,1.177337,2
NA18916,0.200251,-0.836905,2
NA19017,-1.0987,-2.134052,2
NA19019,0.384946,-0.981929,2
NA19020,-0.365479,-1.627795,2
NA19026,0.0,-0.761135,2
NA19108,-0.778824,-1.020165,2
NA19137,0.061179,-0.369699,2
NA19144,-0.458948,0.136498,2
NA19149,0.975184,-1.046037,2
NA19190,0.200251,0.405373,2
NA19200,1.09282,0.331766,2
NA19207,-0.319876,1.857117,2
NA19225,0.0,-0.543149,2
NA19257,-0.319876,-2.210157,2
NA19309,-0.398014,-1.597449,2
NA19315,0.225774,-2.194389,2
NA19331,-0.426413,0.35145,2
NA19379,0.840003,-1.211702,2
NA19383,0.487592,-1.798512,2
NA19384,1.19241,0.712668,2
NA19390,1.22081,0.220419,2
NA19404,2.06488,0.189391,2
NA19431,1.92868,-0.723622,2
NA19439,-0.778824,-2.376949,2
NA19448,1.51947,1.711887,2
NA19449,-0.287341,-1.883913,2
NA19462,-0.778824,0.193738,2
NA19466,0.032535,1.051409,2
NA19701,0.520127,-0.586107,2
NA19711,2.55359,0.675118,2
NA19923,1.33166,0.409913,2
NA20291,-0.094102,0.037725,2
NA20294,0.364846,-2.015399,2
NA20340,1.17231,-0.6045,2
NA20342,0.441989,-0.051571,2
NA20355,0.745656,-0.529968,2
NA20412,-0.045603,-1.040394,2
HG01894,0.0,0.126059,3
HG02013,-0.115437,1.778804,3
HG02332,-0.673704,-1.526789,3
HG02343,0.542253,0.375031,3
HG02427,-0.904473,-0.892794,3
HG02449,0.262446,-0.881199,3
HG02455,-0.615283,0.687578,3
HG02471,-0.615283,-0.091358,3
HG02496,-0.689718,-0.317158,3
HG02497,-0.139357,-0.254285,3
HG02549,-0.40315,-2.038968,3
HG02557,0.913092,0.246395,3
HG02558,-1.01427,-2.496728,3
HG02568,0.0,-1.625515,3
HG02570,-0.624666,-0.289877,3
HG02611,1.45534,-0.673819,3
HG02628,-0.344859,-0.950539,3
HG02678,-1.23332,-1.251292,3
HG02703,-1.03644,-0.948894,3
HG02760,-0.772642,-1.307312,3
HG02804,1.49734,0.875092,3
HG02810,-0.559614,-1.599291,3
HG02814,-0.987397,-1.223329,3
HG02851,-0.559234,-1.812321,3
HG02882,-1.52927,-1.802263,3
HG02884,0.421152,-0.424941,3
HG02891,-0.608652,-0.707415,3
HG02895,-2.00596,-2.65273,3
HG02922,1.24321,0.781728,3
HG02923,-0.624666,-1.655639,3
HG02943,-0.138082,-1.779031,3
HG02944,-1.23995,-1.140665,3
HG02971,-0.207744,-0.074535,3
HG02981,-0.608652,-0.992269,3
HG03025,0.568233,0.419348,3
HG03039,-1.72615,0.494966,3
HG03040,-0.969525,-2.73016,3
HG03046,-0.624666,0.10062,3
HG03073,0.049418,-0.761627,3
HG03078,-0.575248,-2.194004,3
HG03079,-0.35149,-1.564685,3
HG03085,1.94728,0.061343,3
HG03099,-0.953511,-1.340635,3
HG03109,1.33424,0.502542,3
HG03169,-0.937497,-1.288825,3
HG03199,-0.861204,-1.508394,3
HG03224,-0.559614,-0.74228,3
HG03265,0.305715,0.699911,3
HG03270,0.029174,-1.410064,3
HG03291,0.914367,-0.957127,3
HG03342,-0.608652,0.70943,3
HG03351,-0.904473,-1.317884,3
HG03369,-0.559614,-1.497322,3
HG03380,-0.328845,-0.564436,3
HG03385,0.0,-0.773308,3
HG03388,-1.03644,-0.872232,3
HG03394,-0.631297,-1.785203,3
HG03436,-0.344859,-2.035787,3
HG03455,-0.608652,0.126169,3
HG03457,2.13606,0.967435,3
HG03458,-0.279807,0.639025,3
HG03485,-0.772642,-0.730447,3
HG03521,-0.503565,-1.835655,3
HG03563,0.598302,0.603595,3
NA18486,0.989385,-0.333369,3
NA18498,-0.980386,-1.644004,3
NA18505,-0.980386,-2.874606,3
NA18861,0.156464,-0.445574,3
NA18867,1.1265,0.991431,3
NA18874,-0.203514,-2.288495,3
NA18881,-0.35149,0.393873,3
NA18915,1.05444,-0.34259,3
NA18916,-0.552603,-0.389624,3
NA19017,-1.1175,-1.880577,3
NA19019,-0.328845,-0.657593,3
NA19020,-1.05245,-1.342381,3
NA19026,-0.456066,-0.470022,3
NA19108,-1.6611,-1.127714,3
NA19137,-0.214375,-1.17733,3
NA19144,-1.58481,-1.427648,3
NA19149,1.01945,-0.568006,3
NA19190,0.121101,-0.25157,3
NA19200,0.288426,-0.044808,3
NA19207,0.141345,1.445349,3
NA19225,-0.046155,1.198931,3
NA19257,-0.467307,-2.223326,3
NA19309,-0.756628,-2.348865,3
NA19315,-1.38129,-1.947779,3
NA19331,-1.08547,-1.241186,3
NA19379,0.82206,-1.840809,3
NA19383,0.477201,-1.910807,3
NA19384,1.24321,0.961377,3
NA19390,-0.131451,-1.675317,3
NA19404,0.725592,-0.596436,3
NA19431,1.45534,-1.364908,3
NA19439,-2.3348,-1.350187,3
NA19448,1.73515,1.168608,3
NA19449,-0.328845,0.021708,3
NA19462,-0.960142,-0.972521,3
NA19466,-0.937497,0.165557,3
NA19701,-0.28881,-1.25403,3
NA19711,-0.066399,0.079083,3
NA19923,0.725592,-0.309917,3
NA20291,-1.05245,-1.032214,3
NA20294,0.0,-1.100217,3
NA20340,-0.568617,-1.034284,3
NA20342,-0.559234,-0.68549,3
NA20355,0.0,-1.268964,3
NA20412,-1.03644,-1.004312,3
HG01894,0.294529,-0.497709,4
HG02013,1.41059,0.460575,4
HG02332,-0.531638,-1.487148,4
HG02343,0.60731,1.969769,4
HG02427,-0.968574,-1.548946,4
HG02449,-0.054187,-0.016568,4
HG02455,-0.355652,1.474918,4
HG02471,-0.355652,-0.655843,4
HG02496,0.0,-0.123411,4
HG02497,-0.918615,0.401429,4
HG02549,-0.694054,-1.194271,4
HG02557,1.60656,1.104839,4
HG02558,-1.5919,-2.626421,4
HG02568,0.0,-0.556638,4
HG02570,-0.307077,-0.418228,4
HG02611,1.41059,-0.040011,4
HG02628,0.294529,-1.739617,4
HG02678,-0.968574,-0.951664,4
HG02703,-1.19026,-1.968239,4
HG02760,-0.234232,-0.431861,4
HG02804,0.897722,0.622769,4
HG02810,-0.614154,-2.649242,4
HG02814,-1.14292,-0.906324,4
HG02851,-0.933275,0.166656,4
HG02882,-1.41194,-0.55211,4
HG02884,0.125766,-0.29905,4
HG02891,0.496204,0.979242,4
HG02895,-2.12641,0.000463,4
HG02922,1.39457,0.411627,4
HG02923,-0.012548,-0.750355,4
HG02943,0.461298,-0.839411,4
HG02944,-1.54879,0.16674,4
HG02971,0.930405,-0.10314,4
HG02981,0.496204,-1.422298,4
HG03025,0.448861,2.0136,4
HG03039,-2.25353,-0.708034,4
HG03040,-0.838715,-1.961615,4
HG03046,-0.307077,-1.251557,4
HG03073,0.657269,-0.06488,4
HG03078,-0.453089,-2.468873,4
HG03079,-1.11185,-0.896023,4
HG03085,1.73369,1.511266,4
HG03099,0.341872,-0.399422,4
HG03109,1.28347,0.928627,4
HG03169,-0.307077,-1.444208,4
HG03199,0.822058,-0.571857,4
HG03224,0.189127,-0.31414,4
HG03265,1.0875,0.104143,4
HG03270,0.456952,-0.8498,4
HG03291,1.39457,-0.301049,4
HG03342,0.341872,0.257543,4
HG03351,-0.614154,-2.637821,4
HG03369,-0.968574,-1.669973,4
HG03380,0.648949,-0.564393,4
HG03385,0.0,0.787421,4
HG03388,-0.835838,-0.905038,4
HG03394,-0.355652,-1.4451,4
HG03436,-0.082777,-0.780897,4
HG03455,-0.661497,-0.357103,4
HG03457,1.79745,0.259349,4
HG03458,-0.661497,0.862694,4
HG03485,-0.528761,-1.05225,4
HG03521,-0.534373,-1.458467,4
HG03563,0.155453,0.216504,4
NA18486,0.751829,-0.654567,4
NA18498,-0.933275,-1.861299,4
NA18505,-1.2877,-1.394347,4
NA18861,-0.0799,-0.712822,4
NA18867,1.41059,1.115998,4
NA18874,-0.712949,-1.783624,4
NA18881,-0.934633,-0.003839,4
NA18915,0.62197,0.86168,4
NA18916,0.127124,-1.420116,4
NA19017,-1.0604,-2.566172,4
NA19019,0.0,-0.895761,4
NA19020,-1.7219,-0.467319,4
NA19026,-0.232763,-0.526116,4
NA19108,-1.14292,-1.626582,4
NA19137,0.078549,-1.274159,4
NA19144,-2.08042,-1.577174,4
NA19149,0.635639,0.504383,4
NA19190,0.575985,-0.015753,4
NA19200,0.141784,-1.054364,4
NA19207,0.62197,0.250214,4
NA19225,0.346218,-0.532325,4
NA19257,0.669313,-3.197859,4
NA19309,-0.528761,-1.971838,4
NA19315,-0.718527,-2.398875,4
NA19331,-1.2376,-0.162821,4
NA19379,0.914387,-1.938226,4
NA19383,0.914387,-1.922888,4
NA19384,2.19785,0.281796,4
NA19390,0.60731,-0.376506,4
NA19404,2.0742,0.419521,4
NA19431,1.05617,-0.979267,4
NA19439,-1.14292,-1.611571,4
NA19448,2.52095,0.933702,4
NA19449,0.803281,-0.810228,4
NA19462,-0.710072,-1.432681,4
NA19466,-0.661497,0.225401,4
NA19701,-0.629075,-0.726092,4
NA19711,0.594762,1.228263,4
NA19923,1.62534,0.776094,4
NA20291,-0.541309,-0.228253,4
NA20294,0.74339,-1.561585,4
NA20340,0.776073,-1.532902,4
NA20342,-1.2877,-1.519808,4
NA20355,0.294529,-1.498174,4
NA20412,-0.835838,-0.934063,4
HG01894,0.0,-0.231092,5
HG02013,1.23884,1.178581,5
HG02332,0.0,-1.543115,5
HG02343,0.457435,1.019662,5
HG02427,0.004686,-2.244437,5
HG02449,0.459778,-0.371858,5
HG02455,-0.449584,1.584656,5
HG02471,-0.449584,0.612776,5
HG02496,0.313115,0.054113,5
HG02497,0.018704,-0.136812,5
HG02549,0.334162,-2.299124,5
HG02557,1.56281,1.187541,5
HG02558,-1.07031,-2.388239,5
HG02568,0.0,-0.338697,5
HG02570,0.002343,-0.423336,5
HG02611,1.23884,-0.838064,5
HG02628,0.313115,-0.029691,5
HG02678,-0.621544,-1.833215,5
HG02703,-0.449584,-0.778595,5
HG02760,-0.138812,-1.154222,5
HG02804,1.87592,-0.042072,5
HG02810,-0.308429,-3.034781,5
HG02814,-0.760356,-1.796569,5
HG02851,0.318623,-0.538659,5
HG02882,-0.590739,-0.825992,5
HG02884,0.62623,-0.856671,5
HG02891,0.783746,0.505172,5
HG02895,0.007851,-1.343492,5
HG02922,1.08132,-1.017722,5
HG02923,-0.310772,-0.775717,5
HG02943,0.773715,-1.423897,5
HG02944,-0.760356,-0.084087,5
HG02971,1.23884,0.675218,5
HG02981,0.783746,-1.172297,5
HG03025,1.09452,1.44933,5
HG03039,-0.762699,-0.768195,5
HG03040,0.002343,-1.947113,5
HG03046,0.002343,-1.457788,5
HG03073,1.09768,-1.011902,5
HG03078,-0.307607,-1.78906,5
HG03079,-0.138812,0.439114,5
HG03085,1.70713,0.460558,5
