population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AMR,-1,0.5,1,1,0.8743515541934356,-1,0.062077177715606786
AMR,-1,0.5,1,2,0.45061202681474494,-1,0.0694052552686179
AMR,-1,0.5,1,3,0.706210702381439,-1,0.0006717290307503053
AMR,-1,0.5,1,4,0.7682723994799819,-1,0.010870287586336957
AMR,-1,0.5,1,5,0.5456590135375553,-1,0.022351768438164988
AMR,-1,0.5,1,6,0.5994322129955663,-1,0.011080077667247222
AMR,-1,0.5,1,7,0.5830848660574534,-1,0.01526333841938221
AMR,-1,0.5,1,8,0.6578576453314123,-1,0.006415913524447638
AMR,-1,0.5,1,9,0.5887703660935352,-1,0.4639470608928864
AMR,-1,0.5,1,10,0.4921848067077662,-1,0.0065152717741872295
AMR,-1,0.5,1,11,0.7464722980417854,-1,0.017231094310324793
AMR,-1,0.5,1,12,0.413739894203838,-1,0.03884562393317637
AMR,-1,0.5,1,13,0.7980448153257939,-1,0.002323399107040962
AMR,-1,0.5,1,14,0.8812023063115801,-1,0.016099818796595167
AMR,-1,0.5,1,15,0.6803501030269642,-1,0.04067622854582912
AMR,-1,0.5,1,16,0.4978453307356736,-1,0.06214865282574809
AMR,-1,0.5,1,17,0.7354434776876843,-1,0.006002403889650193
AMR,-1,0.5,1,18,0.608921916146773,-1,0.038762340180465676
AMR,-1,0.5,1,19,0.5840971930807031,-1,0.2866817495278726
AMR,-1,0.5,1,20,0.5220246097517358,-1,0.13482752858236882
