population/superpopulation,power,her,num_causals,pheno_num,train,val,test
SAS,-0.25,0.5,10,1,0.9364650065968132,0.22613018766485632,0.15865387872485706
SAS,-0.25,0.5,10,2,0.924908615238905,0.18008456648142226,0.24766988739744344
SAS,-0.25,0.5,10,3,0.9404144332010899,0.036586473666664114,0.05012150401158565
SAS,-0.25,0.5,10,4,0.9222825526183731,0.03680258774894696,0.0021548510295715732
SAS,-0.25,0.5,10,5,0.9299024810525017,0.338352535130989,0.3369951957683824
SAS,-0.25,0.5,10,6,0.9239763213518924,0.27687245923534765,0.34090053410175103
SAS,-0.25,0.5,10,7,0.9352074631620325,0.19745426982190392,0.1926372587348169
SAS,-0.25,0.5,10,8,0.9347783159823427,0.025689836252793266,0.05309589815902804
SAS,-0.25,0.5,10,9,0.9271692086694422,0.4297171152015927,0.3820615743062844
SAS,-0.25,0.5,10,10,0.9306951128576666,0.40408098843429074,0.38543182829668493
SAS,-0.25,0.5,10,11,0.9362968672614623,0.4819342537672759,0.4210042437333566
SAS,-0.25,0.5,10,12,0.9190333949477316,0.16702488161949708,0.04302770305041495
SAS,-0.25,0.5,10,13,0.9209470258173851,0.3392115567427836,0.1329629914465492
SAS,-0.25,0.5,10,14,0.9313928457681989,0.22911330736259752,0.12758853072670304
SAS,-0.25,0.5,10,15,0.9260619342211585,0.09403502702157823,0.10543793613626794
SAS,-0.25,0.5,10,16,0.9302239208493719,0.05027188613704339,0.02632527975292378
SAS,-0.25,0.5,10,17,0.9280429898271815,0.01624551281807411,0.002580154396364957
SAS,-0.25,0.5,10,18,0.9228427120872928,0.49145129054181513,0.40361673550880833
SAS,-0.25,0.5,10,19,0.9349105068583543,0.36994567955547913,0.30649224203946734
SAS,-0.25,0.5,10,20,0.9290970723403618,0.17855235267178315,0.08313657083787811
