population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AMR,-1,0.9,250,1,0.6120457356515104,-1,0.02430135409991383
AMR,-1,0.9,250,2,0.6967185305637831,-1,0.12158434288244323
AMR,-1,0.9,250,3,0.4801796534344593,-1,0.10263655442176262
AMR,-1,0.9,250,4,0.8283389885842329,-1,0.06278425114903326
AMR,-1,0.9,250,5,0.8375086109018697,-1,0.08637491248033204
AMR,-1,0.9,250,6,0.49740878039824915,-1,0.1909937186049243
AMR,-1,0.9,250,7,0.6206955285781076,-1,0.023227859135106606
AMR,-1,0.9,250,8,0.5989395554822994,-1,0.0008998564585348097
AMR,-1,0.9,250,9,0.7178673529020383,-1,0.03917572915889323
AMR,-1,0.9,250,10,0.60393501999174,-1,0.08100151242856397
AMR,-1,0.9,250,11,0.5779495129093749,-1,0.031192624607560938
AMR,-1,0.9,250,12,0.8773242392521744,-1,0.019369102708867384
AMR,-1,0.9,250,13,0.9094912237557773,-1,0.10732733711785926
AMR,-1,0.9,250,14,0.8742683678917872,-1,0.047360397340866195
AMR,-1,0.9,250,15,0.6436181515729128,-1,0.06385712971400108
AMR,-1,0.9,250,16,0.8854971693650642,-1,0.06604135155314461
AMR,-1,0.9,250,17,0.8765071909163107,-1,0.00034806272030139595
AMR,-1,0.9,250,18,0.872581875028852,-1,0.1372800317990429
AMR,-1,0.9,250,19,0.8246838937490616,-1,0.02585429372919684
AMR,-1,0.9,250,20,0.7665964195138997,-1,0.0492344643432613
