population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-1,0.5,1,1,0.9228120494131979,0.0036486422541693463,7.538505755426533e-05
EAS,-1,0.5,1,2,0.8422025471785485,0.5200624518944214,0.3507592794903886
EAS,-1,0.5,1,3,0.8963076118470726,0.006950068078531043,0.0005977131261088081
EAS,-1,0.5,1,4,0.9190847668587403,0.012459032316452342,0.0010888868603619887
EAS,-1,0.5,1,5,0.9234661661066776,0.7506294305544309,0.7312809158716083
EAS,-1,0.5,1,6,0.8896754900415104,0.25903210446896663,0.5479931088314293
EAS,-1,0.5,1,7,0.9332409732247959,0.06437250882248437,0.025844611378302455
EAS,-1,0.5,1,8,0.9301207829452786,0.02978594546092994,0.0027371965339553195
EAS,-1,0.5,1,9,0.8856139836979044,0.5167442194865737,0.2763212321163638
EAS,-1,0.5,1,10,0.9013334421968212,0.4452219542336601,0.6276359492652251
EAS,-1,0.5,1,11,0.911258865203347,0.017291737889487326,0.047601146460334906
EAS,-1,0.5,1,12,0.8704775346056111,0.6369748340115691,0.4873578274709886
EAS,-1,0.5,1,13,0.9014816642515356,0.006332764353279307,0.0033532622865302996
EAS,-1,0.5,1,14,0.9336677770356695,0.04001226949378849,0.0004867491776119469
EAS,-1,0.5,1,15,0.9239834215057049,0.07159878603900974,0.003004813610875171
EAS,-1,0.5,1,16,0.9166314154923284,0.00671349393250515,0.02455453812738313
EAS,-1,0.5,1,17,0.914664033767223,0.5606817065509329,0.4801175930295673
EAS,-1,0.5,1,18,0.9152058219062396,0.01473982685319802,0.0011013451491423123
EAS,-1,0.5,1,19,0.9281629639585605,0.01957608214952677,0.003182927109041833
EAS,-1,0.5,1,20,0.9069787969174691,0.1454927005306181,0.3277495792684849
