population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-1,0.5,10,1,0.9064658673234955,0.07847179843510182,0.08654960973204567
EUR,-1,0.5,10,2,0.8758887066763926,0.5552338097118701,0.6349315038779033
EUR,-1,0.5,10,3,0.9252152492484439,0.08068954059288275,0.2697842531006554
EUR,-1,0.5,10,4,0.9207133061484738,0.03208621579442614,0.0007109387471608338
EUR,-1,0.5,10,5,0.9032093270133674,0.3060876378988268,0.2815898046016435
EUR,-1,0.5,10,6,0.9065834227942067,0.15151405310180635,0.059315900274154676
EUR,-1,0.5,10,7,0.9137153185610842,0.08487850209549337,0.28152076111657987
EUR,-1,0.5,10,8,0.9284945734344546,0.018067863909319623,0.014830662351290236
EUR,-1,0.5,10,9,0.9123523648947492,0.4139961535531004,0.1999691872989973
EUR,-1,0.5,10,10,0.8716216831517685,0.5845731996447537,0.4511627282902885
EUR,-1,0.5,10,11,0.9293115405320884,0.014941767285884679,0.004247607380946713
EUR,-1,0.5,10,12,0.9124575084742933,0.3227610770828396,0.11899460732295099
EUR,-1,0.5,10,13,0.9280078303270607,0.42823219953912045,0.5538031851050278
EUR,-1,0.5,10,14,0.9408966089220392,0.5355731085244746,0.3405303051045328
EUR,-1,0.5,10,15,0.9068756510016249,0.04519341795846608,0.005575536118264276
EUR,-1,0.5,10,16,0.9164588817851741,0.06780031813101796,0.01740544652840039
EUR,-1,0.5,10,17,0.9011505464116971,0.12918113434192055,0.008069556717988341
EUR,-1,0.5,10,18,0.8868732704540052,0.4024735979231578,0.2677883163305472
EUR,-1,0.5,10,19,0.9274446271572696,0.33463739390555497,0.14899332932889087
EUR,-1,0.5,10,20,0.9146241061162648,0.05998832064465449,5.9650710607121086e-06
