population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-1,0.3,250,1,0.9285390060586645,0.014886339776747904,0.00019919551696926692
AFR,-1,0.3,250,2,0.9018748578149866,0.15725813364239888,0.058883920445841564
AFR,-1,0.3,250,3,0.9021120011833619,0.08838813630349344,0.0661034511942469
AFR,-1,0.3,250,4,0.9223504314568192,0.14643538145474472,0.024413330933139743
AFR,-1,0.3,250,5,0.901695104057685,0.019283985163248085,0.0005034997673033025
AFR,-1,0.3,250,6,0.9108783705909637,0.11253052506233625,0.2058883431165961
AFR,-1,0.3,250,7,0.9088708101572283,0.13819934641209808,0.33891610664862654
AFR,-1,0.3,250,8,0.9044123456784853,0.025689378324453952,0.025446852007957297
AFR,-1,0.3,250,9,0.9142937228638045,0.0841946565139916,0.10252024615469749
AFR,-1,0.3,250,10,0.8642634465148238,0.024600070880883902,0.00023966880394713172
AFR,-1,0.3,250,11,0.915649032655647,0.028145676066536666,0.01682637760978673
AFR,-1,0.3,250,12,0.9355320938694686,0.055116469694669656,0.0005372718370628746
AFR,-1,0.3,250,13,0.9059810052638478,0.015394948401527667,0.13314472913568443
AFR,-1,0.3,250,14,0.9360216849193584,0.16153150600017963,0.0416192350116584
AFR,-1,0.3,250,15,0.9301607422621047,0.04382808214380632,0.08702672563566774
AFR,-1,0.3,250,16,0.9016640327332969,0.06155247215752357,0.01838696591773895
AFR,-1,0.3,250,17,0.8903689059779061,0.1552282891294727,0.1581913240728708
AFR,-1,0.3,250,18,0.901753795711595,0.06625272830454283,0.07041882194454968
AFR,-1,0.3,250,19,0.8649975431644007,0.11952898407940005,0.1857852082457964
AFR,-1,0.3,250,20,0.8753326153118197,0.22692565357322897,0.0659976781157221
