population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-0.25,0.5,100,1,0.8859890613426346,0.21098488214064548,0.21690353841653734
AFR,-0.25,0.5,100,2,0.8397300399139791,0.059007612659391195,0.07382801344750403
AFR,-0.25,0.5,100,3,0.9013043762655395,0.3476019345385708,0.32739358826466747
AFR,-0.25,0.5,100,4,0.9133714229489679,0.11549192547624938,0.16090855066493054
AFR,-0.25,0.5,100,5,0.9240514136070549,0.22451224909009124,0.13036887852423945
AFR,-0.25,0.5,100,6,0.9003286472425781,0.0692720023823549,0.053718899906486914
AFR,-0.25,0.5,100,7,0.9344499198071801,0.2625386149806541,0.2073879806626475
AFR,-0.25,0.5,100,8,0.9133572241106473,0.09549136962929308,0.14516920344355388
AFR,-0.25,0.5,100,9,0.9013900262341934,0.38070116494350914,0.38087912297038856
AFR,-0.25,0.5,100,10,0.9069015663301155,0.13346902904673721,0.1948766231603037
AFR,-0.25,0.5,100,11,0.9108585647270789,0.36172849792409667,0.300273898712293
AFR,-0.25,0.5,100,12,0.9251763433456415,0.1986462254629691,0.17724622956314848
AFR,-0.25,0.5,100,13,0.9310402358799434,0.3010973301540708,0.21958928927086713
AFR,-0.25,0.5,100,14,0.8958814344978581,0.3969045249979578,0.47532160935626827
AFR,-0.25,0.5,100,15,0.932075855090872,0.3913225681355779,0.3344498791035575
AFR,-0.25,0.5,100,16,0.91160227216181,0.31050959883325396,0.2549439214936008
AFR,-0.25,0.5,100,17,0.9354889465196218,0.25845595330843224,0.11716202257885888
AFR,-0.25,0.5,100,18,0.9045658222180873,0.309985527028098,0.3004956520661717
AFR,-0.25,0.5,100,19,0.8970825008518485,0.3870634020442545,0.4187875231253758
AFR,-0.25,0.5,100,20,0.8913616879190489,0.31442650542634776,0.09242485555031064
