population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-1,0.1,10,1,0.9243290163705526,0.004650416978942145,0.00040597164537186677
EAS,-1,0.1,10,2,0.9177005449254704,0.04555771192252392,0.009019870099673538
EAS,-1,0.1,10,3,0.919778169054197,0.024973702512255367,0.001801732623929927
EAS,-1,0.1,10,4,0.9300344288234705,0.022339559909393264,0.0162291779918731
EAS,-1,0.1,10,5,0.9173188746691263,0.0030406741851283763,0.0452560880619345
EAS,-1,0.1,10,6,0.9289801917904114,0.11948817907531478,0.19643939804182592
EAS,-1,0.1,10,7,0.9091746070354039,0.01688785815010947,0.008904525977258076
EAS,-1,0.1,10,8,0.8987212394765025,0.027212408639695707,0.008307231461879406
EAS,-1,0.1,10,9,0.928094651338359,0.030893707979683233,0.037357449686961426
EAS,-1,0.1,10,10,0.9319644806941426,0.015379661689553023,0.027133708477883173
EAS,-1,0.1,10,11,0.8944696297183709,0.02195104404490527,0.011953128155230495
EAS,-1,0.1,10,12,0.9133284233487562,0.019866276367078422,0.008641294601145023
EAS,-1,0.1,10,13,0.9170066645285945,0.04473381529722563,0.001948325513192694
EAS,-1,0.1,10,14,0.8781745108294439,0.11688165341300076,0.16893442169501324
EAS,-1,0.1,10,15,0.8820124595937733,0.013811625623301302,0.028004361796789008
EAS,-1,0.1,10,16,0.9112797269324826,0.19045948803255416,0.20324603687627638
EAS,-1,0.1,10,17,0.9208736538552014,0.032531226546674445,0.002088970446059137
EAS,-1,0.1,10,18,0.900193936965236,0.06709117800968774,0.05650764468090203
EAS,-1,0.1,10,19,0.8509465602345969,0.13803705766774008,0.13149417597339352
EAS,-1,0.1,10,20,0.9141726402139205,0.12151875736744337,0.038589562969929415
