IID,predict,actual,pheno_num
HG00732,0.808846,-0.149965,1
HG01052,1.20545,-0.72492,1
HG01064,2.1929,0.18133,1
HG01069,0.808846,-1.216972,1
HG01079,1.20545,-0.876219,1
HG01085,1.20936,-1.014395,1
HG01111,1.60987,-0.188405,1
HG01142,0.400514,-1.280545,1
HG01168,2.1929,0.21795,1
HG01182,0.0,-1.123607,1
HG01183,0.804937,-0.774978,1
HG01200,4.38579,1.783476,1
HG01269,1.60987,-1.317925,1
HG01286,0.804937,-0.993541,1
HG01326,1.20545,-0.828335,1
HG01342,1.20545,-0.645491,1
HG01359,0.404423,-0.521447,1
HG01360,1.20936,-0.149964,1
HG01374,3.58086,2.262398,1
HG01375,2.1929,0.334737,1
HG01384,2.99783,1.20004,1
HG01389,0.804937,0.027111,1
HG01395,2.99783,1.866616,1
HG01403,2.59341,0.906564,1
HG01413,0.404423,-0.817955,1
HG01414,2.99783,0.49663,1
HG01440,0.0,-0.555016,1
HG01447,2.18899,0.375598,1
HG01455,1.20545,0.086004,1
HG01461,0.804937,-0.10884,1
HG01465,0.808846,-0.493668,1
HG01488,2.59732,0.951381,1
HG01565,2.1929,0.357396,1
HG01918,0.404423,-0.33127,1
HG01926,1.38796,0.694388,1
HG01944,1.79238,-0.262114,1
HG01945,0.0,-0.818199,1
HG01951,0.0,-0.155744,1
HG01979,1.20545,-0.377462,1
HG02008,0.804937,0.497773,1
HG02104,0.0,-0.698387,1
HG02105,0.0,-0.370025,1
HG02252,1.79238,0.869334,1
HG02312,1.60987,1.816122,1
HG02348,0.801028,-0.126144,1
NA19648,0.0,-0.734992,1
NA19655,0.0,-1.130206,1
NA19658,2.59341,0.899333,1
NA19664,2.99783,-0.095504,1
NA19684,1.60987,-0.649537,1
NA19734,0.0,-0.272606,1
NA19741,0.0,-1.082376,1
NA19752,0.808846,-0.212576,1
NA19759,0.0,-0.236648,1
NA19770,1.20936,-1.57148,1
HG00732,-10.1496,0.179558,2
HG01052,-8.13909,-1.945258,2
HG01064,-9.39341,0.445024,2
HG01069,-4.75824,0.62446,2
HG01079,-10.033,-0.356599,2
HG01085,-9.73197,0.118701,2
HG01111,-5.69278,-1.831524,2
HG01142,-7.84519,-1.355306,2
HG01168,-9.92494,0.460965,2
HG01182,-3.81555,1.433519,2
HG01183,-7.5054,0.295618,2
HG01200,-10.1977,-2.835419,2
HG01269,-8.30116,-1.953316,2
HG01286,-3.18474,1.180553,2
HG01326,-7.90706,-0.637577,2
HG01342,-7.94349,1.009162,2
HG01359,-4.83704,0.038564,2
