IID,predict,actual,pheno_num
HG00407,1.32919,-1.051663,1
HG00421,1.78841,-0.762175,1
HG00436,0.35351,-1.184124,1
HG00443,0.061753,-0.090068,1
HG00445,-0.351047,-0.595751,1
HG00451,-0.074256,-0.747404,1
HG00500,1.1557,-0.410429,1
HG00536,-1.08053,-0.466934,1
HG00543,0.796833,-0.198678,1
HG00560,0.017351,1.034522,1
HG00580,-0.378482,0.259304,1
HG00596,1.05376,-0.890343,1
HG00610,0.758734,-0.832531,1
HG00611,0.71347,0.29106,1
HG00619,0.225273,0.629955,1
HG00626,0.117324,-0.451874,1
HG00672,0.675017,-0.730837,1
HG00692,-0.463693,0.186805,1
HG00699,0.788141,-0.024393,1
HG00867,0.23081,0.065836,1
HG00978,1.14064,-0.309096,1
HG01596,1.64772,0.306639,1
HG01798,-0.493933,-0.043771,1
HG01815,0.442971,0.73229,1
HG01816,-0.53752,-0.64657,1
HG01817,1.26305,-0.361309,1
HG01847,0.528924,0.261967,1
HG01858,-0.75605,-0.068515,1
HG01865,0.388868,1.184159,1
HG02028,0.326887,-0.569783,1
HG02060,1.64281,0.731696,1
HG02086,0.167989,-0.324986,1
HG02087,0.654486,-0.284708,1
HG02116,-0.239131,-0.987713,1
HG02166,1.31356,-1.039785,1
HG02178,1.05719,0.765761,1
HG02187,0.3504,-0.776766,1
HG02353,1.49726,-0.788627,1
HG02367,1.16524,0.472665,1
HG02373,0.530898,-0.485141,1
HG02384,0.356582,0.177513,1
HG02394,0.799519,0.629731,1
HG02395,-0.164284,-0.061248,1
HG02512,-1.03811,-0.759832,1
NA18525,0.628267,0.716842,1
NA18528,1.78691,0.279944,1
NA18530,0.376791,0.862336,1
NA18534,0.27882,-0.828731,1
NA18539,1.22579,0.089392,1
NA18544,0.477698,0.351468,1
NA18547,1.47265,0.433009,1
NA18564,-0.735176,1.125742,1
NA18572,0.227337,0.355442,1
NA18615,-0.405882,0.949943,1
NA18616,-1.40878,0.146703,1
NA18626,0.961489,0.376987,1
NA18635,-0.369026,-0.923185,1
NA18641,0.138067,0.075244,1
NA18747,0.951437,-0.255065,1
NA18748,0.19008,-0.506627,1
NA18939,-0.086684,-0.429402,1
NA18940,-0.946536,1.015935,1
NA18953,0.935626,0.464033,1
NA18957,2.48841,0.464547,1
NA18974,0.295035,0.398087,1
NA18978,0.834727,0.214578,1
NA18981,-0.022998,-0.441925,1
NA18986,1.14939,0.156417,1
NA18991,0.315847,-0.177475,1
NA18992,0.3717,-0.305384,1
NA18993,0.833657,-0.574072,1
NA18995,0.183616,-0.107008,1
NA19005,0.831124,-0.572187,1
NA19059,0.864421,0.570704,1
NA19070,0.984608,-0.569158,1
NA19082,1.41913,0.775649,1
NA19085,0.182916,0.358559,1
NA19086,-0.50675,0.230234,1
HG00407,0.425394,-1.444914,2
HG00421,0.469927,0.54884,2
HG00436,0.469927,0.210625,2
HG00443,-1.95618,-1.276202,2
HG00445,0.469927,-0.351364,2
HG00451,-1.44172,-1.796346,2
HG00500,-1.91165,-1.436914,2
HG00536,-0.044533,-1.268544,2
HG00543,-2.42611,0.3913,2
HG00560,0.469927,1.210967,2
HG00580,-1.02892,-0.043854,2
HG00596,0.469927,1.097581,2
HG00610,-2.42611,-0.920929,2
HG00611,-1.91165,-1.798689,2
HG00619,-1.95618,-0.949113,2
HG00626,0.469927,0.764538,2
HG00672,-0.044533,-0.071772,2
HG00692,0.939854,1.325131,2
HG00699,0.469927,-0.308149,2
HG00867,0.469927,-0.3365,2
HG00978,0.469927,1.818986,2
HG01596,-0.044533,-0.878828,2
HG01798,0.425394,0.079571,2
HG01815,0.469927,0.209922,2
HG01816,0.939854,-0.310283,2
HG01817,-1.44172,-1.104374,2
HG01847,0.469927,-0.87796,2
HG01858,-0.51446,0.360678,2
HG01865,0.469927,-0.021914,2
HG02028,0.939854,-1.175984,2
HG02060,0.469927,0.765368,2
HG02086,-0.044533,1.101735,2
HG02087,0.939854,0.396588,2
HG02116,-1.02892,0.683766,2
HG02166,0.469927,-0.882487,2
HG02178,0.469927,0.634496,2
HG02187,0.939854,0.58607,2
HG02353,0.469927,0.419777,2
HG02367,-0.044533,-1.007473,2
HG02373,-2.42611,-1.588806,2
HG02384,-0.51446,0.841899,2
HG02394,0.939854,1.271215,2
HG02395,-0.51446,-0.220406,2
HG02512,0.939854,-0.034837,2
NA18525,0.469927,0.395723,2
NA18528,0.469927,0.270483,2
NA18530,-1.44172,-2.004919,2
NA18534,0.469927,0.277517,2
NA18539,0.0,-0.698701,2
NA18544,-1.95618,-1.79046,2
NA18547,0.939854,0.159435,2
NA18564,0.469927,0.596115,2
NA18572,-1.44172,-1.875456,2
NA18615,-1.02892,-0.007861,2
NA18616,0.425394,-0.778656,2
NA18626,0.469927,-0.570739,2
