IID,predict,actual,pheno_num
HG00732,59.7418,0.865936,1
HG01052,37.0529,-2.56117,1
HG01064,22.5335,0.050937,1
HG01069,14.1675,-0.593585,1
HG01079,54.7948,-0.636546,1
HG01085,52.4938,-0.342713,1
HG01111,32.7031,0.849587,1
HG01142,3.27678,-0.033535,1
HG01168,46.5474,-0.26855,1
HG01182,12.9333,-0.634636,1
HG01183,24.2442,0.898687,1
HG01200,74.8359,0.48753,1
HG01269,48.54,-0.445647,1
HG01286,9.06682,-0.833567,1
HG01326,35.0257,-0.622984,1
HG01342,54.4837,-0.510433,1
HG01359,-0.603425,0.442294,1
HG01360,44.3651,1.267906,1
HG01374,53.5794,-1.430131,1
HG01375,9.43091,0.83737,1
HG01384,22.399,-0.95937,1
HG01389,57.5817,0.237662,1
HG01395,55.7496,0.690721,1
HG01403,20.0452,0.175598,1
HG01413,32.003,0.934596,1
HG01414,66.0282,1.57801,1
HG01440,-3.56415,-0.548097,1
HG01447,49.2832,-0.44143,1
HG01455,4.40196,0.502133,1
HG01461,17.3151,-0.358399,1
HG01465,55.1359,0.071809,1
HG01488,63.5001,2.97649,1
HG01565,-19.3541,0.015083,1
HG01918,-53.6006,-0.043884,1
HG01926,-54.5662,-0.335424,1
HG01944,-29.647,1.790689,1
HG01945,-29.0362,-0.112069,1
HG01951,-54.0502,0.105851,1
HG01979,-3.94915,0.330657,1
HG02008,-22.3915,0.472914,1
HG02104,-47.8177,-1.296065,1
HG02105,-68.3672,-0.711214,1
HG02252,-10.1713,-1.335575,1
HG02312,5.57902,-0.130178,1
HG02348,-24.8831,0.149084,1
NA19648,53.9021,0.710899,1
NA19655,41.5225,0.456652,1
NA19658,47.1463,0.486411,1
NA19664,35.5094,-0.224489,1
NA19684,51.212,3.328551,1
NA19734,-12.8063,-1.249855,1
NA19741,-51.0983,-0.140313,1
NA19752,56.6135,-0.453493,1
NA19759,-64.8884,-0.168006,1
NA19770,29.5274,1.092959,1
HG00732,9.70188,0.098845,2
HG01052,0.505625,-1.951922,2
HG01064,0.984108,-0.741361,2
HG01069,4.15329,-0.815618,2
HG01079,7.04697,-0.358135,2
HG01085,7.90215,-0.363805,2
HG01111,8.83605,0.128491,2
HG01142,4.27849,-0.390885,2
HG01168,4.30955,-0.896052,2
HG01182,1.55502,-1.005144,2
HG01183,0.112717,0.877459,2
HG01200,5.56575,0.868214,2
HG01269,11.2255,0.188888,2
HG01286,-1.96507,-0.723904,2
HG01326,9.18905,-0.324026,2
HG01342,4.77541,-0.516176,2
HG01359,6.52262,0.046205,2
HG01360,12.8731,0.268374,2
HG01374,13.0296,-1.32802,2
HG01375,9.99583,0.849618,2
HG01384,10.7025,-1.087209,2
HG01389,12.6883,0.588182,2
HG01395,8.0133,0.894301,2
HG01403,3.8003,0.135067,2
HG01413,5.47194,0.937038,2
HG01414,6.5623,1.459726,2
HG01440,0.673408,-0.84662,2
HG01447,5.77348,-1.329941,2
HG01455,1.73651,0.225617,2
HG01461,6.17144,0.233909,2
HG01465,11.4857,-0.270704,2
HG01488,13.8287,2.903892,2
HG01565,-2.35963,-0.030451,2
HG01918,-5.99169,-0.252028,2
HG01926,-5.41036,-0.7664,2
HG01944,-0.548403,1.119692,2
HG01945,1.40482,0.117428,2
HG01951,-7.90109,0.480181,2
HG01979,-0.352269,-0.095001,2
HG02008,-4.4678,0.797318,2
HG02104,-5.59813,-1.080873,2
HG02105,-8.40318,-0.917577,2
HG02252,2.17968,-0.863574,2
HG02312,3.00008,0.590677,2
HG02348,1.32023,0.154467,2
NA19648,7.93279,0.016384,2
NA19655,6.95953,-0.004551,2
NA19658,7.58092,0.680371,2
NA19664,11.8015,-0.478169,2
NA19684,6.51364,3.129285,2
NA19734,-0.145872,-1.047009,2
NA19741,-4.20488,-0.324427,2
NA19752,10.6482,-0.449312,2
NA19759,-5.23407,-0.221878,2
NA19770,7.2351,1.211727,2
HG00732,61.5524,0.485389,3
HG01052,32.3523,-1.552176,3
HG01064,25.8747,-0.358478,3
HG01069,11.454,-0.91613,3
HG01079,55.4957,-0.713455,3
HG01085,55.1564,0.152241,3
HG01111,36.9051,0.07954,3
HG01142,8.96004,-0.766819,3
HG01168,49.298,-0.645814,3
HG01182,17.0359,-0.444241,3
HG01183,20.5921,0.788997,3
HG01200,68.1687,0.132167,3
HG01269,51.9479,0.258396,3
HG01286,5.60517,-0.932127,3
HG01326,33.5804,-0.805731,3
HG01342,55.0365,0.245211,3
HG01359,4.78209,0.166723,3
HG01360,32.0124,0.230091,3
HG01374,49.7817,-1.127775,3
HG01375,24.0138,0.445379,3
HG01384,24.183,-0.583741,3
HG01389,51.7642,0.855949,3
HG01395,52.275,1.303891,3
HG01403,19.6603,-0.287189,3
HG01413,34.3955,1.370008,3
HG01414,66.0398,1.091216,3
HG01440,3.52315,-0.421363,3
HG01447,48.0921,-0.830021,3
HG01455,0.256966,0.563146,3
HG01461,19.5003,-0.085549,3
HG01465,58.5535,-0.791431,3
HG01488,65.236,2.531022,3
HG01565,-11.9965,0.048899,3
HG01918,-53.7589,-1.087085,3
HG01926,-46.9363,-0.607788,3
HG01944,-28.9164,1.268236,3
HG01945,-33.134,-0.566242,3
HG01951,-47.0781,-0.155,3
HG01979,-7.75596,0.114814,3
HG02008,-23.0631,1.122489,3
HG02104,-40.1571,-1.026241,3
HG02105,-61.2864,-0.900538,3
HG02252,-6.44145,-0.783992,3
HG02312,2.21762,-0.354994,3
HG02348,-14.8634,-0.206067,3
NA19648,57.0117,0.348241,3
NA19655,36.4601,0.547919,3
NA19658,47.5904,0.516558,3
NA19664,24.7481,-1.306457,3
NA19684,47.8989,2.753218,3
NA19734,-11.5841,-0.616161,3
NA19741,-54.0217,-0.261248,3
NA19752,47.8983,-0.284698,3
NA19759,-60.4601,0.382004,3
NA19770,36.0721,0.884218,3
HG00732,56.2455,-0.419603,4
HG01052,23.9422,-1.680758,4
HG01064,22.7331,-0.708475,4
HG01069,10.5153,-1.439391,4
HG01079,48.9712,-0.445743,4
HG01085,42.6252,-0.062832,4
HG01111,32.0892,0.423215,4
HG01142,5.72797,-0.112525,4
HG01168,32.4446,-0.603343,4
HG01182,19.5002,-0.544505,4
HG01183,14.3261,0.738576,4
HG01200,57.4354,0.598755,4
HG01269,41.9095,0.025203,4
HG01286,7.03518,-0.87672,4
HG01326,28.505,-0.111551,4
HG01342,35.3003,-0.243354,4
HG01359,0.280638,-0.033071,4
HG01360,37.8621,0.951458,4
HG01374,38.6239,-1.073658,4
HG01375,11.6371,0.167955,4
HG01384,27.4445,-1.517951,4
HG01389,51.3667,0.695714,4
HG01395,48.3796,0.405218,4
HG01403,18.5664,-0.142503,4
HG01413,36.7986,0.361098,4
HG01414,57.334,1.505473,4
HG01440,-5.13856,-0.531538,4
HG01447,41.4575,-0.360134,4
HG01455,-5.57293,0.056093,4
HG01461,8.34543,0.238168,4
HG01465,44.9771,-0.138929,4
HG01488,47.1706,2.231673,4
HG01565,-16.6694,0.290948,4
HG01918,-50.5787,-0.53863,4
HG01926,-48.1211,-0.339072,4
HG01944,-18.2494,1.206434,4
HG01945,-24.2934,-0.271365,4
HG01951,-48.2436,0.596129,4
HG01979,-12.5047,0.256781,4
HG02008,-18.0002,0.541266,4
HG02104,-39.2533,-0.828215,4
HG02105,-57.8874,-1.153566,4
HG02252,-3.14899,-1.282024,4
HG02312,-2.08193,0.019651,4
HG02348,-17.7977,0.041847,4
NA19648,47.3519,-0.025835,4
NA19655,25.155,-0.069672,4
NA19658,40.8797,0.692275,4
NA19664,28.6922,-0.168916,4
NA19684,45.5757,3.487028,4
NA19734,-13.6546,-0.991369,4
NA19741,-45.869,-0.172791,4
NA19752,43.2468,-0.720894,4
NA19759,-58.8005,0.005862,4
NA19770,24.194,0.790076,4
HG00732,11.5948,0.68017,5
HG01052,1.52788,-1.837716,5
HG01064,3.21829,-0.425117,5
HG01069,-0.292653,-0.86583,5
HG01079,4.5069,-0.59581,5
HG01085,10.2937,-0.321949,5
HG01111,8.31847,0.968507,5
HG01142,4.19204,-0.276419,5
HG01168,7.57406,-1.491551,5
HG01182,2.51945,-0.591556,5
HG01183,2.74091,0.723914,5
HG01200,9.10979,0.347298,5
HG01269,10.1543,-0.941779,5
HG01286,-2.06536,-1.505954,5
HG01326,7.91153,-0.506408,5
HG01342,9.83061,-0.831253,5
HG01359,0.280214,-0.137577,5
HG01360,12.4706,0.338763,5
HG01374,14.5093,-0.618475,5
HG01375,8.75392,0.582233,5
HG01384,8.09103,-1.352369,5
HG01389,16.3336,0.86824,5
HG01395,10.8562,1.34226,5
HG01403,1.38993,-0.358898,5
HG01413,6.28705,0.895836,5
HG01414,11.7064,1.021545,5
HG01440,-1.86365,-0.460083,5
HG01447,11.5039,-0.576621,5
HG01455,0.204573,0.123427,5
HG01461,2.98596,0.039981,5
HG01465,12.9706,-0.355377,5
HG01488,15.1274,2.488735,5
HG01565,-5.43459,-0.331582,5
HG01918,-11.612,-0.610289,5
HG01926,-11.8144,-0.079531,5
HG01944,-5.91506,0.571762,5
HG01945,-4.77962,-0.332051,5
HG01951,-12.1665,-0.570161,5
HG01979,-3.03876,-0.071827,5
HG02008,-6.63088,1.225892,5
HG02104,-11.5638,-0.525245,5
HG02105,-15.3802,-0.430898,5
HG02252,-0.659262,-1.024941,5
HG02312,-0.277271,-0.419521,5
HG02348,-4.45684,-0.475148,5
NA19648,10.4994,-0.563683,5
NA19655,6.71434,-0.836292,5
NA19658,10.1495,0.5008,5
NA19664,12.7926,-0.938336,5
NA19684,12.8839,3.270074,5
NA19734,-2.81253,-1.267731,5
NA19741,-9.95057,-0.505376,5
NA19752,12.9143,-0.754423,5
NA19759,-13.1938,-0.146032,5
NA19770,5.38981,1.01306,5
HG00732,41.6395,-0.094804,6
HG01052,21.232,-2.325483,6
HG01064,17.52,-0.398447,6
HG01069,7.75646,-1.208126,6
HG01079,32.4804,0.074562,6
HG01085,32.2032,-0.177089,6
HG01111,26.9252,0.204966,6
HG01142,12.2386,-0.096914,6
HG01168,20.0139,-0.54741,6
HG01182,3.92741,-0.473119,6
HG01183,16.5376,1.162502,6
HG01200,45.4808,0.261295,6
HG01269,36.3316,-0.083199,6
HG01286,5.07717,-1.206772,6
HG01326,25.429,-0.671387,6
HG01342,37.008,-0.878105,6
HG01359,-1.45489,0.469453,6
HG01360,30.7466,0.48058,6
HG01374,31.3247,-0.896517,6
HG01375,18.179,0.819982,6
HG01384,17.6876,-0.794967,6
HG01389,39.7002,0.912686,6
HG01395,35.8061,0.735432,6
HG01403,10.5359,-0.058118,6
HG01413,16.2697,1.120732,6
HG01414,44.9836,1.043831,6
HG01440,-2.61545,-0.936132,6
HG01447,31.8738,-0.464572,6
HG01455,-2.87904,0.67487,6
HG01461,12.03,0.318231,6
HG01465,39.6842,-0.629513,6
HG01488,42.6381,2.85685,6
HG01565,-10.1529,0.55772,6
HG01918,-39.5276,-0.366652,6
HG01926,-31.1853,-1.277777,6
HG01944,-16.9163,0.762525,6
HG01945,-18.0265,-0.340827,6
HG01951,-30.416,-0.398864,6
HG01979,-4.23412,0.483511,6
HG02008,-9.62269,0.767285,6
HG02104,-32.2604,-0.671277,6
HG02105,-42.4983,-0.542995,6
HG02252,-3.91391,-1.016031,6
HG02312,1.02021,0.076058,6
HG02348,-13.1251,-0.306677,6
NA19648,34.6624,-0.092543,6
NA19655,20.9598,0.110916,6
NA19658,31.6719,0.502701,6
NA19664,26.6795,-0.475128,6
NA19684,35.9661,3.5537,6
NA19734,-8.59468,-0.676498,6
NA19741,-34.245,-0.24138,6
NA19752,29.8623,-0.595804,6
NA19759,-37.9323,0.071426,6
NA19770,27.7,0.778519,6
HG00732,57.3501,-0.107888,7
HG01052,28.3849,-2.084992,7
HG01064,11.1433,0.02903,7
HG01069,17.4658,-0.683043,7
HG01079,49.9514,-0.718801,7
HG01085,52.7173,-0.517794,7
HG01111,42.6028,-0.291365,7
HG01142,8.87965,-0.367638,7
HG01168,38.8401,-0.222608,7
HG01182,19.9885,-0.70554,7
HG01183,17.2172,0.862888,7
HG01200,61.4814,0.550991,7
HG01269,44.8439,-0.407148,7
HG01286,5.43762,-1.018435,7
HG01326,28.893,-0.14513,7
HG01342,42.7714,-0.617999,7
HG01359,3.42178,0.191821,7
HG01360,37.3625,0.44141,7
HG01374,43.5694,-0.958782,7
HG01375,6.06551,0.86721,7
HG01384,24.4142,-0.46877,7
HG01389,48.0316,0.314032,7
HG01395,56.6418,1.086957,7
