population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-0.25,0.1,10,1,0.9248972157467292,0.08480976087808453,0.10863802394984283
EAS,-0.25,0.1,10,2,0.888766753448207,0.016712521197693366,0.0005704255819231045
EAS,-0.25,0.1,10,3,0.91895679497318,0.06907360334604103,0.004198632186936338
EAS,-0.25,0.1,10,4,0.8587111161464458,0.011463171110876982,0.004830159145058874
EAS,-0.25,0.1,10,5,0.8963626932312644,0.08979815745414432,0.018116580911682358
EAS,-0.25,0.1,10,6,0.8863716620662089,0.16191316631981542,0.16522494500991272
EAS,-0.25,0.1,10,7,0.9329720250547351,0.022512513405590736,0.0337121624054291
EAS,-0.25,0.1,10,8,0.9206084688623922,0.01355175400327058,2.0726171258335117e-05
EAS,-0.25,0.1,10,9,0.9067442525249236,0.15416349049571293,0.12116219971567722
EAS,-0.25,0.1,10,10,0.9019640924957808,0.09615316707887678,0.08390927315673069
EAS,-0.25,0.1,10,11,0.9316359597982956,0.0434036086176123,0.0013208435507179972
EAS,-0.25,0.1,10,12,0.9261137783417659,0.051857826508550156,0.09899157096231596
EAS,-0.25,0.1,10,13,0.9158175578434775,0.030060137992319613,0.00210118708218172
EAS,-0.25,0.1,10,14,0.9260106712749048,0.1155678626894645,4.7695354167234626e-05
EAS,-0.25,0.1,10,15,0.9225972379373278,0.022687554304194172,0.004172191159886903
EAS,-0.25,0.1,10,16,0.9132187511163306,0.2761458115351974,0.0831263036969568
EAS,-0.25,0.1,10,17,0.8768943404330583,0.032413225253557366,0.003678511968954169
EAS,-0.25,0.1,10,18,0.9243995647664114,0.20091989830794818,0.10522561150817955
EAS,-0.25,0.1,10,19,0.9289707405168732,0.08212182335993821,0.013862750250358203
EAS,-0.25,0.1,10,20,0.9302610685327553,0.1472279121780729,0.02594134841154773
