population/superpopulation,power,her,num_causals,pheno_num,train,val,test
SAS,-0.25,0.9,512,1,0.9246960358142963,0.30159361328949214,0.19879432151460724
SAS,-0.25,0.9,512,2,0.9300664137082367,0.3488937522302938,0.19366650347380415
SAS,-0.25,0.9,512,3,0.9261067043855756,0.28326071460728636,0.1866908768317205
SAS,-0.25,0.9,512,4,0.9367750819169705,0.36343901344266877,0.1458445151805616
SAS,-0.25,0.9,512,5,0.9343161339998802,0.24058162983108672,0.20388610938048826
SAS,-0.25,0.9,512,6,0.9305847252204956,0.3195777947791825,0.18377256296213113
SAS,-0.25,0.9,512,7,0.9314222751815614,0.23904242439039433,0.30251651195494667
SAS,-0.25,0.9,512,8,0.9317062053613252,0.2375305417093964,0.1801383576296759
SAS,-0.25,0.9,512,9,0.9260371407595525,0.2496937463348182,0.23853800974922348
SAS,-0.25,0.9,512,10,0.9291671643405092,0.35789130234652405,0.16699998131023094
SAS,-0.25,0.9,512,11,0.9314183646241384,0.25728241654043865,0.32445719752604335
SAS,-0.25,0.9,512,12,0.9369399617925767,0.2917134903220604,0.19497421167133103
SAS,-0.25,0.9,512,13,0.9346090857384458,0.158533011640061,0.2766249277979069
SAS,-0.25,0.9,512,14,0.9241138061126231,0.23335628674987333,0.042951849794287525
SAS,-0.25,0.9,512,15,0.9199286527615825,0.3314175722108779,0.02364449811076071
SAS,-0.25,0.9,512,16,0.9199685107594091,0.22055674803853872,0.30718333335428705
SAS,-0.25,0.9,512,17,0.9255790882595194,0.2642254435143503,0.2749621234707026
SAS,-0.25,0.9,512,18,0.9322419447216622,0.2807225569919564,0.22020168981590646
SAS,-0.25,0.9,512,19,0.9291908529784114,0.22418679456534266,0.2342783291743246
SAS,-0.25,0.9,512,20,0.9276904866478317,0.3219588382950529,0.0469957208328072
