IID,predict,actual,pheno_num
HG01894,1.62076,0.724621,1
HG02013,0.972674,0.933164,1
HG02332,-0.265033,-0.859175,1
HG02343,0.27759,0.368206,1
HG02427,-0.41184,-0.214619,1
HG02449,1.38451,-0.077484,1
HG02455,1.38451,0.407363,1
HG02471,1.62076,0.937736,1
HG02496,0.92568,0.795952,1
HG02497,0.055006,0.531899,1
HG02549,-0.320039,-0.886262,1
HG02557,0.597629,0.187503,1
HG02558,0.51384,0.458258,1
HG02568,2.0796,1.739345,1
HG02570,1.24572,-0.239428,1
HG02611,0.841891,-0.312939,1
HG02628,0.597629,-0.581918,1
HG02678,0.833879,-1.032485,1
HG02703,0.466846,0.269673,1
HG02760,-0.41184,0.555366,1
HG02804,1.71256,2.711708,1
HG02810,-0.320039,-1.373788,1
HG02814,0.92568,0.548082,1
HG02851,0.193801,0.299162,1
HG02882,-0.356834,-0.287159,1
HG02884,-1.46376,-0.869445,1
HG02891,-0.181244,0.327239,1
HG02895,-0.731879,-0.501033,1
HG02922,0.972674,0.844324,1
HG02923,1.24572,0.616537,1
HG02943,0.046994,-3.006649,1
HG02944,0.92568,0.42465,1
HG02971,0.880873,-0.97239,1
HG02981,0.92568,-0.466092,1
HG03025,-0.640078,-0.139739,1
HG03039,-1.05192,-1.641487,1
HG03040,-0.320039,-0.42859,1
HG03046,-0.731879,-0.371694,1
HG03073,0.521852,0.317252,1
HG03078,-0.320039,-0.728432,1
HG03079,0.980686,1.242089,1
HG03085,1.62076,0.445023,1
HG03099,2.0796,1.93811,1
HG03109,1.62076,0.874471,1
HG03169,1.29271,-1.954971,1
HG03199,1.30072,1.069013,1
HG03224,1.30072,2.528787,1
HG03265,-1.14372,-0.895673,1
HG03270,0.51384,1.1794,1
HG03291,1.75956,0.947012,1
HG03342,1.30072,1.599005,1
HG03351,0.138795,-0.854915,1
HG03369,0.92568,0.285124,1
HG03380,0.102,-0.294158,1
HG03385,0.430051,-0.247078,1
HG03388,1.30072,1.954994,1
HG03394,1.30072,-0.751624,1
HG03436,0.521852,0.179646,1
HG03455,0.568846,0.79454,1
HG03457,0.833879,-2.050069,1
HG03458,1.29271,0.331592,1
HG03485,1.24572,-0.576114,1
HG03521,0.27759,-1.144263,1
HG03563,-0.265033,0.187974,1
NA18486,0.786885,-0.293273,1
NA18498,0.466846,-0.252664,1
NA18505,0.466846,1.19121,1
NA18861,-0.640078,-0.364683,1
NA18867,0.833879,-0.577118,1
NA18874,1.70455,-0.434682,1
NA18881,1.30072,2.520447,1
NA18915,2.1714,0.212976,1
NA18916,0.841891,-0.270088,1
NA19017,0.466846,0.643722,1
NA19019,0.92568,-0.243153,1
NA19020,-0.731879,-0.898357,1
NA19026,1.75956,-0.045942,1
NA19108,-0.265033,-0.964434,1
NA19137,0.055006,0.673786,1
NA19144,0.055006,-0.601422,1
NA19149,0.917668,0.02201,1
NA19190,0.458834,-0.089535,1
NA19200,1.25373,-0.340153,1
NA19207,0.92568,1.032678,1
NA19225,0.597629,1.157992,1
NA19257,0.833879,-0.129656,1
NA19309,-0.265033,-0.508253,1
NA19315,2.0326,0.800342,1
NA19331,1.85136,0.123279,1
NA19379,0.92568,-0.612204,1
NA19383,1.25373,0.058129,1
NA19384,2.0326,1.560602,1
NA19390,1.38451,-0.951213,1
NA19404,0.466846,-0.407243,1
NA19431,1.71256,0.453538,1
NA19439,-0.320039,-1.40923,1
NA19448,1.39253,1.5747,1
NA19449,0.917668,-0.796616,1
NA19462,0.193801,0.82343,1
NA19466,0.27759,-0.629902,1
NA19701,1.24572,0.348508,1
NA19711,0.51384,-0.109587,1
NA19923,0.92568,1.036044,1
NA20291,0.786885,-0.09773,1
NA20294,-0.320039,-0.83768,1
NA20340,0.193801,0.470896,1
NA20342,0.055006,-1.635028,1
NA20355,2.0326,2.077053,1
NA20412,-0.640078,-1.100661,1
HG01894,0.0,0.269554,2
HG02013,-0.638212,0.792075,2
HG02332,0.396035,-0.524641,2
HG02343,0.0,0.028053,2
HG02427,0.0,-1.072429,2
HG02449,0.0,-0.725764,2
HG02455,-0.319106,0.087815,2
HG02471,0.0,-0.366549,2
HG02496,-1.3868,-0.533709,2
HG02497,-0.671655,-0.680334,2
HG02549,0.0,0.948368,2
HG02557,-2.77359,-1.79379,2
HG02558,0.0,-0.427731,2
HG02568,-0.319106,0.543283,2
HG02570,0.0,0.614284,2
HG02611,-0.319106,0.548831,2
HG02628,-0.319106,-0.029057,2
HG02678,-0.319106,0.776606,2
HG02703,0.0,-0.682056,2
HG02760,-1.3868,-1.084568,2
HG02804,0.0,-0.394938,2
HG02810,0.0,0.055911,2
HG02814,-0.319106,1.492142,2
HG02851,-0.671655,-1.059751,2
HG02882,-0.638212,0.195879,2
HG02884,0.715141,2.238769,2
HG02891,-0.671655,-0.617759,2
HG02895,0.715141,0.096342,2
HG02922,-0.319106,-0.04506,2
HG02923,1.43028,2.167038,2
HG02943,-0.638212,0.293727,2
HG02944,-0.319106,0.63077,2
HG02971,-1.3868,-2.007345,2
HG02981,-0.319106,1.009877,2
HG03025,0.715141,-1.683914,2
HG03039,-1.3868,-1.39103,2
HG03040,-0.638212,-0.88948,2
HG03046,0.396035,0.003745,2
HG03073,0.0,0.175998,2
HG03078,0.0,-0.027963,2
HG03079,0.715141,-0.944119,2
HG03085,0.0,1.193455,2
HG03099,-0.319106,0.532525,2
HG03109,0.715141,1.833469,2
HG03169,-0.319106,-0.105062,2
HG03199,0.0,-0.034817,2
HG03224,1.43028,1.893527,2
HG03265,-1.7059,-1.127166,2
HG03270,0.0,0.186847,2
HG03291,0.0,0.153931,2
HG03342,0.0,0.044125,2
HG03351,-0.319106,-1.57407,2
HG03369,0.0,-0.254298,2
HG03380,0.0,-0.903712,2
HG03385,-0.319106,0.654355,2
HG03388,0.396035,-0.131202,2
HG03394,-0.671655,-1.335919,2
HG03436,-0.638212,-0.074786,2
HG03455,-0.319106,0.426345,2
HG03457,0.0,-0.033171,2
HG03458,-1.3868,-0.823358,2
HG03485,0.0,0.354425,2
HG03521,0.0,-0.125605,2
HG03563,-1.3868,-0.773671,2
NA18486,0.396035,0.835712,2
NA18498,-0.319106,-1.039327,2
NA18505,0.0,-0.51898,2
NA18861,-0.319106,0.09844,2
NA18867,-0.638212,0.250238,2
NA18874,0.396035,0.786256,2
NA18881,0.0,-0.439043,2
NA18915,0.396035,-0.421245,2
NA18916,0.0,0.36633,2
NA19017,-0.319106,-0.009845,2
NA19019,-0.319106,0.532286,2
NA19020,0.0,0.667988,2
NA19026,0.0,1.800761,2
NA19108,0.076929,0.83374,2
NA19137,0.0,-1.145168,2
NA19144,-0.319106,0.685986,2
NA19149,-1.3868,-1.357693,2
NA19190,-1.3868,-2.583772,2
NA19200,0.0,0.440468,2
NA19207,0.0,0.011088,2
NA19225,-1.3868,-1.258316,2
NA19257,-0.638212,-0.931537,2
NA19309,-0.319106,-1.759173,2
NA19315,-0.319106,-0.369674,2
NA19331,-0.638212,-0.629414,2
NA19379,-1.7059,-2.785305,2
NA19383,-0.638212,-0.132219,2
NA19384,0.0,-1.430032,2
NA19390,-1.7059,-0.353819,2
NA19404,0.396035,0.521077,2
NA19431,0.0,0.79141,2
NA19439,-0.319106,0.378144,2
NA19448,-1.3868,-1.8137,2
NA19449,0.0,-0.462893,2
NA19462,0.0,0.049195,2
NA19466,0.0,0.163236,2
NA19701,-0.319106,-0.846871,2
NA19711,-0.319106,-0.215119,2
NA19923,0.0,0.199835,2
NA20291,0.396035,0.738341,2
NA20294,-1.3868,-1.057664,2
NA20340,0.0,0.907644,2
NA20342,-0.319106,-0.977321,2
NA20355,-1.3868,-0.808595,2
NA20412,-0.319106,0.587987,2
HG01894,1.25185,0.554179,3
HG02013,0.474677,-0.404163,3
HG02332,0.0,-0.108688,3
HG02343,0.474677,-0.820785,3
HG02427,0.474677,0.119738,3
HG02449,0.0,-0.995957,3
HG02455,0.949354,1.181073,3
HG02471,0.0,-0.374072,3
HG02496,1.72653,0.977909,3
HG02497,-1.63379,-0.995228,3
HG02549,0.0,0.652658,3
HG02557,0.949354,0.733796,3
HG02558,0.0,0.498143,3
HG02568,-2.88564,-2.371945,3
HG02570,0.949354,0.717489,3
HG02611,-2.88564,-3.557233,3
HG02628,0.474677,0.953693,3
HG02678,0.0,-0.424544,3
HG02703,0.474677,0.843117,3
HG02760,0.474677,0.599581,3
HG02804,0.474677,0.852998,3
HG02810,-1.63379,-1.895833,3
HG02814,0.474677,0.243797,3
HG02851,0.474677,0.463584,3
HG02882,3.45305,2.33909,3
HG02884,0.949354,0.031217,3
HG02891,1.72653,2.620397,3
HG02895,0.474677,0.175167,3
HG02922,0.0,0.158359,3
HG02923,0.474677,0.058053,3
HG02943,-2.88564,-2.485309,3
HG02944,0.474677,0.271892,3
HG02971,0.474677,-0.237949,3
HG02981,0.0,-2.337528,3
HG03025,0.949354,-0.484526,3
HG03039,0.949354,-0.387882,3
HG03040,-2.88564,-2.45763,3
HG03046,0.0,1.131597,3
HG03073,-2.88564,-2.329354,3
HG03078,-2.88564,-2.610778,3
HG03079,2.2012,0.997675,3
HG03085,-1.15911,-1.764212,3
HG03099,0.949354,-0.692216,3
HG03109,0.0,-0.418158,3
HG03169,0.474677,0.337083,3
HG03199,0.474677,0.251281,3
HG03224,0.949354,0.773107,3
HG03265,0.0,-0.564356,3
HG03270,0.949354,1.285219,3
HG03291,0.474677,0.754806,3
HG03342,0.949354,0.039725,3
HG03351,0.0,0.339402,3
HG03369,0.949354,0.047618,3
HG03380,1.72653,0.285557,3
HG03385,0.0,-0.10839,3
HG03388,0.474677,-0.663386,3
HG03394,0.474677,0.736705,3
HG03436,0.474677,0.782493,3
HG03455,0.0,-0.158261,3
HG03457,2.2012,0.953577,3
HG03458,0.474677,0.789871,3
HG03485,0.474677,0.271195,3
HG03521,-2.88564,-2.020574,3
HG03563,0.949354,-0.179626,3
NA18486,0.0,0.205439,3
NA18498,0.474677,0.227078,3
NA18505,0.0,-0.508604,3
NA18861,0.949354,0.801781,3
NA18867,1.25185,2.860339,3
NA18874,0.474677,0.617819,3
NA18881,0.474677,-0.391757,3
NA18915,0.949354,-1.540821,3
NA18916,1.72653,0.267461,3
NA19017,0.0,0.237691,3
NA19019,0.474677,-0.035596,3
NA19020,0.949354,-0.71667,3
NA19026,0.474677,1.231992,3
NA19108,0.474677,1.033612,3
NA19137,0.474677,0.65252,3
NA19144,1.72653,1.533749,3
NA19149,0.0,-0.172599,3
NA19190,0.949354,-0.478259,3
NA19200,1.72653,2.249453,3
NA19207,0.474677,-0.283343,3
NA19225,1.72653,1.452222,3
NA19257,0.0,0.63705,3
NA19309,-2.88564,-4.356196,3
NA19315,0.0,0.764826,3
NA19331,0.0,-0.980423,3
NA19379,0.474677,1.030304,3
NA19383,0.0,1.559964,3
NA19384,0.474677,-0.096052,3
NA19390,0.474677,-0.308209,3
NA19404,-1.15911,-1.09311,3
