IID,predict,actual,pheno_num
HG00102,2.46804,0.792442,1
HG00103,1.59675,0.585911,1
HG00110,1.14124,-1.008965,1
HG00115,-0.360609,-0.318146,1
HG00131,-0.353553,1.033428,1
HG00132,2.10985,0.234816,1
HG00136,0.49024,-0.810131,1
HG00139,2.39237,1.22163,1
HG00149,-0.033072,-0.340724,1
HG00174,0.608114,-0.678233,1
HG00187,-1.66329,-0.478212,1
HG00188,-0.376681,-0.299454,1
HG00232,0.305309,0.344023,1
HG00233,0.083528,-0.174618,1
HG00244,-0.232183,-0.020464,1
HG00266,0.816619,-0.926152,1
HG00267,2.7728,-0.472721,1
HG00271,3.44801,3.361278,1
HG00276,-1.09913,-0.079868,1
HG00304,2.96017,-0.024276,1
HG00310,0.610239,-0.339671,1
HG00319,1.05132,0.8622,1
HG00325,4.1749,3.458776,1
HG00327,1.62219,0.868757,1
HG00328,-0.726888,-0.614563,1
HG00329,2.08977,0.774474,1
HG00343,-0.385761,-0.427361,1
HG00349,1.5519,0.455067,1
HG00357,0.206167,-0.995614,1
HG00361,1.88685,1.312791,1
HG01507,1.25116,1.225063,1
HG01509,2.73352,1.68427,1
HG01512,-0.940866,-0.184422,1
HG01519,2.72121,0.795469,1
HG01525,1.34929,0.516708,1
HG01615,1.39998,-0.548666,1
HG01618,0.557962,0.770565,1
HG01620,0.83244,-0.276029,1
HG01631,0.126774,0.548824,1
HG01668,-0.258657,0.787225,1
HG01675,1.74237,0.571008,1
HG01679,1.01348,0.018503,1
HG01707,0.083528,-1.240778,1
HG01770,2.35137,1.032076,1
HG01771,-0.222331,0.479551,1
HG01779,-1.70749,-0.422021,1
HG01791,0.693816,0.909773,1
HG02220,3.78479,1.169581,1
NA07056,0.848941,0.451251,1
NA07347,0.358851,0.093012,1
NA10851,0.622581,-0.187538,1
NA11843,-0.672275,-0.340225,1
NA11920,-1.19958,-0.289839,1
NA11995,-0.613479,-1.349522,1
NA12043,-0.26912,-1.459333,1
NA12154,4.99256,4.393766,1
NA12342,-0.648683,-0.263124,1
NA12716,0.167626,0.130898,1
NA12749,-0.033072,0.709996,1
NA12751,3.90586,0.458936,1
NA12761,2.27418,0.817989,1
NA12778,-0.428437,-1.346964,1
NA12874,-1.15532,-0.365767,1
NA20506,-0.262064,0.553743,1
NA20511,0.806521,-0.459349,1
NA20512,2.01484,0.914565,1
NA20513,4.28376,1.908848,1
NA20514,2.46765,-0.524946,1
NA20515,-0.279788,-0.3296,1
NA20525,-0.553856,-0.283609,1
NA20536,-0.376681,-0.914713,1
NA20541,-0.502666,-1.100549,1
NA20542,2.24448,0.788823,1
NA20760,-0.45942,-0.131185,1
NA20761,3.10211,0.784149,1
NA20765,0.83442,0.163098,1
NA20787,0.262451,-0.95451,1
NA20792,-0.472696,-0.266444,1
NA20796,2.03375,0.889445,1
NA20799,1.37051,-0.732217,1
NA20818,-1.42531,0.430881,1
NA20819,1.78287,-0.314127,1
HG00102,3.11162,0.974144,2
HG00103,0.423767,-0.687698,2
HG00110,1.77892,-0.408232,2
HG00115,0.334422,-0.358954,2
HG00131,-0.215889,1.206909,2
HG00132,1.58594,-0.182242,2
HG00136,0.017332,-0.451407,2
HG00139,0.700148,1.168109,2
HG00149,-0.309388,-0.636896,2
HG00174,0.170368,-0.70006,2
HG00187,-0.745669,-0.151013,2
HG00188,-1.09838,0.189026,2
HG00232,0.653591,0.48499,2
HG00233,-0.215889,-0.704898,2
HG00244,0.170368,0.299517,2
HG00266,0.65791,-1.52522,2
HG00267,0.669101,-0.196367,2
HG00271,4.61302,2.942045,2
HG00276,-0.785912,-0.251377,2
HG00304,1.577,-1.271456,2
HG00310,0.355936,-0.200927,2
HG00319,1.12919,1.079417,2
HG00325,4.65326,2.842387,2
HG00327,0.761645,0.439741,2
HG00328,-0.745669,-0.306606,2
HG00329,1.93244,1.242512,2
HG00343,-0.728337,-0.893713,2
HG00349,0.904144,0.514713,2
HG00357,0.307192,-0.115526,2
HG00361,1.94251,1.172451,2
HG01507,1.69252,0.657089,2
HG01509,1.34264,0.684511,2
HG01512,-0.335381,-0.826951,2
