population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-1,0.3,10,1,0.9232862399056126,0.1326612218886085,0.22202231692008406
EUR,-1,0.3,10,2,0.8965568908672986,0.3095307822199606,0.4955533257316297
EUR,-1,0.3,10,3,0.9266316117645825,0.03849077480879725,0.03174649508128169
EUR,-1,0.3,10,4,0.9209135378778845,0.02383861923468736,0.006456958958256406
EUR,-1,0.3,10,5,0.9157053928347079,0.21082417293561018,0.0619597808958303
EUR,-1,0.3,10,6,0.9127080064447369,0.04930683077455489,0.0647697158873508
EUR,-1,0.3,10,7,0.9201770827288981,0.08022235543589758,0.013847635103556149
EUR,-1,0.3,10,8,0.9144125018780214,0.013320272309914265,0.0002310911410264235
EUR,-1,0.3,10,9,0.9079993414035049,0.13204835659688963,0.16614157867617735
EUR,-1,0.3,10,10,0.9039402949352258,0.28040168536585686,0.11724244758115893
EUR,-1,0.3,10,11,0.9129190790715406,0.02723770656058162,0.003191342269600415
EUR,-1,0.3,10,12,0.9136721760492403,0.08591352717838903,0.019629309855746423
EUR,-1,0.3,10,13,0.9242186688579264,0.23434195814215625,0.2588964649292616
EUR,-1,0.3,10,14,0.9206475800410262,0.2117211557911625,0.25641608322486076
EUR,-1,0.3,10,15,0.9272687780282464,0.021997118055117032,0.0015979638847794968
EUR,-1,0.3,10,16,0.9133543565749183,0.01702736242470751,0.0006409323624197456
EUR,-1,0.3,10,17,0.9238383951388156,0.02325048233384386,0.013551494991033966
EUR,-1,0.3,10,18,0.9244835106248124,0.1360441540420383,0.00918638464119332
EUR,-1,0.3,10,19,0.9156091044900033,0.1703637467056273,0.07785701139454944
EUR,-1,0.3,10,20,0.9017976662467903,0.015823939659304464,0.0013914034575940903
